relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
60817@37_27-60817@37_2,60817@37,Greg Bryk-Clive Owen,,0.984,"{WITH,:,Clive,Owen,-LRB-,Smith,-RRB-,"","",Paul,Giamatti,-LRB-,Hertz,-RRB-,"","",Monica,Bellucci,-LRB-,Donna,Quintano,-RRB-,"","",Stephen,McHattie,-LRB-,Hammerson,-RRB-,and,Greg,Bryk,-LRB-,Lone,Man,-RRB-,.}",27,2,2,2,2,"{""INV_NER_L_2_R_2_[O O]_[O O]"",""INV_NER_L_3_R_3_[O O O]_[O O O]"",""INV_NGRAM_1_[,]"",""INV_NER_L_1_R_2_[O]_[O O]"",""INV_NER_L_3_R_1_[O O O]_[O]"",INV_BETW_[conj_and]}","{-1.13902,0.749234,-0.683653,-0.647165,0.553628,0.480502}"
82383@26_41-82383@26_64,82383@26,Rob Reiner-Steve Martin,,0.988,"{Former,Sen.,John,Edwards,of,North,Carolina,-,Don,Henley,"","",Larry,David,"","",Seth,Green,"","",Gary,Cole,"","",Hank,Azaria,"","",James,Denton,"","",Jean,Smart,"","",Richard,Gilliland,"","",Tony,Shalhoub,Gov.,Bill,Richardson,of,New,Mexico,-,Rob,Reiner,"","",Randy,Travis,"","",Al,Unser,"","",Barry,Switzer,"","",Val,Kilmer,"","",Jimmy,Smits,Sen.,Chris,Dodd,of,Connecticut,-,Steve,Martin,"","",Paul,Newman,"","",Lorne,Michaels,"","",Paul,Simon,"","",Elisabeth,Shue,"","",Michael,Douglas,.}",41,2,64,2,2,"{LENGTHS_[10_12],NGRAM_1_[Sen.],STARTS_WITH_CAPITAL_[True_True],""NER_L_1_R_3_[O]_[O PERSON PERSON]"",NGRAM_1_[Chris],""NER_L_2_R_1_[LOCATION O]_[O]""}","{2.01349,0.603859,0.28568,-0.273356,-0.242875,0.195048}"
115514@29_40-115514@29_37,115514@29,Donatella Versace-Janet Jackson,,1,"{Mayor,Michael,R.,Bloomberg,was,followed,by,Donald,and,Melania,Trump,"","",Karl,Lagerfeld,in,a,shiny,silver-sequined,blazer,-LRB-,``,I,'m,shinier,than,the,heroes,"","",'',he,said,-RRB-,"","",then,Marc,Jacobs,"","",Janet,Jackson,"","",Donatella,Versace,and,Donna,Karan,.}",40,2,37,2,2,"{""INV_BETW_L_[conj_and conj_and]"",""INV_NGRAM_1_[,]"",""INV_NER_L_1_R_3_[O]_[O PERSON PERSON]"",""INV_NER_L_2_R_1_[PERSON O]_[O]"",INV_NER_L_1_R_1_[O]_[O],""INV_NER_L_2_R_2_[PERSON O]_[O PERSON]""}","{1.13144,-0.683653,0.649209,-0.471823,0.326221,-0.317095}"
14949@17_30-14949@17_18,14949@17,Tom Steyer-Walter Shorenstein,,0.992,"{The,event,is,hosted,by,longtime,supporter,Susie,Tompkins,Buell,and,her,husband,"","",Mark,Buell,"","",developer,Walter,Shorenstein,"","",the,group,EMILY,'s,List,and,major,Democratic,donors,Tom,Steyer,and,Kat,Taylor,.}",30,2,18,2,2,"{""INV_NGRAM_1_[,]"",""INV_NER_L_1_R_3_[O]_[O PERSON PERSON]"",INV_NGRAM_1_[democratic],""INV_NER_L_3_R_2_[PERSON O O]_[O PERSON]"",INV_NGRAM_1_[the],""INV_NGRAM_2_[, the]""}","{-0.683653,0.649209,0.563211,0.556104,-0.536932,0.501499}"
154428@114_29-154428@114_32,154428@114,Nicole Hutcheson-Jamal Thalji,,0.99,"{This,story,was,reported,by,Lucy,Morgan,at,the,ceremony,"","",and,by,Mary,Jane,Park,"","",Jennifer,Liberto,"","",Lane,DeGregory,"","",Robert,Farley,"","",Ben,Montgomery,"","",Nicole,Hutcheson,"","",Jamal,Thalji,and,Kelley,Benham,.}",29,2,32,2,2,"{""BETW_L_[conj_and conj_and]"",NER_SEQ_[O],""LEMMA_L_1_R_1_[,]_[and]"",""NER_L_3_R_1_[PERSON PERSON O]_[O]"",""NER_L_3_R_2_[PERSON PERSON O]_[O PERSON]"",STARTS_WITH_CAPITAL_[True_True]}","{1.099,1.01733,0.872785,0.682827,-0.348342,0.28568}"
92804@35_15-92804@35_18,92804@35,Julio Iglesias-Mikhail Baryshnikov,,0.984,"{Corales,"","",a,123-villa,seaside,community,"","",which,already,counts,Oscar,de,la,Renta,"","",Julio,Iglesias,"","",Mikhail,Baryshnikov,and,Bunny,Williams,as,residents,"","",has,a,Tom,Fazio,course,that,is,scheduled,to,open,this,summer,.}",15,2,18,2,2,"{""BETW_L_[conj_and conj_and]"",NER_SEQ_[O],""LEMMA_L_1_R_1_[,]_[and]"",STARTS_WITH_CAPITAL_[True_True],""NER_L_1_R_3_[O]_[O PERSON PERSON]"",""NER_L_3_R_1_[ORGANIZATION ORGANIZATION O]_[O]""}","{1.099,1.01733,0.872785,0.28568,-0.273356,-0.176925}"
150008@0_3-150008@0_28,150008@0,Bill Clinton-Hillary Rodham Clinton,t,1,"{WASHINGTON,Former,President,Bill,Clinton,has,agreed,to,all,of,the,conditions,sought,by,President-elect,Barack,Obama,'s,transition,team,to,eliminate,potential,conflicts,of,interest,if,Sen.,Hillary,Rodham,Clinton,becomes,secretary,of,state,"","",people,close,to,the,Clintons,said,Wednesday,.}",3,2,28,3,3,"{LENGTHS_[12_22],""NER_L_3_R_1_[LOCATION O O]_[O]"",""NER_L_2_R_2_[O O]_[O O]"",""NER_L_3_R_3_[LOCATION O O]_[O O O]"",NGRAM_1_[Sen.],NGRAM_1_[Obama]}","{3.26981,0.938982,-0.889613,0.666885,0.603859,-0.557587}"
34215@40_101-34215@40_77,34215@40,Ed G. Nelson-Victor Herbert,,1,"{PRODUCTION,NOTES,`,STAIRWAY,TO,PARADISE,:,50,Years,of,Revue,in,Review,',Music,"","",lyrics,and,sketches,by,Nora,Bayes,"","",Irving,Berlin,"","",Eubie,Blake,"","",Henry,Blossom,"","",Elisse,Boyd,"","",Bob,Cole,"","",Betty,Comden,"","",B.G.,DeSylva,"","",Howard,Dietz,"","",Jimmy,Durante,"","",Leo,Edwards,"","",Dorothy,Fields,"","",George,Gershwin,"","",Ira,Gershwin,"","",Jay,Gorney,"","",Murray,Grand,"","",Adolph,Green,"","",E.Y.,Harburg,"","",Lorenz,Hart,"","",Victor,Herbert,"","",J.W.,Johnson,"","",Jerome,Kern,"","",Jean,Kerr,"","",Walter,Kerr,"","",Duke,Leonard,"","",Jimmy,McHugh,"","",Blanche,Merrill,"","",Ed,G.,Nelson,"","",Jack,Norworth,"","",Harry,Pease,"","",Andy,Razaf,"","",Richard,Rodgers,"","",Harold,Rome,"","",Arthur,Schwartz,"","",Paul,Gerard,Smith,"","",Jule,Styne,and,P.G.,Wodehouse,;,directed,by,Jerry,Zaks,;,guest,music,director,"","",vocal,and,dance,arranger,"","",Rob,Berman,;,conceived,by,Jack,Viertel,;,set,consultation,by,John,Lee,Beatty,;,sound,by,Tom,Morse,;,costume,consultation,by,William,Ivey,Long,;,lighting,by,Paul,Gallo,;,orchestrations,"","",Jonathan,Tunick,;,music,coordinator,"","",Seymour,Red,Press,;,company,manager,"","",Michael,Zande,;,production,stage,manager,"","",Rolt,Smith,;,choreography,by,Warren,Carlyle,.}",101,3,77,2,2,"{INV_LENGTHS_[12_14],""INV_NGRAM_1_[,]"",""INV_NER_L_1_R_3_[O]_[O PERSON PERSON]"",""INV_NER_L_2_R_1_[PERSON O]_[O]"",""INV_LEMMA_L_1_R_1_[,]_[,]"",INV_NER_L_1_R_1_[O]_[O]}","{2.29766,-0.683653,0.649209,-0.471823,0.431208,0.326221}"
70775@38_58-70775@38_23,70775@38,Madeline O'Brien-Ed Harris,,1,"{WITH,:,Casey,Affleck,-LRB-,Patrick,Kenzie,-RRB-,"","",Michelle,Monaghan,-LRB-,Angie,Gennaro,-RRB-,"","",Morgan,Freeman,-LRB-,Jack,Doyle,-RRB-,"","",Ed,Harris,-LRB-,Remy,Bressant,-RRB-,"","",John,Ashton,-LRB-,Nick,Poole,-RRB-,"","",Amy,Ryan,-LRB-,Helene,McCready,-RRB-,"","",Amy,Madigan,-LRB-,Bea,McCready,-RRB-,"","",Titus,Welliver,-LRB-,Lionel,McCready,-RRB-,"","",Madeline,O'Brien,-LRB-,Amanda,McCready,-RRB-,"","",Michael,Kenneth,Williams,-LRB-,Devin,-RRB-,"","",Jill,Quigg,-LRB-,Dottie,-RRB-,and,Slaine,-LRB-,Bubba,-RRB-,.}",58,2,23,2,2,"{""INV_NGRAM_1_[,]"",""INV_NER_L_1_R_3_[O]_[O PERSON PERSON]"",""INV_BETW_L_[appos appos]"",INV_NGRAM_1_[John],""INV_NER_L_3_R_2_[PERSON O O]_[O PERSON]"",INV_NGRAM_1_[-lrb-]}","{-0.683653,0.649209,0.635681,-0.632412,0.556104,0.445222}"
95833@21_39-95833@21_14,95833@21,Arnold Schwarzenegger-Edward Kennedy,,0.998,"{In,recent,days,"","",he,has,picked,up,endorsements,ranging,from,Democratic,icon,Sen.,Edward,Kennedy,to,moderate,Democrats,who,have,won,Senate,seats,in,``,red,'',states,to,Maria,Shriver,"","",wife,of,California,'s,Republican,Gov.,Arnold,Schwarzenegger,.}",39,2,14,2,2,"{""INV_NGRAM_2_[wife of]"",INV_NGRAM_1_[wife],""INV_NER_L_3_R_1_[ORGANIZATION O O]_[O]"",INV_NGRAM_1_[``],""INV_NGRAM_1_[,]"",""INV_NGRAM_2_[, wife]""}","{1.49069,1.3988,-0.699148,-0.694571,-0.683653,0.554918}"
147942@6_13-147942@6_9,147942@6,Sasha-Michelle,,0.952,"{In,the,last,week,"","",Barack,"","",Obama,"","",Michelle,"","",Malia,and,Sasha,have,become,inspirations,for,first,and,middle,names,across,the,United,States,"","",according,to,news,reports,.}",13,1,9,1,1,"{""INV_BETW_L_[nsubj nsubj]"",""INV_NGRAM_1_[,]"",""INV_NER_L_1_R_2_[O]_[O O]"",""INV_NER_L_3_R_3_[O PERSON O]_[O O O]"",""INV_NER_L_3_R_1_[O PERSON O]_[O]"",""INV_NER_L_3_R_2_[O PERSON O]_[O O]""}","{1.57563,-0.683653,-0.647165,0.598083,-0.55641,0.501294}"
40427@32_2-40427@32_0,40427@32,Meg White-Jack,,1,"{Jack,and,Meg,White,"","",who,divorced,in,2000,"","",continue,to,play,as,the,White,Stripes,.}",2,2,0,1,1,"{INV_LEMMA_SEQ_[and],INV_WORD_SEQ_[and],""INV_NER_L_2_R_2_[O O]_[O O]"",INV_POS_SEQ_[CC],""INV_NER_L_3_R_3_[O O O]_[O O O]"",""INV_NER_L_1_R_2_[O]_[O O]""}","{1.30862,1.30862,-1.13902,0.788145,0.749234,-0.647165}"
48456@4_20-48456@4_37,48456@4,Sarah Ferguson-Charles,,0.92,"{He,broke,the,news,of,the,imminent,breakup,of,Mick,Jagger,and,Jerry,Hall,;,Prince,Andrew,'s,engagement,to,Sarah,Ferguson,;,Prime,Minister,Thatcher,'s,becoming,a,grandmother,;,the,marriage,and,breakup,of,Prince,Charles,and,Diana,;,and,Diana,'s,bulimia,.}",20,2,37,1,1,"{NGRAM_1_[;],""NER_L_3_R_3_[O O O]_[O PERSON O]"",""NER_L_2_R_3_[O O]_[O PERSON O]"",NGRAM_1_['s],NGRAM_1_[and],NGRAM_1_[the]}","{-1.01325,0.48102,0.456959,-0.442303,0.384288,0.356483}"
32186@38_62-32186@38_79,32186@38,Scott Stokdyk-Neil Spisak,,0.98,"{PRODUCTION,NOTES,:,`,SPIDER-MAN,3,',Directed,by,Sam,Raimi,;,written,by,Sam,Raimi,"","",Ivan,Raimi,and,Alvin,Sargent,"","",from,the,screen,story,by,Sam,Raimi,and,Ivan,Raimi,based,on,the,Marvel,comic,book,by,Stan,Lee,and,Steve,Ditko,;,director,of,photography,"","",Bill,Pope,;,edited,by,Bob,Murawski,;,visual,effects,supervisor,"","",Scott,Stokdyk,;,music,themes,by,Danny,Elfman,"","",score,by,Christopher,Young,;,production,designers,"","",Neil,Spisak,and,J.,Michael,Riva,;,produced,by,Laura,Ziskin,"","",Avi,Arad,and,Grant,Curtis,;,released,by,Columbia,Pictures,.}",62,2,79,2,2,"{LENGTHS_[13_11],NGRAM_1_[;],""LEMMA_L_1_R_1_[,]_[and]"",""NER_L_3_R_3_[O O O]_[O PERSON PERSON]"",""NER_L_2_R_3_[O O]_[O PERSON PERSON]"",""NGRAM_2_[; music]""}","{1.20305,-1.01325,0.872785,-0.579617,-0.401059,0.328579}"
60823@31_41-60823@31_29,60823@31,Michael McCusker-Elmore Leonard,,0.97,"{PRODUCTION,NOTES,',3:10,TO,YUMA,',Directed,by,James,Mangold,;,written,by,Halsted,Welles,"","",Michael,Brandt,and,Derek,Haas,"","",based,on,a,short,story,by,Elmore,Leonard,;,director,of,photography,"","",Phedon,Papamichael,;,edited,by,Michael,McCusker,;,music,by,Marco,Beltrami,;,production,designer,"","",Andrew,Menzies,;,produced,by,Cathy,Konrad,;,released,by,Lionsgate,.}",41,2,29,2,2,"{INV_LENGTHS_[16_14],INV_NGRAM_1_[;],""INV_NER_L_2_R_2_[O O]_[O O]"",INV_LEMMA_L_1_R_1_[by]_[;],""INV_NER_L_3_R_3_[O O O]_[O O O]"",""INV_NGRAM_1_[,]""}","{1.57797,-1.40449,-1.13902,-0.910627,0.749234,-0.683653}"
23618@30_33-23618@30_48,23618@30,William Fichtner-Craig T. Nelson,,0.996,"{WITH,:,Will,Ferrell,-LRB-,Chazz,Michael,Michaels,-RRB-,"","",Jon,Heder,-LRB-,Jimmy,MacElroy,-RRB-,"","",Will,Arnett,-LRB-,Stranz,Van,Waldenberg,-RRB-,"","",Amy,Poehler,-LRB-,Fairchild,Van,Waldenberg,-RRB-,"","",William,Fichtner,-LRB-,Darren,MacElroy,-RRB-,"","",Jenna,Fischer,-LRB-,Katie,Van,Waldenberg,-RRB-,and,Craig,T.,Nelson,-LRB-,Coach,-RRB-,.}",33,2,48,3,3,"{NGRAM_1_[-lrb-],""BETW_L_[conj_and conj_and]"",""NER_L_2_R_2_[O O]_[O O]"",""NGRAM_2_[-rrb- and]"",""NGRAM_2_[-rrb- ,]"",""LEMMA_L_1_R_1_[,]_[-lrb-]""}","{1.27618,1.099,-0.889613,-0.6251,0.427497,0.386783}"
19656@30_10-19656@30_14,19656@30,James B. Eldridge-Acton,,0.998,"{Three,Democratic,state,representatives,also,said,they,would,run,:,James,B.,Eldridge,of,Acton,"","",who,served,as,a,state,Senate,district,coordinator,for,the,Patrick,campaign,last,year,;,Barry,R.,Finegold,of,Andover,"","",a,lawyer,and,former,selectman,;,and,James,R.,Miceli,"","",a,veteran,state,representative,from,Wilmington,.}",10,3,14,1,1,"{NER_SEQ_[O],""LEMMA_L_1_R_1_[:]_[,]"",""NER_L_2_R_2_[O O]_[O O]"",""NER_L_3_R_3_[O O O]_[O O O]"",""NER_L_3_R_1_[O O O]_[O]"",STARTS_WITH_CAPITAL_[True_True]}","{1.01733,0.901893,-0.889613,0.355344,0.315698,0.28568}"
149548@42_48-149548@42_27,149548@42,Ray Larsen-Stewart F. Lane/Bonnie Comley,,0.922,"{Presented,by,Elliot,Martin,"","",Ben,Sprecher,"","",Louise,Forlenza,"","",Bryan,Bantry/Michael,S.,Rosenberg,"","",Nica,Burns/Max,Weitzenhoffer,"","",Wendy,Federman,"","",Boseman,Group,LLC,"","",Stewart,F.,Lane/Bonnie,Comley,"","",Karl,Sydow,"","",Jay,Harris,"","",William,Franzblau,"","",Oscar,Joyner,"","",Ken,Wydro/Vy,Higginsen,"","",Ray,Larsen,and,Nelle,Nugent,"","",in,association,with,Max,Cooper,and,Norton,Herrick,.}",48,2,27,4,4,"{""INV_BETW_L_[conj_and conj_and]"",""INV_NGRAM_1_[,]"",""INV_NER_L_1_R_3_[O]_[O PERSON PERSON]"",INV_NER_L_1_R_1_[O]_[O],IS_INVERTED,""INV_NER_L_1_R_2_[O]_[O PERSON]""}","{1.13144,-0.683653,0.649209,0.326221,0.308315,0.302445}"
36745@34_57-36745@34_29,36745@34,Tom Hollander-Jack Davenport,,0.996,"{WITH,:,Johnny,Depp,-LRB-,Jack,Sparrow,-RRB-,"","",Geoffrey,Rush,-LRB-,Barbossa,-RRB-,"","",Orlando,Bloom,-LRB-,Will,Turner,-RRB-,"","",Keira,Knightley,-LRB-,Elizabeth,Swann,-RRB-,"","",Jack,Davenport,-LRB-,Norrington,-RRB-,"","",Bill,Nighy,-LRB-,Davy,Jones,-RRB-,"","",Jonathan,Pryce,-LRB-,Gov.,Weatherby,Swann,-RRB-,"","",Stellan,Skarsgard,-LRB-,Bootstrap,Bill,-RRB-,"","",Tom,Hollander,-LRB-,Cutler,Beckett,-RRB-,"","",Naomie,Harris,-LRB-,Tia,Dalma,-RRB-,"","",Chow,Yun-Fat,-LRB-,Captain,Sao,Feng,-RRB-,and,Keith,Richards,-LRB-,Captain,Teague,-RRB-,.}",57,2,29,2,2,"{""INV_NGRAM_1_[,]"",INV_LENGTHS_[13_14],""INV_NER_L_1_R_3_[O]_[O PERSON PERSON]"",""INV_NER_L_3_R_2_[PERSON O O]_[O PERSON]"",INV_NGRAM_1_[-lrb-],""INV_NER_L_3_R_3_[PERSON O O]_[O PERSON PERSON]""}","{-0.683653,0.660762,0.649209,0.556104,0.445222,0.421771}"
34500@100_21-34500@100_3,34500@100,Kjell Aamot-Mark Zuckerberg,,0.99,"{Guest,speakers,included,Mark,Zuckerberg,"","",the,22-year-old,founder,of,Facebook,"","",Meg,Whitman,the,chief,executive,of,eBay,"","",and,Kjell,Aamot,"","",the,chief,executive,of,Schibsted,"","",the,Norwegian,publisher,that,generates,a,majority,of,its,earnings,from,its,online,operations,.}",21,2,3,2,2,"{""INV_NER_L_2_R_2_[O O]_[O O]"",""INV_NER_L_3_R_3_[O O O]_[O O O]"",""INV_NGRAM_1_[,]"",INV_LENGTHS_[11_15],""INV_NER_L_1_R_2_[O]_[O O]"",""INV_NER_L_3_R_1_[O O O]_[O]""}","{-1.13902,0.749234,-0.683653,0.668197,-0.647165,0.553628}"
87691@3_20-87691@3_13,87691@3,Jeri-Fred Thompson,,0.996,"{On,a,weekend,bus,tour,through,farm,towns,east,of,Des,Moines,"","",Fred,Thompson,traveled,with,his,wife,"","",Jeri,"","",eldest,son,"","",Fred,Jr.,"","",daughter-in-law,"","",and,two,grandchildren,"","",all,of,whom,were,introduced,at,a,stop,in,a,bowling,alley,in,Montezuma,.}",20,1,13,2,2,"{INV_NGRAM_1_[wife],INV_NGRAM_1_[he],""INV_NGRAM_1_[,]"",""INV_NER_L_1_R_2_[O]_[O O]"",""INV_NER_SEQ_[O O O O O]"",""INV_NER_L_2_R_1_[LOCATION O]_[O]""}","{1.3988,0.905162,-0.683653,-0.647165,0.640095,0.600033}"
90852@47_50-90852@47_27,90852@47,Ted Danson-Queen Latifah,,0.982,"{Developing,ENTERTAINMENT,-LRB-,``,e,'',designation,-RRB-,MOVIES-QUEEN-LATIFAH,--,-LRB-,undated,-RRB-,Tom,Long,talks,to,actress,"","",singer,-LRB-,Dana,Owens,-RRB-,and,former,rapper,Queen,Latifah,about,her,upcoming,film,``,Mad,Money,'',co-starring,Diane,Keaton,"","",Katie,Holmes,-LRB-,or,Mrs.,Tom,Cruise,-RRB-,and,Ted,Danson,.}",50,2,27,2,2,"{INV_NGRAM_1_[she],INV_NGRAM_1_[``],""INV_NGRAM_1_[,]"",""INV_NER_L_3_R_1_[O O O]_[O]"",INV_NGRAM_1_[''],INV_NGRAM_1_[-lrb-]}","{0.788575,-0.694571,-0.683653,0.553628,-0.527742,0.445222}"
94949@21_17-94949@21_37,94949@21,Mathilde Agostinelli-Cecilia,,0.992,"{Nicolas,Bazire,"","",who,leads,the,private,investment,company,of,the,French,billionaire,Bernard,Arnault,"","",and,Mathilde,Agostinelli,"","",director,of,communications,for,Prada,France,-LRB-,and,a,close,friend,of,Sarkozy,'s,second,wife,"","",Cecilia,-RRB-,"","",were,the,witnesses,for,Sarkozy,"","",Lebel,said,on,French,television,.}",17,2,37,1,1,"{NGRAM_1_[wife],NGRAM_1_[-lrb-],""NGRAM_2_[wife ,]"",""NER_L_2_R_2_[O O]_[O O]"",NGRAM_1_[director],""NER_L_3_R_1_[PERSON O O]_[O]""}","{1.95457,1.27618,0.90812,-0.889613,0.657098,-0.595325}"
82383@25_123-82383@25_132,82383@25,John Cleese-Kenny Alphin,,0.936,"{Here,are,some,of,the,Republican,and,Democratic,presidential,candidates,and,some,of,the,celebrities,who,have,endorsed,them,or,donated,to,their,campaigns,:,DEMOCRATS,:,Sen.,Hillary,Clinton,of,New,York,-,Barbra,Streisand,"","",Hugh,Hefner,"","",John,Grisham,"","",Jerry,Springer,"","",Chevy,Chase,"","",Rosie,O'Donnell,"","",Candice,Bergen,"","",Christie,Brinkley,"","",Barry,Manilow,"","",Mary,Steenburgen,"","",Marlo,Thomas,"","",Sharon,Lawrence,"","",Bette,Midler,"","",Alex,Baldwin,"","",Martha,Stewart,"","",Merle,Haggard,Sen.,Barack,Obama,of,Illinois,-,Oprah,Winfrey,"","",Tom,Hanks,"","",Halle,Barry,"","",Jennifer,Anniston,"","",Morgan,Freeman,"","",Ben,Stiller,"","",Tobey,Macguire,"","",Edward,Norton,"","",Eddie,Murphy,"","",Gene,Wilder,"","",Branford,Marsalis,"","",Dennis,Haysbert,"","",John,Cleese,"","",Louis,Gossett,"","",Cindy,Crawford,"","",Kenny,Alphin,.}",123,2,132,2,2,"{LENGTHS_[11_12],""NER_L_3_R_1_[PERSON PERSON O]_[O]"",""LEMMA_L_1_R_1_[,]_[.]"",STARTS_WITH_CAPITAL_[True_True],""POS_SEQ_[, NNP NNP , NNP NNP ,]"",""NER_SEQ_[O PERSON PERSON O PERSON PERSON O]""}","{1.60701,0.682827,0.287017,0.28568,0.239177,0.239177}"
124351@50_79-124351@50_37,124351@50,Charles Roven-Bob Kane,,1,"{PRODUCTION,NOTES,:,`,THE,DARK,KNIGHT,',Directed,by,Christopher,Nolan,;,written,by,Jonathan,Nolan,and,Christopher,Nolan,"","",based,on,a,story,by,Christopher,Nolan,and,David,S.,Goyer,;,Batman,character,created,by,Bob,Kane,;,Batman,and,other,characters,from,the,DC,comic,books,;,director,of,photography,"","",Wally,Pfister,;,edited,by,Lee,Smith,;,music,by,Hans,Zimmer,and,James,Newton,Howard,;,production,designer,"","",Nathan,Crowley,;,produced,by,Charles,Roven,"","",Emma,Thomas,and,Christopher,Nolan,;,released,by,Warner,Brothers,Pictures,.}",79,2,37,2,2,"{INV_NGRAM_1_[;],""INV_NGRAM_1_[,]"",INV_NGRAM_1_[by],""INV_NER_L_1_R_3_[O]_[O PERSON PERSON]"",""INV_NER_L_3_R_1_[O O O]_[O]"",INV_NGRAM_1_[the]}","{-1.40449,-0.683653,-0.672782,0.649209,0.553628,-0.536932}"
134574@7_28-134574@7_12,134574@7,Derek Walcott-Elizabeth Bishop,,0.938,"{He,edited,Virginia,Woolf,"","",Isaac,Bashevis,Singer,"","",Carl,Sandburg,"","",Elizabeth,Bishop,"","",Katherine,Anne,Porter,"","",Walker,Percy,"","",Donald,Barthelme,"","",Grace,Paley,"","",Derek,Walcott,and,William,Golding,.}",28,2,12,2,2,"{""INV_BETW_L_[conj_and conj_and]"",""INV_NGRAM_1_[,]"",""INV_NER_L_1_R_3_[O]_[O PERSON PERSON]"",""INV_NER_L_2_R_1_[PERSON O]_[O]"",INV_NER_L_1_R_1_[O]_[O],""INV_NER_L_2_R_2_[PERSON O]_[O PERSON]""}","{1.13144,-0.683653,0.649209,-0.471823,0.326221,-0.317095}"
82383@25_82-82383@25_87,82383@25,Barack Obama-Oprah Winfrey,,0.934,"{Here,are,some,of,the,Republican,and,Democratic,presidential,candidates,and,some,of,the,celebrities,who,have,endorsed,them,or,donated,to,their,campaigns,:,DEMOCRATS,:,Sen.,Hillary,Clinton,of,New,York,-,Barbra,Streisand,"","",Hugh,Hefner,"","",John,Grisham,"","",Jerry,Springer,"","",Chevy,Chase,"","",Rosie,O'Donnell,"","",Candice,Bergen,"","",Christie,Brinkley,"","",Barry,Manilow,"","",Mary,Steenburgen,"","",Marlo,Thomas,"","",Sharon,Lawrence,"","",Bette,Midler,"","",Alex,Baldwin,"","",Martha,Stewart,"","",Merle,Haggard,Sen.,Barack,Obama,of,Illinois,-,Oprah,Winfrey,"","",Tom,Hanks,"","",Halle,Barry,"","",Jennifer,Anniston,"","",Morgan,Freeman,"","",Ben,Stiller,"","",Tobey,Macguire,"","",Edward,Norton,"","",Eddie,Murphy,"","",Gene,Wilder,"","",Branford,Marsalis,"","",Dennis,Haysbert,"","",John,Cleese,"","",Louis,Gossett,"","",Cindy,Crawford,"","",Kenny,Alphin,.}",82,2,87,2,2,"{LENGTHS_[12_13],""NER_L_3_R_1_[PERSON PERSON O]_[O]"",""LEMMA_L_1_R_1_[Sen.]_[,]"",""NER_L_3_R_2_[PERSON PERSON O]_[O PERSON]"",STARTS_WITH_CAPITAL_[True_True],""NER_L_2_R_2_[PERSON O]_[O PERSON]""}","{0.899649,0.682827,0.674114,-0.348342,0.28568,-0.285438}"
72549@33_87-72549@33_42,72549@33,Joanie-Bette Lustig,,0.974,"{WITH,:,Anthony,Hopkins,-LRB-,Felix,Bonhoeffer,-RRB-,"","",Stella,Arroyave,-LRB-,Gina,-RRB-,"","",Gavin,Grazer,-LRB-,Gavin/Paramedic,-RRB-,"","",Lisa,Pepper,-LRB-,Tracy,-RRB-,"","",Christian,Slater,-LRB-,Ray,-RRB-,"","",Kevin,McCarthy,-LRB-,himself,-RRB-,"","",Fionnula,Flanagan,-LRB-,Bette,Lustig,-RRB-,"","",Camryn,Manheim,-LRB-,Barbara,-RRB-,"","",Jeffrey,Tambor,-LRB-,Geek/Margolis,-RRB-,"","",Christopher,Kennedy,Lawford,-LRB-,Lars,-RRB-,"","",Lana,Antonova,-LRB-,Lilly,-RRB-,"","",Gene,Borkan,-LRB-,Mel/Shel,-RRB-,"","",Michael,Clarke,Duncan,-LRB-,Mort,-RRB-,"","",Jennifer,Mann,-LRB-,Joanie,-RRB-,"","",S.,Epatha,Merkerson,-LRB-,Bonnie,Sylvester,-RRB-,and,John,Turturro,-LRB-,Harvey,-RRB-,.}",87,1,42,2,2,"{INV_LENGTHS_[6_12],""INV_NGRAM_1_[,]"",""INV_NER_L_1_R_2_[O]_[O O]"",""INV_BETW_L_[appos appos]"",""INV_NER_L_2_R_1_[PERSON O]_[O]"",""INV_NER_L_1_R_3_[O]_[O O PERSON]""}","{-1.51322,-0.683653,-0.647165,0.635681,-0.471823,0.452775}"
106962@29_14-106962@29_11,106962@29,Nicolas Cage-Elisabeth Shue,,0.974,"{I,like,``,Leaving,Las,Vegas,'',-LRB-,1995,-RRB-,because,Elisabeth,Shue,loves,Nicolas,Cage,so,much,she,pours,liquor,all,over,her,treasures,.}",14,2,11,2,2,"{INV_LENGTHS_[12_14],""INV_NER_L_2_R_2_[O O]_[O O]"",""INV_NER_L_1_R_2_[O]_[O O]"",""INV_NER_L_3_R_2_[DATE O O]_[O O]"",""INV_NER_L_3_R_3_[DATE O O]_[O O O]"",""INV_NER_L_3_R_1_[DATE O O]_[O]""}","{2.29766,-1.13902,-0.647165,0.646051,0.460089,0.439196}"
114280@14_7-114280@14_5,114280@14,Justus Ludolf-Immelman,,0.992,"{In,1741,"","",the,first,Immelman,"","",Justus,Ludolf,"","",arrived,in,South,Africa,from,Grasdorf,"","",near,Hanover,"","",Germany,.}",7,2,5,1,1,"{""INV_NGRAM_1_[,]"",IS_INVERTED,INV_STARTS_WITH_CAPITAL_[True_True],INV_NER_SEQ_[O],INV_LENGTHS_[13_8],INV_BETW_L_[appos]}","{-0.683653,0.308315,0.285854,0.277626,0.239712,0.183356}"
