person1_id,person2_id,sentence_id,description,is_true,relation_id,id
137770@41_16,137770@41_47,137770@41,Elizabeth Taylor-Richard Burton,t,137770@41_16-137770@41_47,54556
131605@12_18,131605@12_25,131605@12,Cindy McCain-John McCain,t,131605@12_18-131605@12_25,72864
108775@47_31,108775@47_42,108775@47,Jennifer Aniston-Brad Pitt,t,108775@47_31-108775@47_42,68690
33100@17_9,33100@17_0,33100@17,Columba Bush-Jeb Bush,t,33100@17_9-33100@17_0,29744
134273@1_19,134273@1_5,134273@1,Cindy McCain-John McCain,t,134273@1_19-134273@1_5,72334
84443@4_14,84443@4_8,84443@4,Ted Hughes-Sylvia Plath,t,84443@4_14-84443@4_8,32271
75509@14_6,75509@14_3,75509@14,Kenneth Copeland-Gloria Copeland,t,75509@14_6-75509@14_3,33581
34568@59_6,34568@59_13,34568@59,Jerry Stiller-Anne Meara,t,34568@59_6-34568@59_13,45628
135803@0_35,135803@0_28,135803@0,Benazir Bhutto-Asif Ali Zardari,t,135803@0_35-135803@0_28,15872
96691@0_13,96691@0_3,96691@0,Benazir Bhutto-Asif Ali Zardari,t,96691@0_13-96691@0_3,63597
118549@24_10,118549@24_0,118549@24,Chuck Robb-Lynda Bird Johnson Robb,t,118549@24_10-118549@24_0,55500
51448@0_31,51448@0_10,51448@0,Vondie Curtis-Hall-Kasi Lemmons,t,51448@0_31-51448@0_10,48034
90593@2_9,90593@2_33,90593@2,Vivien Leigh-Laurence Olivier,t,90593@2_9-90593@2_33,48195
132753@1_57,132753@1_48,132753@1,Barack Obama-Michelle Obama,t,132753@1_57-132753@1_48,17244
60315@24_21,60315@24_16,60315@24,Noah Baumbach-Jennifer Jason Leigh,t,60315@24_21-60315@24_16,67111
147564@0_26,147564@0_10,147564@0,Judith Light-Robert Desiderio,t,147564@0_26-147564@0_10,41663
1986@13_2,1986@13_26,1986@13,Bill Clinton-Hillary Rodham Clinton,t,1986@13_2-1986@13_26,45614
114852@11_6,114852@11_16,114852@11,Hillary Rodham Clinton-Bill Clinton,t,114852@11_6-114852@11_16,50903
46815@6_16,46815@6_19,46815@6,Bill Clinton-Hillary Rodham Clinton,t,46815@6_16-46815@6_19,29203
157414@18_24,157414@18_0,157414@18,Harry S. Truman-Bess Truman,t,157414@18_24-157414@18_0,58147
24079@23_0,24079@23_3,24079@23,Janice Soprano-Richie Aprile,t,24079@23_0-24079@23_3,43767
22906@0_16,22906@0_5,22906@0,Hillary Rodham Clinton-Bill Clinton,t,22906@0_16-22906@0_5,60059
135781@8_57,135781@8_28,135781@8,Hillary Rodham Clinton-Bill Clinton,t,135781@8_57-135781@8_28,55798
84919@3_29,84919@3_10,84919@3,Hillary Rodham Clinton-Bill Clinton,t,84919@3_29-84919@3_10,10838
147942@8_32,147942@8_38,147942@8,Barack Obama-Michelle Obama,t,147942@8_32-147942@8_38,74604
108163@11_24,108163@11_27,108163@11,Bill Clinton-Hillary Rodham Clinton,t,108163@11_24-108163@11_27,35791
89138@38_0,89138@38_4,89138@38,Bill Clinton-Hillary Rodham Clinton,t,89138@38_0-89138@38_4,68977
90690@28_28,90690@28_23,90690@28,Alfred Hitchcock-Alma Reville,t,90690@28_28-90690@28_23,47943
135301@0_3,135301@0_15,135301@0,Asif Ali Zardari-Benazir Bhutto,t,135301@0_3-135301@0_15,71356
86291@13_22,86291@13_19,86291@13,Marilyn Monroe-Joe DiMaggio,t,86291@13_22-86291@13_19,10823
25360@55_43,25360@55_14,25360@55,Elizabeth Avellan-Robert Rodriguez,t,25360@55_43-25360@55_14,32958
135549@28_5,135549@28_16,135549@28,Barack Obama-Michelle Obama,t,135549@28_5-135549@28_16,41719
134653@3_10,134653@3_70,134653@3,Brad Pitt-Jennifer Aniston,t,134653@3_10-134653@3_70,16988
128708@1_12,128708@1_18,128708@1,Charlie Crist-Carole Rome,t,128708@1_12-128708@1_18,18261
38707@20_5,38707@20_11,38707@20,Paul McCartney-Heather Mills,t,38707@20_5-38707@20_11,2014
31812@3_26,31812@3_20,31812@3,Silda Wall Spitzer-Eliot Spitzer,t,31812@3_26-31812@3_20,228
141102@11_4,141102@11_7,141102@11,Maria Shriver-Arnold Schwarzenegger,t,141102@11_4-141102@11_7,36224
91372@27_29,91372@27_25,91372@27,Mark Consuelos-Kelly Ripa,t,91372@27_29-91372@27_25,10828
11676@52_5,11676@52_30,11676@52,Mel Carnahan-Jean Carnahan,t,11676@52_5-11676@52_30,1312
134252@15_18,134252@15_7,134252@15,Sarah Palin-Todd Palin,t,134252@15_18-134252@15_7,69320
133318@51_3,133318@51_22,133318@51,Cindy McCain-John McCain,t,133318@51_3-133318@51_22,40448
9170@1_6,9170@1_24,9170@1,Theo Epstein-Marie Whitney,t,9170@1_6-9170@1_24,27638
22847@0_16,22847@0_5,22847@0,Hillary Rodham Clinton-Bill Clinton,t,22847@0_16-22847@0_5,59383
84394@0_5,84394@0_26,84394@0,Hillary Rodham Clinton-Bill Clinton,t,84394@0_5-84394@0_26,50677
44768@32_1,44768@32_8,44768@32,Rupert Murdoch-Wendi Deng,t,44768@32_1-44768@32_8,47916
93477@0_13,93477@0_1,93477@0,Bill Clinton-Hillary Rodham Clinton,t,93477@0_13-93477@0_1,10060
90458@1_49,90458@1_21,90458@1,Barack Obama-Michelle Obama,t,90458@1_49-90458@1_21,72411
14844@6_22,14844@6_1,14844@6,Maria Shriver-Arnold Schwarzenegger,t,14844@6_22-14844@6_1,27545
38725@0_20,38725@0_7,38725@0,Leslie Mann-Judd Apatow,t,38725@0_20-38725@0_7,8523
34178@57_17,34178@57_12,34178@57,Don Imus-Deirdre Imus,t,34178@57_17-34178@57_12,6676
48207@14_0,48207@14_9,48207@14,Nellie Connally-John Connally,t,48207@14_0-48207@14_9,28964
37390@0_3,37390@0_7,37390@0,Bill Clinton-Hillary Rodham Clinton,t,37390@0_3-37390@0_7,30147
129366@3_11,129366@3_19,129366@3,Michelle Obama-Barack Obama,t,129366@3_11-129366@3_19,74466
127119@27_6,127119@27_9,127119@27,Robert Pine-Gwynne Gilford,t,127119@27_6-127119@27_9,16998
46474@0_40,46474@0_6,46474@0,Hillary Rodham Clinton-Bill Clinton,t,46474@0_40-46474@0_6,30033
45710@6_3,45710@6_8,45710@6,Nahla Al-Arian-Sami Al-Arian,t,45710@6_3-45710@6_8,47144
102160@1_10,102160@1_26,102160@1,Bill Clinton-Hillary Rodham Clinton,t,102160@1_10-102160@1_26,52139
93504@0_25,93504@0_1,93504@0,Bill Clinton-Hillary Rodham Clinton,t,93504@0_25-93504@0_1,66159
134368@0_10,134368@0_3,134368@0,Benazir Bhutto-Asif Ali Zardari,t,134368@0_10-134368@0_3,11139
96734@0_4,96734@0_36,96734@0,Jerry O'Connell-Rebecca Romijn,t,96734@0_4-96734@0_36,52356
4093@3_64,4093@3_32,4093@3,Katie Holmes-Tom Cruise,t,4093@3_64-4093@3_32,660
75175@25_26,75175@25_44,75175@25,Hillary Rodham Clinton-Bill Clinton,t,75175@25_26-75175@25_44,50889
82383@26_26,82383@26_29,82383@26,Jean Smart-Richard Gilliland,t,82383@26_26-82383@26_29,12740
148159@17_46,148159@17_28,148159@17,George H. W. Bush-Barbara Bush,t,148159@17_46-148159@17_28,16051
42225@8_0,42225@8_23,42225@8,Ruth Graham-Billy Graham,t,42225@8_0-42225@8_23,27247
83443@9_14,83443@9_39,83443@9,Jane Fonda-Ted Turner,t,83443@9_14-83443@9_39,34136
114481@14_35,114481@14_28,114481@14,Bill Clinton-Hillary Rodham Clinton,t,114481@14_35-114481@14_28,39144
50714@17_13,50714@17_10,50714@17,Elizabeth Taylor-Richard Burton,t,50714@17_13-50714@17_10,5227
106962@14_5,106962@14_10,106962@14,Richard Burton-Elizabeth Taylor,t,106962@14_5-106962@14_10,51923
122329@1_40,122329@1_23,122329@1,Carole Rome-Charlie Crist,t,122329@1_40-122329@1_23,52427
102873@48_0,102873@48_14,102873@48,Jennifer Aniston-Brad Pitt,t,102873@48_0-102873@48_14,15697
141128@44_1,141128@44_11,141128@44,Sarah Palin-Todd Palin,t,141128@44_1-141128@44_11,71155
84892@0_10,84892@0_29,84892@0,Bill Clinton-Hillary Rodham Clinton,t,84892@0_10-84892@0_29,10069
113255@1_55,113255@1_42,113255@1,Hillary Rodham Clinton-Bill Clinton,t,113255@1_55-113255@1_42,18534
48338@1_16,48338@1_3,48338@1,Gena Rowlands-John Cassavetes,t,48338@1_16-48338@1_3,30857
69810@2_13,69810@2_10,69810@2,Ashton Kutcher-Demi Moore,t,69810@2_13-69810@2_10,11352
46878@6_16,46878@6_19,46878@6,Bill Clinton-Hillary Rodham Clinton,t,46878@6_16-46878@6_19,46182
47383@10_12,47383@10_0,47383@10,Dario Franchitti-Ashley Judd,t,47383@10_12-47383@10_0,44582
1316@8_17,1316@8_24,1316@8,Nancy Reagan-Ronald Reagan,t,1316@8_17-1316@8_24,77
89230@27_36,89230@27_7,89230@27,Hillary Rodham Clinton-Bill Clinton,t,89230@27_36-89230@27_7,52471
32186@38_20,32186@38_88,32186@38,Alvin Sargent-Laura Ziskin,t,32186@38_20-32186@38_88,28276
38603@20_28,38603@20_44,38603@20,Davis Guggenheim-Elisabeth Shue,t,38603@20_28-38603@20_44,1262
147942@8_38,147942@8_32,147942@8,Michelle Obama-Barack Obama,t,147942@8_38-147942@8_32,74605
93115@15_8,93115@15_47,93115@15,Hillary Rodham Clinton-Bill Clinton,t,93115@15_8-93115@15_47,7405
32766@54_0,32766@54_23,32766@54,Chris O'Donnell-Caroline Fentress,t,32766@54_0-32766@54_23,62948
83976@0_23,83976@0_20,83976@0,Simone Signoret-Yves Montand,t,83976@0_23-83976@0_20,30687
143447@86_16,143447@86_6,143447@86,Cindy McCain-John McCain,t,143447@86_16-143447@86_6,18566
145852@29_3,145852@29_15,145852@29,Bill Clinton-Hillary Rodham Clinton,t,145852@29_3-145852@29_15,23887
133971@1_11,133971@1_22,133971@1,Todd Palin-Sarah Palin,t,133971@1_11-133971@1_22,14020
134014@1_22,134014@1_11,134014@1,Sarah Palin-Todd Palin,t,134014@1_22-134014@1_11,13849
41902@20_28,41902@20_31,41902@20,Joanna Pruess-Bob Lape,t,41902@20_28-41902@20_31,488
50101@19_11,50101@19_8,50101@19,Rosalynn Carter-Jimmy Carter,t,50101@19_11-50101@19_8,63696
48207@14_9,48207@14_0,48207@14,John Connally-Nellie Connally,t,48207@14_9-48207@14_0,28965
122380@16_53,122380@16_9,122380@16,Marilyn Monroe-Joe DiMaggio,t,122380@16_53-122380@16_9,75044
134460@12_25,134460@12_15,134460@12,Bill Clinton-Hillary Rodham Clinton,t,134460@12_25-134460@12_15,55264
38625@43_53,38625@43_40,38625@43,Leslie Mann-Judd Apatow,t,38625@43_53-38625@43_40,63590
46984@31_0,46984@31_7,46984@31,Will Smith-Jada Pinkett Smith,t,46984@31_0-46984@31_7,44169
128379@10_8,128379@10_2,128379@10,Loni Anderson-Burt Reynolds,t,128379@10_8-128379@10_2,71638
23959@0_19,23959@0_10,23959@0,Bill Clinton-Hillary Rodham Clinton,t,23959@0_19-23959@0_10,28990
46624@1_16,46624@1_12,46624@1,Bill Clinton-Hillary Rodham Clinton,t,46624@1_16-46624@1_12,63630
68479@34_16,68479@34_2,68479@34,Alexandra Maria Lara-Sam Riley,t,68479@34_16-68479@34_2,50332
84892@0_29,84892@0_10,84892@0,Hillary Rodham Clinton-Bill Clinton,t,84892@0_29-84892@0_10,10071
106592@12_12,106592@12_41,106592@12,Hillary Rodham Clinton-Bill Clinton,t,106592@12_12-106592@12_41,71613
15098@5_18,15098@5_3,15098@5,Brad Pitt-Jennifer Aniston,t,15098@5_18-15098@5_3,27063
121659@1_1,121659@1_22,121659@1,Charlie Crist-Carole Rome,t,121659@1_1-121659@1_22,38738
116398@12_11,116398@12_31,116398@12,Cindy McCain-John McCain,t,116398@12_11-116398@12_31,38636
109551@5_29,109551@5_19,109551@5,Benazir Bhutto-Asif Ali Zardari,t,109551@5_29-109551@5_19,49583
143079@10_38,143079@10_27,143079@10,Sean Penn-Robin Wright Penn,t,143079@10_38-143079@10_27,23970
20805@27_22,20805@27_19,20805@27,Ben Watt-Tracey Thorn,t,20805@27_22-20805@27_19,60379
124351@50_82,124351@50_26,124351@50,Emma Thomas-Christopher Nolan,t,124351@50_82-124351@50_26,17824
47641@16_11,47641@16_17,47641@16,Hillary Rodham Clinton-Bill Clinton,t,47641@16_11-47641@16_17,31128
97469@0_9,97469@0_14,97469@0,Nicolas Sarkozy-Carla Bruni,t,97469@0_9-97469@0_14,35923
99716@19_21,99716@19_28,99716@19,Bill Clinton-Hillary Rodham Clinton,t,99716@19_21-99716@19_28,71072
113427@18_11,113427@18_21,113427@18,Bill Clinton-Hillary Rodham Clinton,t,113427@18_11-113427@18_21,69484
43923@3_18,43923@3_2,43923@3,Daniel Pearl-Mariane Pearl,t,43923@3_18-43923@3_2,62887
148272@36_8,148272@36_1,148272@36,Paul McCartney-Heather Mills,t,148272@36_8-148272@36_1,13947
19451@22_12,19451@22_4,19451@22,Jeanne Shaheen-Bill Shaheen,t,19451@22_12-19451@22_4,2966
133437@0_30,133437@0_37,133437@0,Charlie Crist-Carole Rome,t,133437@0_30-133437@0_37,70194
58566@0_15,58566@0_0,58566@0,George Harrison-Pattie Boyd,t,58566@0_15-58566@0_0,65517
38947@0_36,38947@0_49,38947@0,Judd Apatow-Leslie Mann,t,38947@0_36-38947@0_49,30817
5602@18_9,5602@18_6,5602@18,Robert Stephens-Maggie Smith,t,5602@18_9-5602@18_6,43737
143306@0_30,143306@0_34,143306@0,Robin Wright Penn-Sean Penn,t,143306@0_30-143306@0_34,74184
134719@0_3,134719@0_15,134719@0,Asif Ali Zardari-Benazir Bhutto,t,134719@0_3-134719@0_15,57118
15290@4_32,15290@4_13,15290@4,Hillary Rodham Clinton-Bill Clinton,t,15290@4_32-15290@4_13,43482
140774@48_12,140774@48_9,140774@48,Anne Bancroft-Mel Brooks,t,140774@48_12-140774@48_9,24213
81352@11_44,81352@11_41,81352@11,Mary Matalin-James Carville,t,81352@11_44-81352@11_41,65472
99151@2_7,99151@2_19,99151@2,Asif Ali Zardari-Benazir Bhutto,t,99151@2_7-99151@2_19,54373
1405@2_4,1405@2_27,1405@2,Bill Clinton-Hillary Rodham Clinton,t,1405@2_4-1405@2_27,2
58388@7_7,58388@7_0,58388@7,Barack Obama-Michelle Obama,t,58388@7_7-58388@7_0,34043
32766@53_7,32766@53_0,32766@53,Patricia Arquette-Nicolas Cage,t,32766@53_7-32766@53_0,62941
131252@54_10,131252@54_13,131252@54,John Slattery-Talia Balsam,t,131252@54_10-131252@54_13,18206
148954@15_9,148954@15_3,148954@15,Mel Brooks-Anne Bancroft,t,148954@15_9-148954@15_3,70019
84915@0_10,84915@0_29,84915@0,Bill Clinton-Hillary Rodham Clinton,t,84915@0_10-84915@0_29,66847
134523@38_20,134523@38_23,134523@38,Jean Stafford-Robert Lowell,t,134523@38_20-134523@38_23,53952
22847@0_5,22847@0_16,22847@0,Bill Clinton-Hillary Rodham Clinton,t,22847@0_5-22847@0_16,59382
143306@0_34,143306@0_30,143306@0,Sean Penn-Robin Wright Penn,t,143306@0_34-143306@0_30,74193
70309@30_27,70309@30_6,70309@30,Paul Tsongas-Niki Tsongas,t,70309@30_27-70309@30_6,66421
99711@5_44,99711@5_23,99711@5,Dennis Quaid-Meg Ryan,t,99711@5_44-99711@5_23,36750
90019@31_2,90019@31_44,90019@31,Bill Clinton-Hillary Rodham Clinton,t,90019@31_2-90019@31_44,68529
23641@13_30,23641@13_26,23641@13,Sirikit-Bhumibol Adulyadej,t,23641@13_30-23641@13_26,2802
94918@1_14,94918@1_21,94918@1,Carla Bruni-Nicolas Sarkozy,t,94918@1_14-94918@1_21,14583
14631@0_20,14631@0_53,14631@0,Hillary Rodham Clinton-Bill Clinton,t,14631@0_20-14631@0_53,44218
101970@0_2,101970@0_5,101970@0,John Travolta-Kelly Preston,t,101970@0_2-101970@0_5,68428
132553@39_16,132553@39_29,132553@39,John Kerry-Teresa Heinz,t,132553@39_16-132553@39_29,71468
116926@1_7,116926@1_0,116926@1,John McCain-Cindy McCain,t,116926@1_7-116926@1_0,54756
21069@5_7,21069@5_4,21069@5,Dean McDermott-Tori Spelling,t,21069@5_7-21069@5_4,27884
23932@0_19,23932@0_10,23932@0,Bill Clinton-Hillary Rodham Clinton,t,23932@0_19-23932@0_10,1341
134691@0_15,134691@0_3,134691@0,Benazir Bhutto-Asif Ali Zardari,t,134691@0_15-134691@0_3,42627
79423@14_5,79423@14_41,79423@14,Aitzaz Ahsan-Bushra Ahsan,t,79423@14_5-79423@14_41,8754
60823@31_57,60823@31_9,60823@31,Cathy Konrad-James Mangold,t,60823@31_57-60823@31_9,3146
23569@20_25,23569@20_2,23569@20,Bill Clinton-Hillary Rodham Clinton,t,23569@20_25-23569@20_2,60559
132379@10_21,132379@10_14,132379@10,John McCain-Cindy McCain,t,132379@10_21-132379@10_14,38234
15095@47_9,15095@47_15,15095@47,Nicole Kidman-Tom Cruise,t,15095@47_9-15095@47_15,59661
84443@4_8,84443@4_14,84443@4,Sylvia Plath-Ted Hughes,t,84443@4_8-84443@4_14,32269
112380@0_13,112380@0_7,112380@0,Scarlett O'Hara-Rhett Butler,t,112380@0_13-112380@0_7,52165
42692@2_20,42692@2_14,42692@2,Rosalynn Carter-Jimmy Carter,t,42692@2_20-42692@2_14,2741
4484@33_17,4484@33_14,4484@33,Lauren Bacall-Jason Robards,t,4484@33_17-4484@33_14,59389
55269@31_6,55269@31_38,55269@31,Hillary Rodham Clinton-Bill Clinton,t,55269@31_6-55269@31_38,46018
94591@3_2,94591@3_32,94591@3,Bill Clinton-Hillary Rodham Clinton,t,94591@3_2-94591@3_32,51776
131792@112_5,131792@112_20,131792@112,Cindy McCain-John McCain,t,131792@112_5-131792@112_20,70372
115988@1_2,115988@1_15,115988@1,Hillary Rodham Clinton-Bill Clinton,t,115988@1_2-115988@1_15,70956
79623@59_33,79623@59_30,79623@59,Brad Pitt-Jennifer Aniston,t,79623@59_33-79623@59_30,45234
77620@29_0,77620@29_20,77620@29,Kelly Macdonald-Dougie Payne,t,77620@29_0-77620@29_20,33787
1986@13_26,1986@13_2,1986@13,Hillary Rodham Clinton-Bill Clinton,t,1986@13_26-1986@13_2,45625
23327@3_4,23327@3_13,23327@3,Linda McMahon-Vince McMahon,t,23327@3_4-23327@3_13,29847
70845@13_6,70845@13_25,70845@13,Ed Harris-Amy Madigan,t,70845@13_6-70845@13_25,50224
147788@36_45,147788@36_39,147788@36,Jada Pinkett Smith-Will Smith,t,147788@36_45-147788@36_39,39854
69927@5_30,69927@5_24,69927@5,Barack Obama-Michelle Obama,t,69927@5_30-69927@5_24,35552
121190@32_22,121190@32_44,121190@32,Michelle Obama-Barack Obama,t,121190@32_22-121190@32_44,39201
47637@42_11,47637@42_17,47637@42,Hillary Rodham Clinton-Bill Clinton,t,47637@42_11-47637@42_17,5403
98406@23_3,98406@23_10,98406@23,Ashley Judd-Dario Franchitti,t,98406@23_3-98406@23_10,18505
27078@15_20,27078@15_2,27078@15,Noah Danby-Kristanna Loken,t,27078@15_20-27078@15_2,3670
21134@14_16,21134@14_1,21134@14,Hillary Rodham Clinton-Bill Clinton,t,21134@14_16-21134@14_1,28731
93505@2_1,93505@2_25,93505@2,Hillary Rodham Clinton-Bill Clinton,t,93505@2_1-93505@2_25,38602
113498@0_3,113498@0_35,113498@0,Valerie Bertinelli-Eddie Van Halen,t,113498@0_3-113498@0_35,19450
122538@3_5,122538@3_19,122538@3,David Greenglass-Ruth Greenglass,t,122538@3_5-122538@3_19,72738
133702@2_13,133702@2_5,133702@2,John McCain-Cindy McCain,t,133702@2_13-133702@2_5,18603
81515@13_24,81515@13_21,81515@13,Mary Matalin-James Carville,t,81515@13_24-81515@13_21,51398
70781@35_13,70781@35_16,70781@35,Ed Harris-Amy Madigan,t,70781@35_13-70781@35_16,66373
80692@7_21,80692@7_15,80692@7,Maria Shriver-Arnold Schwarzenegger,t,80692@7_21-80692@7_15,11823
96134@35_2,96134@35_14,96134@35,Josh Kelley-Katherine Heigl,t,96134@35_2-96134@35_14,34112
48975@33_13,48975@33_16,48975@33,Elizabeth Taylor-Richard Burton,t,48975@33_13-48975@33_16,65827
38803@4_39,38803@4_4,38803@4,Davis Guggenheim-Elisabeth Shue,t,38803@4_39-38803@4_4,32331
133049@15_16,133049@15_3,133049@15,Hillary Rodham Clinton-Bill Clinton,t,133049@15_16-133049@15_3,39316
132186@34_0,132186@34_27,132186@34,Michelle Obama-Barack Obama,t,132186@34_0-132186@34_27,53655
127881@5_10,127881@5_17,127881@5,Jean Sarkozy-Jessica Sebaoun,t,127881@5_10-127881@5_17,14932
839@28_27,839@28_19,839@28,Margaret Thatcher-Denis Thatcher,t,839@28_27-839@28_19,42990
104805@39_15,104805@39_1,104805@39,Michelle Obama-Barack Obama,t,104805@39_15-104805@39_1,39864
36419@3_20,36419@3_1,36419@3,Nancy Reagan-Ronald Reagan,t,36419@3_20-36419@3_1,28604
95193@10_0,95193@10_7,95193@10,Maria Shriver-Arnold Schwarzenegger,t,95193@10_0-95193@10_7,67700
70309@21_15,70309@21_1,70309@21,Niki Tsongas-Paul Tsongas,t,70309@21_15-70309@21_1,49111
105251@6_25,105251@6_14,105251@6,Rhett Butler-Scarlett O'Hara,t,105251@6_25-105251@6_14,15582
64529@135_21,64529@135_1,64529@135,Jennifer Jason Leigh-Noah Baumbach,t,64529@135_21-64529@135_1,35328
132688@7_35,132688@7_22,132688@7,Barack Obama-Michelle Obama,t,132688@7_35-132688@7_22,74806
119142@0_2,119142@0_21,119142@0,Hillary Rodham Clinton-Bill Clinton,t,119142@0_2-119142@0_21,34051
46878@10_16,46878@10_8,46878@10,Hillary Rodham Clinton-Bill Clinton,t,46878@10_16-46878@10_8,46193
40454@10_41,40454@10_18,40454@10,Tony Soprano-Carmela Soprano,t,40454@10_41-40454@10_18,44981
1316@8_24,1316@8_17,1316@8,Ronald Reagan-Nancy Reagan,t,1316@8_24-1316@8_17,81
20777@37_4,20777@37_24,20777@37,Heather Mills-Paul McCartney,t,20777@37_4-20777@37_24,27895
84645@50_15,84645@50_21,84645@50,Sean Healey-Kerry Healey,t,84645@50_15-84645@50_21,34403
390@10_84,390@10_98,390@10,Rory Kennedy-Mark Bailey,t,390@10_84-390@10_98,59056
84522@4_15,84522@4_21,84522@4,John Adams-Abigail Adams,t,84522@4_15-84522@4_21,67737
1938@37_5,1938@37_47,1938@37,Beatrix Potter-William Heelis,t,1938@37_5-1938@37_47,2217
133262@78_3,133262@78_11,133262@78,Sarah Palin-Todd Palin,t,133262@78_3-133262@78_11,15006
39148@14_92,39148@14_6,39148@14,Ashley Judd-Dario Franchitti,t,39148@14_92-39148@14_6,47633
47271@61_43,47271@61_20,47271@61,Hillary Rodham Clinton-Bill Clinton,t,47271@61_43-47271@61_20,29773
91738@84_28,91738@84_22,91738@84,Maria Shriver-Arnold Schwarzenegger,t,91738@84_28-91738@84_22,52942
94959@1_21,94959@1_14,94959@1,Nicolas Sarkozy-Carla Bruni,t,94959@1_21-94959@1_14,51825
345@0_0,345@0_14,345@0,Valerie Hobson-John Profumo,t,345@0_0-345@0_14,26649
48456@5_7,48456@5_0,48456@5,Harold Pinter-Vivien Merchant,t,48456@5_7-48456@5_0,61875
90851@26_12,90851@26_2,90851@26,Nora Ephron-Carl Bernstein,t,90851@26_12-90851@26_2,34861
345@0_14,345@0_0,345@0,John Profumo-Valerie Hobson,t,345@0_14-345@0_0,26650
98144@26_29,98144@26_26,98144@26,Jane Fonda-Tom Hayden,t,98144@26_29-98144@26_26,13971
113832@31_19,113832@31_16,113832@31,Elizabeth Corday-Mark Greene,t,113832@31_19-113832@31_16,41379
21578@6_20,21578@6_23,21578@6,Tom Cruise-Nicole Kidman,t,21578@6_20-21578@6_23,802
115514@30_4,115514@30_1,115514@30,Katie Holmes-Tom Cruise,t,115514@30_4-115514@30_1,53821
147564@0_10,147564@0_26,147564@0,Robert Desiderio-Judith Light,t,147564@0_10-147564@0_26,41619
67531@33_0,67531@33_3,67531@33,Betsy Gotbaum-Victor Gotbaum,t,67531@33_0-67531@33_3,8537
3845@43_25,3845@43_22,3845@43,Katie Holmes-Tom Cruise,t,3845@43_25-3845@43_22,28629
103959@34_2,103959@34_6,103959@34,Paul McCartney-Heather Mills,t,103959@34_2-103959@34_6,9090
33100@73_0,33100@73_8,33100@73,Margaret Spellings-Robert Spellings,t,33100@73_0-33100@73_8,61696
32447@33_9,32447@33_6,32447@33,Mary Matalin-James Carville,t,32447@33_9-32447@33_6,59461
38740@18_17,38740@18_7,38740@18,Joe DiMaggio-Marilyn Monroe,t,38740@18_17-38740@18_7,10324
390@10_98,390@10_84,390@10,Mark Bailey-Rory Kennedy,t,390@10_98-390@10_84,59067
133767@3_4,133767@3_11,133767@3,Cindy McCain-John McCain,t,133767@3_4-133767@3_11,17204
29316@1_3,29316@1_27,29316@1,Nancy Reagan-Ronald Reagan,t,29316@1_3-29316@1_27,27761
133135@25_37,133135@25_31,133135@25,Bill Clinton-Hillary Rodham Clinton,t,133135@25_37-133135@25_31,17325
116291@18_24,116291@18_12,116291@18,Katie Holmes-Tom Cruise,t,116291@18_24-116291@18_12,38117
153946@38_147,153946@38_121,153946@38,Mary Todd Lincoln-Abraham Lincoln,t,153946@38_147-153946@38_121,21415
37421@0_3,37421@0_7,37421@0,Bill Clinton-Hillary Rodham Clinton,t,37421@0_3-37421@0_7,6771
80692@7_15,80692@7_21,80692@7,Arnold Schwarzenegger-Maria Shriver,t,80692@7_15-80692@7_21,11821
88390@0_29,88390@0_32,88390@0,Joanne Woodward-Paul Newman,t,88390@0_29-88390@0_32,51294
103150@5_10,103150@5_7,103150@5,Norma Shearer-Irving Thalberg,t,103150@5_10-103150@5_7,35999
12482@26_35,12482@26_46,12482@26,Dita Von Teese-Marilyn Manson,t,12482@26_35-12482@26_46,995
10726@22_0,10726@22_11,10726@22,Elizabeth Taylor-Richard Burton,t,10726@22_0-10726@22_11,27899
17077@36_36,17077@36_44,17077@36,Yasser Arafat-Suha Arafat,t,17077@36_36-17077@36_44,2772
132754@28_28,132754@28_19,132754@28,Benazir Bhutto-Asif Ali Zardari,t,132754@28_28-132754@28_19,54750
17246@26_11,17246@26_32,17246@26,Hillary Rodham Clinton-Bill Clinton,t,17246@26_11-17246@26_32,2838
136654@85_28,136654@85_21,136654@85,Barack Obama-Michelle Obama,t,136654@85_28-136654@85_21,74652
84395@0_26,84395@0_5,84395@0,Bill Clinton-Hillary Rodham Clinton,t,84395@0_26-84395@0_5,30595
14722@29_21,14722@29_24,14722@29,Brad Pitt-Jennifer Aniston,t,14722@29_21-14722@29_24,28940
149761@26_28,149761@26_7,149761@26,Barack Obama-Michelle Obama,t,149761@26_28-149761@26_7,72928
48123@1_42,48123@1_52,48123@1,Vita Sackville-West-Harold Nicolson,t,48123@1_42-48123@1_52,64914
131251@27_13,131251@27_16,131251@27,Maya Forbes-Wallace Wolodarsky,t,131251@27_13-131251@27_16,24148
118288@0_16,118288@0_13,118288@0,Anne Morrow Lindbergh-Charles Lindbergh,t,118288@0_16-118288@0_13,38903
98158@8_16,98158@8_5,98158@8,Benazir Bhutto-Asif Ali Zardari,t,98158@8_16-98158@8_5,12547
149950@0_3,149950@0_27,149950@0,Bill Clinton-Hillary Rodham Clinton,t,149950@0_3-149950@0_27,17893
114775@26_17,114775@26_26,114775@26,Abigail McCarthy-Eugene McCarthy,t,114775@26_17-114775@26_26,39053
132379@10_14,132379@10_21,132379@10,Cindy McCain-John McCain,t,132379@10_14-132379@10_21,38232
1145@21_45,1145@21_38,1145@21,Julia Louis-Dreyfus-Brad Hall,t,1145@21_45-1145@21_38,457
