person1_id,person2_id,sentence_id,description,is_true,relation_id,id
22847@0_16,22847@0_5,22847@0,Hillary Rodham Clinton-Bill Clinton,t,22847@0_16-22847@0_5,59580
34215@40_86,34215@40_89,34215@40,Jean Kerr-Walter Kerr,t,34215@40_86-34215@40_89,25627
132754@28_28,132754@28_19,132754@28,Benazir Bhutto-Asif Ali Zardari,t,132754@28_28-132754@28_19,54947
132400@12_12,132400@12_40,132400@12,Michelle Obama-Barack Obama,t,132400@12_12-132400@12_40,38919
67321@23_6,67321@23_3,67321@23,Elizabeth Taylor-Richard Burton,t,67321@23_6-67321@23_3,48174
79168@34_11,79168@34_0,79168@34,Mitt Romney-Ann Romney,t,79168@34_11-79168@34_0,66965
91393@23_8,91393@23_17,91393@23,Ingrid Bergman-Roberto Rossellini,t,91393@23_8-91393@23_17,49162
32803@40_28,32803@40_31,32803@40,Kim Basinger-Alec Baldwin,t,32803@40_28-32803@40_31,46692
21578@6_23,21578@6_20,21578@6,Nicole Kidman-Tom Cruise,t,21578@6_23-21578@6_20,804
132194@34_0,132194@34_27,132194@34,Michelle Obama-Barack Obama,t,132194@34_0-132194@34_27,54725
14698@41_19,14698@41_25,14698@41,Virginia Madsen-Danny Huston,t,14698@41_19-14698@41_25,3549
70210@0_41,70210@0_35,70210@0,Amy Madigan-Ed Harris,t,70210@0_41-70210@0_35,48844
21069@47_5,21069@47_2,21069@47,Dean McDermott-Tori Spelling,t,21069@47_5-21069@47_2,28229
60052@33_14,60052@33_9,60052@33,Brad Pitt-Jennifer Aniston,t,60052@33_14-60052@33_9,15669
48759@14_17,48759@14_20,48759@14,Jimmy Carter-Rosalynn Carter,t,48759@14_17-48759@14_20,62240
135658@21_38,135658@21_43,135658@21,Frances McDormand-Joel Coen,t,135658@21_38-135658@21_43,40737
32582@2_8,32582@2_5,32582@2,Mary Matalin-James Carville,t,32582@2_8-32582@2_5,31
111325@7_5,111325@7_0,111325@7,John Adams-Abigail Adams,t,111325@7_5-111325@7_0,16754
48134@0_8,48134@0_0,48134@0,Lyndon B. Johnson-Lady Bird Johnson,t,48134@0_8-48134@0_0,46751
56822@11_13,56822@11_5,56822@11,Keeley Hawes-Matthew Macfadyen,t,56822@11_13-56822@11_5,49416
58165@33_30,58165@33_13,58165@33,Hillary Rodham Clinton-Bill Clinton,t,58165@33_30-58165@33_13,50681
34178@57_17,34178@57_12,34178@57,Don Imus-Deirdre Imus,t,34178@57_17-34178@57_12,6676
101825@11_30,101825@11_14,101825@11,Hillary Rodham Clinton-Bill Clinton,t,101825@11_30-101825@11_14,14950
149374@7_27,149374@7_20,149374@7,Ashton Kutcher-Demi Moore,t,149374@7_27-149374@7_20,55735
145338@5_10,145338@5_4,145338@5,Michelle Obama-Barack Obama,t,145338@5_10-145338@5_4,70189
1405@2_27,1405@2_4,1405@2,Hillary Rodham Clinton-Bill Clinton,t,1405@2_27-1405@2_4,19
155302@23_40,155302@23_34,155302@23,Maria Shriver-Arnold Schwarzenegger,t,155302@23_40-155302@23_34,41380
132381@2_22,132381@2_10,132381@2,Benazir Bhutto-Asif Ali Zardari,t,132381@2_22-132381@2_10,70809
25360@55_43,25360@55_14,25360@55,Elizabeth Avellan-Robert Rodriguez,t,25360@55_43-25360@55_14,33153
112380@0_7,112380@0_13,112380@0,Rhett Butler-Scarlett O'Hara,t,112380@0_7-112380@0_13,52360
150024@0_28,150024@0_3,150024@0,Hillary Rodham Clinton-Bill Clinton,t,150024@0_28-150024@0_3,55593
19622@2_44,19622@2_35,19622@2,Yasser Arafat-Suha Arafat,t,19622@2_44-19622@2_35,27805
96392@47_9,96392@47_18,96392@47,Suha Arafat-Yasser Arafat,t,96392@47_9-96392@47_18,52233
12512@16_14,12512@16_25,12512@16,Jessica Simpson-Nick Lachey,t,12512@16_14-12512@16_25,60180
48462@4_7,48462@4_10,48462@4,Jimmy Carter-Rosalynn Carter,t,48462@4_7-48462@4_10,47075
145351@13_14,145351@13_3,145351@13,Michelle Obama-Barack Obama,t,145351@13_14-145351@13_3,71014
4301@10_9,4301@10_22,4301@10,Mary Todd Lincoln-Abraham Lincoln,t,4301@10_9-4301@10_22,27688
67042@14_19,67042@14_16,67042@14,Gracie Allen-George Burns,t,67042@14_19-67042@14_16,68214
98800@1_29,98800@1_21,98800@1,Asif Ali Zardari-Benazir Bhutto,t,98800@1_29-98800@1_21,55335
93747@1_40,93747@1_14,93747@1,Siti Hartinah-Suharto,t,93747@1_40-93747@1_14,49636
132688@7_22,132688@7_35,132688@7,Michelle Obama-Barack Obama,t,132688@7_22-132688@7_35,74802
74867@47_38,74867@47_26,74867@47,Jerry Seinfeld-Jessica Seinfeld,t,74867@47_38-74867@47_26,50811
1462@2_37,1462@2_10,1462@2,Rosalynn Carter-Jimmy Carter,t,1462@2_37-1462@2_10,2685
121659@1_22,121659@1_1,121659@1,Carole Rome-Charlie Crist,t,121659@1_22-121659@1_1,38938
32666@33_11,32666@33_36,32666@33,Alec Baldwin-Kim Basinger,t,32666@33_11-32666@33_36,47348
1387@16_61,1387@16_68,1387@16,Bill Clinton-Hillary Rodham Clinton,t,1387@16_61-1387@16_68,27522
19622@2_35,19622@2_44,19622@2,Suha Arafat-Yasser Arafat,t,19622@2_35-19622@2_44,27804
9130@48_35,9130@48_25,9130@48,Harvey Weinstein-Georgina Chapman,t,9130@48_35-9130@48_25,29639
56320@26_19,56320@26_16,56320@26,Katie Holmes-Tom Cruise,t,56320@26_19-56320@26_16,64125
40044@4_3,40044@4_0,40044@4,Evan Seinfeld-Tera Patrick,t,40044@4_3-40044@4_0,64023
80663@17_28,80663@17_24,80663@17,Sharman Macdonald-Will Knightley,t,80663@17_28-80663@17_24,7226
75509@14_6,75509@14_3,75509@14,Kenneth Copeland-Gloria Copeland,t,75509@14_6-75509@14_3,33776
43779@0_36,43779@0_24,43779@0,Daniel Pearl-Mariane Pearl,t,43779@0_36-43779@0_24,64122
59766@28_1,59766@28_21,59766@28,Michelle Obama-Barack Obama,t,59766@28_1-59766@28_21,5251
47551@4_29,47551@4_16,47551@4,Jeri Kehn Thompson-Fred Thompson,t,47551@4_29-47551@4_16,66861
49302@28_49,49302@28_24,49302@28,Joanne Woodward-Paul Newman,t,49302@28_49-49302@28_24,33746
43923@3_18,43923@3_2,43923@3,Daniel Pearl-Mariane Pearl,t,43923@3_18-43923@3_2,63083
131689@10_17,131689@10_27,131689@10,Asif Ali Zardari-Benazir Bhutto,t,131689@10_17-131689@10_27,37824
48134@0_0,48134@0_8,48134@0,Lady Bird Johnson-Lyndon B. Johnson,t,48134@0_0-48134@0_8,46750
155302@23_34,155302@23_40,155302@23,Arnold Schwarzenegger-Maria Shriver,t,155302@23_34-155302@23_40,41376
15098@5_18,15098@5_3,15098@5,Brad Pitt-Jennifer Aniston,t,15098@5_18-15098@5_3,27243
24520@2_1,24520@2_21,24520@2,Greg Norman-Chris Evert,t,24520@2_1-24520@2_21,61954
113216@1_55,113216@1_42,113216@1,Hillary Rodham Clinton-Bill Clinton,t,113216@1_55-113216@1_42,55960
124351@50_26,124351@50_82,124351@50,Christopher Nolan-Emma Thomas,t,124351@50_26-124351@50_82,17692
58002@15_11,58002@15_17,58002@15,Maria Shriver-Arnold Schwarzenegger,t,58002@15_11-58002@15_17,7221
120127@12_21,120127@12_14,120127@12,Padma Lakshmi-Salman Rushdie,t,120127@12_21-120127@12_14,51419
134252@15_7,134252@15_18,134252@15,Todd Palin-Sarah Palin,t,134252@15_7-134252@15_18,69515
35217@16_15,35217@16_9,35217@16,Mumtaz Mahal-Shah Jahan,t,35217@16_15-35217@16_9,2809
22707@20_10,22707@20_21,22707@20,Bill Clinton-Hillary Rodham Clinton,t,22707@20_10-22707@20_21,43920
1405@2_37,1405@2_10,1405@2,Rosalynn Carter-Jimmy Carter,t,1405@2_37-1405@2_10,27
84395@0_26,84395@0_5,84395@0,Bill Clinton-Hillary Rodham Clinton,t,84395@0_26-84395@0_5,30791
55130@19_40,55130@19_37,55130@19,Katie Holmes-Tom Cruise,t,55130@19_40-55130@19_37,29426
82377@21_33,82377@21_14,82377@21,Bill Clinton-Hillary Rodham Clinton,t,82377@21_33-82377@21_14,67186
38746@7_13,38746@7_37,38746@7,Elisabeth Shue-Davis Guggenheim,t,38746@7_13-38746@7_37,63470
12832@66_14,12832@66_42,12832@66,Don Imus-Deirdre Imus,t,12832@66_14-12832@66_42,2598
48580@0_11,48580@0_14,48580@0,Tom Cruise-Katie Holmes,t,48580@0_11-48580@0_14,66498
96634@0_3,96634@0_13,96634@0,Asif Ali Zardari-Benazir Bhutto,t,96634@0_3-96634@0_13,51222
33100@39_0,33100@39_8,33100@39,Mike Johanns-Stephanie Johanns,t,33100@39_0-33100@39_8,1918
84443@4_14,84443@4_8,84443@4,Ted Hughes-Sylvia Plath,t,84443@4_14-84443@4_8,32467
14698@41_25,14698@41_19,14698@41,Danny Huston-Virginia Madsen,t,14698@41_25-14698@41_19,3564
93122@15_8,93122@15_47,93122@15,Hillary Rodham Clinton-Bill Clinton,t,93122@15_8-93122@15_47,49664
19656@2_11,19656@2_0,19656@2,Paul Tsongas-Niki Tsongas,t,19656@2_11-19656@2_0,60651
35645@47_13,35645@47_0,35645@47,Barack Obama-Michelle Obama,t,35645@47_13-35645@47_0,5779
33100@73_8,33100@73_0,33100@73,Robert Spellings-Margaret Spellings,t,33100@73_8-33100@73_0,61893
55130@19_37,55130@19_40,55130@19,Tom Cruise-Katie Holmes,t,55130@19_37-55130@19_40,29424
37421@0_7,37421@0_3,37421@0,Hillary Rodham Clinton-Bill Clinton,t,37421@0_7-37421@0_3,6773
142009@43_1,142009@43_11,142009@43,Sarah Palin-Todd Palin,t,142009@43_1-142009@43_11,39277
132379@10_21,132379@10_14,132379@10,John McCain-Cindy McCain,t,132379@10_21-132379@10_14,38431
122380@16_53,122380@16_9,122380@16,Marilyn Monroe-Joe DiMaggio,t,122380@16_53-122380@16_9,75044
121716@17_16,121716@17_28,121716@17,Bill Clinton-Hillary Rodham Clinton,t,121716@17_16-121716@17_28,55637
64434@20_24,64434@20_8,64434@20,Victoria Pierre-Gary Siplin,t,64434@20_24-64434@20_8,48389
93511@0_1,93511@0_25,93511@0,Hillary Rodham Clinton-Bill Clinton,t,93511@0_1-93511@0_25,10238
81515@13_24,81515@13_21,81515@13,Mary Matalin-James Carville,t,81515@13_24-81515@13_21,51590
39148@14_6,39148@14_92,39148@14,Dario Franchitti-Ashley Judd,t,39148@14_6-39148@14_92,47824
132319@2_22,132319@2_10,132319@2,Benazir Bhutto-Asif Ali Zardari,t,132319@2_22-132319@2_10,53901
70942@23_1,70942@23_15,70942@23,Mark Consuelos-Kelly Ripa,t,70942@23_1-70942@23_15,45540
31812@3_26,31812@3_20,31812@3,Silda Wall Spitzer-Eliot Spitzer,t,31812@3_26-31812@3_20,228
3720@4_18,3720@4_24,3720@4,Lily Munster-Herman Munster,t,3720@4_18-3720@4_24,44752
94918@1_14,94918@1_21,94918@1,Carla Bruni-Nicolas Sarkozy,t,94918@1_14-94918@1_21,14582
115897@1_2,115897@1_15,115897@1,Hillary Rodham Clinton-Bill Clinton,t,115897@1_2-115897@1_15,11714
115988@1_2,115988@1_15,115988@1,Hillary Rodham Clinton-Bill Clinton,t,115988@1_2-115988@1_15,71152
18789@38_13,18789@38_16,18789@38,Craig Hatkoff-Jane Rosenthal,t,18789@38_13-18789@38_16,5340
42693@25_6,42693@25_0,42693@25,Mary Matalin-James Carville,t,42693@25_6-42693@25_0,45407
54369@40_10,54369@40_2,54369@40,Dylan Baker-Becky Ann Baker,t,54369@40_10-54369@40_2,62660
150751@2_18,150751@2_5,150751@2,Tony Blair-Cherie Blair,t,150751@2_18-150751@2_5,40429
132401@15_22,132401@15_15,132401@15,Barack Obama-Michelle Obama,t,132401@15_22-132401@15_15,42209
36745@7_25,36745@7_28,36745@7,Will Turner-Elizabeth Swann,t,36745@7_25-36745@7_28,47263
17077@36_28,17077@36_36,17077@36,Suha Arafat-Yasser Arafat,t,17077@36_28-17077@36_36,2771
15900@15_12,15900@15_0,15900@15,Christopher Knight-Adrianne Curry,t,15900@15_12-15900@15_0,43380
132923@1_12,132923@1_6,132923@1,Bill Clinton-Hillary Rodham Clinton,t,132923@1_12-132923@1_6,55845
84632@18_1,84632@18_4,84632@18,Nicolas Sarkozy-Carla Bruni,t,84632@18_1-84632@18_4,33750
100527@17_13,100527@17_38,100527@17,Joan Didion-John Gregory Dunne,t,100527@17_13-100527@17_38,54021
1001@15_28,1001@15_31,1001@15,Alfred Lunt-Lynn Fontanne,t,1001@15_28-1001@15_31,59445
91738@84_22,91738@84_28,91738@84,Arnold Schwarzenegger-Maria Shriver,t,91738@84_22-91738@84_28,53137
147942@8_38,147942@8_32,147942@8,Michelle Obama-Barack Obama,t,147942@8_38-147942@8_32,74605
69955@30_5,69955@30_2,69955@30,Gracie Allen-George Burns,t,69955@30_5-69955@30_2,35999
71991@1_0,71991@1_8,71991@1,Ann Romney-Mitt Romney,t,71991@1_0-71991@1_8,49507
103270@2_12,103270@2_3,103270@2,Bill Clinton-Hillary Rodham Clinton,t,103270@2_12-103270@2_3,48152
14870@0_15,14870@0_18,14870@0,Virginia Madsen-Danny Huston,t,14870@0_15-14870@0_18,269
103686@9_6,103686@9_15,103686@9,Adele Webber-Richard Webber,t,103686@9_6-103686@9_15,55311
12747@76_14,12747@76_18,12747@76,Robert F. Kennedy-Ethel Skakel Kennedy,t,12747@76_14-12747@76_18,44655
124347@4_12,124347@4_20,124347@4,Marilyn Monroe-Joe DiMaggio,t,124347@4_12-124347@4_20,37097
97317@82_0,97317@82_6,97317@82,Mary Matalin-James Carville,t,97317@82_0-97317@82_6,14434
103534@7_15,103534@7_4,103534@7,Eliot Spitzer-Silda Wall Spitzer,t,103534@7_15-103534@7_4,11261
108855@0_10,108855@0_1,108855@0,Bill Clinton-Hillary Rodham Clinton,t,108855@0_10-108855@0_1,64563
24079@23_0,24079@23_3,24079@23,Janice Soprano-Richie Aprile,t,24079@23_0-24079@23_3,43962
32740@1_6,32740@1_3,32740@1,Desi Arnaz-Lucille Ball,t,32740@1_6-32740@1_3,46114
28483@41_0,28483@41_8,28483@41,Arnold Schwarzenegger-Maria Shriver,t,28483@41_0-28483@41_8,61110
20777@37_4,20777@37_24,20777@37,Heather Mills-Paul McCartney,t,20777@37_4-20777@37_24,28082
100580@4_12,100580@4_5,100580@4,Benazir Bhutto-Asif Ali Zardari,t,100580@4_12-100580@4_5,53174
149213@3_10,149213@3_6,149213@3,Hillary Rodham Clinton-Bill Clinton,t,149213@3_10-149213@3_6,58671
104805@39_1,104805@39_15,104805@39,Barack Obama-Michelle Obama,t,104805@39_1-104805@39_15,40058
45661@0_41,45661@0_23,45661@0,Hugh Dancy-Claire Danes,t,45661@0_41-45661@0_23,60928
94591@3_2,94591@3_32,94591@3,Bill Clinton-Hillary Rodham Clinton,t,94591@3_2-94591@3_32,51969
156349@26_39,156349@26_29,156349@26,Denise Rich-Marc Rich,t,156349@26_39-156349@26_29,54527
84892@0_10,84892@0_29,84892@0,Bill Clinton-Hillary Rodham Clinton,t,84892@0_10-84892@0_29,10069
132194@34_27,132194@34_0,132194@34,Barack Obama-Michelle Obama,t,132194@34_27-132194@34_0,54726
56584@22_8,56584@22_2,56584@22,Keeley Hawes-Matthew Macfadyen,t,56584@22_8-56584@22_2,4112
25919@43_19,25919@43_11,25919@43,Maria Shriver-Arnold Schwarzenegger,t,25919@43_19-25919@43_11,32480
135255@0_3,135255@0_15,135255@0,Asif Ali Zardari-Benazir Bhutto,t,135255@0_3-135255@0_15,40304
47665@43_17,47665@43_11,47665@43,Bill Clinton-Hillary Rodham Clinton,t,47665@43_17-47665@43_11,7342
46843@25_20,46843@25_27,46843@25,Bill Clinton-Hillary Rodham Clinton,t,46843@25_20-46843@25_27,46146
103377@0_6,103377@0_46,103377@0,Eliot Spitzer-Silda Wall Spitzer,t,103377@0_6-103377@0_46,13214
33077@37_2,33077@37_9,33077@37,Pocahontas-John Rolfe,t,33077@37_2-33077@37_9,7377
1556@5_7,1556@5_4,1556@5,Teresa Heinz-John Kerry,t,1556@5_7-1556@5_4,2113
13706@8_21,13706@8_12,13706@8,Paul Tsongas-Niki Tsongas,t,13706@8_21-13706@8_12,1786
132386@19_17,132386@19_24,132386@19,Michelle Obama-Barack Obama,t,132386@19_17-132386@19_24,13402
35870@0_15,35870@0_7,35870@0,Bill Clinton-Hillary Rodham Clinton,t,35870@0_15-35870@0_7,1121
132459@10_21,132459@10_14,132459@10,John McCain-Cindy McCain,t,132459@10_21-132459@10_14,57618
132697@15_15,132697@15_7,132697@15,Bill Clinton-Hillary Rodham Clinton,t,132697@15_15-132697@15_7,74945
132391@26_42,132391@26_30,132391@26,Barack Obama-Michelle Obama,t,132391@26_42-132391@26_30,15715
110645@17_10,110645@17_7,110645@17,Heather Mills-Paul McCartney,t,110645@17_10-110645@17_7,68522
9287@13_38,9287@13_52,9287@13,Brigitte Nielsen-Sylvester Stallone,t,9287@13_38-9287@13_52,29908
64529@135_1,64529@135_21,64529@135,Noah Baumbach-Jennifer Jason Leigh,t,64529@135_1-64529@135_21,35510
113498@0_35,113498@0_7,113498@0,Eddie Van Halen-Valerie Bertinelli,t,113498@0_35-113498@0_7,19646
132379@10_14,132379@10_21,132379@10,Cindy McCain-John McCain,t,132379@10_14-132379@10_21,38429
114654@27_1,114654@27_43,114654@27,Charles Graner-Megan Ambuhl,t,114654@27_1-114654@27_43,39774
136108@0_10,136108@0_36,136108@0,Todd Palin-Sarah Palin,t,136108@0_10-136108@0_36,16900
32447@33_6,32447@33_9,32447@33,James Carville-Mary Matalin,t,32447@33_6-32447@33_9,59656
154428@0_25,154428@0_2,154428@0,Carole Rome-Charlie Crist,t,154428@0_25-154428@0_2,58739
124564@68_13,124564@68_0,124564@68,Chris Evert-Greg Norman,t,124564@68_13-124564@68_0,38321
40454@10_18,40454@10_41,40454@10,Carmela Soprano-Tony Soprano,t,40454@10_18-40454@10_41,45158
50222@19_17,50222@19_11,50222@19,Fred Thompson-Jeri Kehn Thompson,t,50222@19_17-50222@19_11,66017
89865@0_37,89865@0_8,89865@0,Bill Clinton-Hillary Rodham Clinton,t,89865@0_37-89865@0_8,56319
40427@48_4,40427@48_1,40427@48,Nick Lachey-Jessica Simpson,t,40427@48_4-40427@48_1,6684
104270@1_47,104270@1_35,104270@1,Amy Poehler-Will Arnett,t,104270@1_47-104270@1_35,36721
153946@38_121,153946@38_147,153946@38,Abraham Lincoln-Mary Todd Lincoln,t,153946@38_121-153946@38_147,21301
43599@33_32,43599@33_21,43599@33,Daniel Pearl-Mariane Pearl,t,43599@33_32-43599@33_21,63274
16921@14_3,16921@14_9,16921@14,Ann Romney-Mitt Romney,t,16921@14_3-16921@14_9,26881
4285@5_28,4285@5_20,4285@5,Anne Morrow Lindbergh-Charles Lindbergh,t,4285@5_28-4285@5_20,27880
135626@32_32,135626@32_25,135626@32,Sarah Palin-Todd Palin,t,135626@32_32-135626@32_25,42067
18789@38_16,18789@38_13,18789@38,Jane Rosenthal-Craig Hatkoff,t,18789@38_16-18789@38_13,5343
90491@5_14,90491@5_24,90491@5,Hillary Rodham Clinton-Bill Clinton,t,90491@5_14-90491@5_24,36120
9812@39_32,9812@39_35,9812@39,Tori Spelling-Dean McDermott,t,9812@39_32-9812@39_35,5586
15238@9_23,15238@9_26,15238@9,Hilary Swank-Chad Lowe,t,15238@9_23-15238@9_26,27406
15594@10_3,15594@10_7,15594@10,Peter Sarsgaard-Maggie Gyllenhaal,t,15594@10_3-15594@10_7,59431
33100@17_9,33100@17_0,33100@17,Columba Bush-Jeb Bush,t,33100@17_9-33100@17_0,29939
93789@1_16,93789@1_21,93789@1,Bill Clinton-Hillary Rodham Clinton,t,93789@1_16-93789@1_21,35989
68479@34_16,68479@34_2,68479@34,Alexandra Maria Lara-Sam Riley,t,68479@34_16-68479@34_2,50527
72053@2_19,72053@2_0,72053@2,Mitt Romney-Ann Romney,t,72053@2_19-72053@2_0,47685
56584@22_2,56584@22_8,56584@22,Matthew Macfadyen-Keeley Hawes,t,56584@22_2-56584@22_8,4073
20805@27_22,20805@27_19,20805@27,Ben Watt-Tracey Thorn,t,20805@27_22-20805@27_19,60575
32766@54_0,32766@54_23,32766@54,Chris O'Donnell-Caroline Fentress,t,32766@54_0-32766@54_23,63144
67321@23_3,67321@23_6,67321@23,Richard Burton-Elizabeth Taylor,t,67321@23_3-67321@23_6,48173
97270@11_3,97270@11_17,97270@11,Nicolas Sarkozy-Carla Bruni,t,97270@11_3-97270@11_17,14205
141093@9_32,141093@9_57,141093@9,Felicity Huffman-William H. Macy,t,141093@9_32-141093@9_57,37162
94599@1_32,94599@1_2,94599@1,Hillary Rodham Clinton-Bill Clinton,t,94599@1_32-94599@1_2,37272
51448@0_10,51448@0_31,51448@0,Kasi Lemmons-Vondie Curtis-Hall,t,51448@0_10-51448@0_31,48190
48456@4_9,48456@4_12,48456@4,Mick Jagger-Jerry Hall,t,48456@4_9-48456@4_12,45728
146445@23_9,146445@23_43,146445@23,Bella Swan-Edward Cullen,t,146445@23_9-146445@23_43,42452
85736@7_7,85736@7_18,85736@7,Bill Clinton-Hillary Rodham Clinton,t,85736@7_7-85736@7_18,69447
107031@44_5,107031@44_8,107031@44,Allan McKeown-Tracey Ullman,t,107031@44_5-107031@44_8,69537
132638@7_22,132638@7_35,132638@7,Michelle Obama-Barack Obama,t,132638@7_22-132638@7_35,56205
58803@12_3,58803@12_0,58803@12,Jack Lemmon-Felicia Farr,t,58803@12_3-58803@12_0,31450
133991@11_35,133991@11_1,133991@11,Cindy McCain-John McCain,t,133991@11_35-133991@11_1,52572
86603@10_13,86603@10_24,86603@10,Amitabh Bachchan-Jaya Bhaduri,t,86603@10_13-86603@10_24,51879
4301@10_22,4301@10_9,4301@10,Abraham Lincoln-Mary Todd Lincoln,t,4301@10_22-4301@10_9,27690
146857@2_5,146857@2_9,146857@2,Bill Clinton-Hillary Rodham Clinton,t,146857@2_5-146857@2_9,42518
89851@1_8,89851@1_37,89851@1,Hillary Rodham Clinton-Bill Clinton,t,89851@1_8-89851@1_37,38352
38947@0_84,38947@0_49,38947@0,Judd Apatow-Leslie Mann,t,38947@0_84-38947@0_49,31038
4285@5_20,4285@5_28,4285@5,Charles Lindbergh-Anne Morrow Lindbergh,t,4285@5_20-4285@5_28,27878
58388@7_0,58388@7_7,58388@7,Michelle Obama-Barack Obama,t,58388@7_0-58388@7_7,34238
11324@31_13,11324@31_0,11324@31,Larry Fortensky-Elizabeth Taylor,t,11324@31_13-11324@31_0,44905
99991@24_16,99991@24_3,99991@24,Sylvia Plath-Ted Hughes,t,99991@24_16-99991@24_3,13397
138739@58_4,138739@58_1,138739@58,Nick Lachey-Jessica Simpson,t,138739@58_4-138739@58_1,54601
1145@21_45,1145@21_38,1145@21,Julia Louis-Dreyfus-Brad Hall,t,1145@21_45-1145@21_38,457
55199@14_1,55199@14_52,55199@14,Hillary Rodham Clinton-Bill Clinton,t,55199@14_1-55199@14_52,46158
3410@7_7,3410@7_3,3410@7,George W. Bush-Laura Bush,t,3410@7_7-3410@7_3,43718
132923@1_6,132923@1_12,132923@1,Hillary Rodham Clinton-Bill Clinton,t,132923@1_6-132923@1_12,55844
117982@67_5,117982@67_22,117982@67,Maria Shriver-Arnold Schwarzenegger,t,117982@67_5-117982@67_22,54232
10161@1_60,10161@1_63,10161@1,Tom Cruise-Katie Holmes,t,10161@1_60-10161@1_63,45716
131251@27_13,131251@27_16,131251@27,Maya Forbes-Wallace Wolodarsky,t,131251@27_13-131251@27_16,24342
113427@36_17,113427@36_4,113427@36,Hillary Rodham Clinton-Bill Clinton,t,113427@36_17-113427@36_4,55299
42692@2_20,42692@2_14,42692@2,Rosalynn Carter-Jimmy Carter,t,42692@2_20-42692@2_14,2741
17077@36_44,17077@36_36,17077@36,Suha Arafat-Yasser Arafat,t,17077@36_44-17077@36_36,2774
23801@21_12,23801@21_15,23801@21,Will Arnett-Amy Poehler,t,23801@21_12-23801@21_15,29430
157414@21_10,157414@21_0,157414@21,Calvin Coolidge-Grace Coolidge,t,157414@21_10-157414@21_0,24146
124351@50_10,124351@50_82,124351@50,Christopher Nolan-Emma Thomas,t,124351@50_10-124351@50_82,17650
96691@0_3,96691@0_13,96691@0,Asif Ali Zardari-Benazir Bhutto,t,96691@0_3-96691@0_13,63792
15996@32_25,15996@32_28,15996@32,James Carville-Mary Matalin,t,15996@32_25-15996@32_28,43473
89758@0_6,89758@0_12,89758@0,Michelle Robinson-Barack Obama,t,89758@0_6-89758@0_12,34542
140774@48_12,140774@48_9,140774@48,Anne Bancroft-Mel Brooks,t,140774@48_12-140774@48_9,24407
81278@28_19,81278@28_14,81278@28,Alfred Lunt-Lynn Fontanne,t,81278@28_19-81278@28_14,34466
90365@31_16,90365@31_7,90365@31,Jeanne Shaheen-Bill Shaheen,t,90365@31_16-90365@31_7,53017
48639@14_5,48639@14_2,48639@14,Katie Holmes-Tom Cruise,t,48639@14_5-48639@14_2,66657
69927@5_24,69927@5_30,69927@5,Michelle Obama-Barack Obama,t,69927@5_24-69927@5_30,35743
115861@13_12,115861@13_20,115861@13,Bill Clinton-Hillary Rodham Clinton,t,115861@13_12-115861@13_20,51775
18842@22_0,18842@22_15,18842@22,Mitt Romney-Ann Romney,t,18842@22_0-18842@22_15,61950
48580@0_14,48580@0_11,48580@0,Katie Holmes-Tom Cruise,t,48580@0_14-48580@0_11,66501
15095@47_15,15095@47_9,15095@47,Tom Cruise-Nicole Kidman,t,15095@47_15-15095@47_9,59859
102873@46_5,102873@46_17,102873@46,Ivana Trump-Donald Trump,t,102873@46_5-102873@46_17,70633
134340@12_5,134340@12_11,134340@12,Scarlett O'Hara-Rhett Butler,t,134340@12_5-134340@12_11,53883
42673@2_14,42673@2_20,42673@2,Jimmy Carter-Rosalynn Carter,t,42673@2_14-42673@2_20,31238
101226@18_39,101226@18_60,101226@18,Asif Ali Zardari-Benazir Bhutto,t,101226@18_39-101226@18_60,15545
58566@0_0,58566@0_15,58566@0,Pattie Boyd-George Harrison,t,58566@0_0-58566@0_15,65712
23521@16_11,23521@16_14,23521@16,Amy Poehler-Will Arnett,t,23521@16_11-23521@16_14,45046
131068@27_13,131068@27_16,131068@27,Maya Forbes-Wallace Wolodarsky,t,131068@27_13-131068@27_16,73532
51469@19_18,51469@19_12,51469@19,Stephen Gyllenhaal-Naomi Foner Gyllenhaal,t,51469@19_18-51469@19_12,32244
70163@16_13,70163@16_4,70163@16,Calvin Coolidge-Grace Coolidge,t,70163@16_13-70163@16_4,48413
48538@21_10,48538@21_0,48538@21,Wendi Deng-Rupert Murdoch,t,48538@21_10-48538@21_0,45687
3845@43_22,3845@43_25,3845@43,Tom Cruise-Katie Holmes,t,3845@43_22-3845@43_25,28814
50370@15_15,50370@15_12,50370@15,Kevin Wall-Susan Smalley,t,50370@15_15-50370@15_12,64143
104992@9_6,104992@9_9,104992@9,Tom Cruise-Nicole Kidman,t,104992@9_6-104992@9_9,38401
10915@10_30,10915@10_51,10915@10,Richard Burton-Elizabeth Taylor,t,10915@10_30-10915@10_51,28118
103150@5_10,103150@5_7,103150@5,Norma Shearer-Irving Thalberg,t,103150@5_10-103150@5_7,36195
27935@0_38,27935@0_2,27935@0,Bill Clinton-Hillary Rodham Clinton,t,27935@0_38-27935@0_2,4645
97530@0_14,97530@0_9,97530@0,Carla Bruni-Nicolas Sarkozy,t,97530@0_14-97530@0_9,11964
91267@1_15,91267@1_0,91267@1,Bill Clinton-Hillary Rodham Clinton,t,91267@1_15-91267@1_0,36478
345@0_14,345@0_0,345@0,John Profumo-Valerie Hobson,t,345@0_14-345@0_0,26834
