person1_id,person2_id,sentence_id,description,is_true,relation_id,id
56320@24_34,56320@24_15,56320@24,Victoria Beckham-Beckham,f,56320@24_34-56320@24_15,6241
34150@50_66,34150@50_70,34150@50,Philpot-Robert Philpot,f,34150@50_66-34150@50_70,33022
42585@20_8,42585@20_0,42585@20,Mickelson-Mickelson,f,42585@20_8-42585@20_0,28033
133702@37_1,133702@37_4,133702@37,McCain-McCain,f,133702@37_1-133702@37_4,41353
93111@20_0,93111@20_25,93111@20,Clinton-Clinton,f,93111@20_0-93111@20_25,39436
103377@4_6,103377@4_18,103377@4,Spitzer-Spitzer,f,103377@4_6-103377@4_18,69111
154431@2_12,154431@2_2,154431@2,Mack-Mary Bono Mack,f,154431@2_12-154431@2_2,23137
92111@4_12,92111@4_31,92111@4,Bill Clinton-Bill Clinton,f,92111@4_12-92111@4_31,11452
93504@1_24,93504@1_9,93504@1,Bill Clinton-Clinton,f,93504@1_24-93504@1_9,66365
154431@1_120,154431@1_108,154431@1,Crist-Crist,f,154431@1_120-154431@1_108,58276
25360@55_25,25360@55_21,25360@55,Rodriguez-Rodriguez,f,25360@55_25-25360@55_21,33117
23987@2_17,23987@2_5,23987@2,Clinton-Clinton,f,23987@2_17-23987@2_5,60271
16149@12_0,16149@12_8,16149@12,Rich-Denise Rich,f,16149@12_0-16149@12_8,168
157414@9_10,157414@9_36,157414@9,Michelle Obama-Obama,f,157414@9_10-157414@9_36,24102
113427@36_13,113427@36_17,113427@36,Chelsea Clinton-Hillary Rodham Clinton,f,113427@36_13-113427@36_17,55296
132400@28_29,132400@28_11,132400@28,Barack Obama-Obama,f,132400@28_29-132400@28_11,71087
81515@14_10,81515@14_21,81515@14,Anthony Cumia-Anthony,f,81515@14_10-81515@14_21,51596
81278@28_14,81278@28_10,81278@28,Lynn Fontanne-Lynn,f,81278@28_14-81278@28_10,34463
133284@14_2,133284@14_24,133284@14,McCain-McCain,f,133284@14_2-133284@14_24,18544
143132@42_6,143132@42_16,143132@42,Jim Hensley-Cindy McCain,f,143132@42_6-143132@42_16,40086
23932@7_9,23932@7_26,23932@7,Clinton-Clinton,f,23932@7_9-23932@7_26,60581
134310@11_28,134310@11_42,134310@11,Robert Wood Johnson IV-Johnson,f,134310@11_28-134310@11_42,72171
135441@22_41,135441@22_44,135441@22,Joel Coen-Ethan Coen,f,135441@22_41-135441@22_44,15827
148159@5_12,148159@5_7,148159@5,Bush-Bush,f,148159@5_12-148159@5_7,38790
80874@0_16,80874@0_34,80874@0,Barack Obama-Obama,f,80874@0_16-80874@0_34,47724
108855@22_21,108855@22_49,108855@22,Vinod Gupta-Gupta,f,108855@22_21-108855@22_49,47605
13460@10_18,13460@10_28,13460@10,Sidney Poitier-Sidney,f,13460@10_18-13460@10_28,1625
153048@24_8,153048@24_28,153048@24,Sekhar-Sekhar,f,153048@24_8-153048@24_28,39969
59970@183_41,59970@183_21,59970@183,Edwards-Edwards,f,59970@183_41-59970@183_21,11762
93505@4_27,93505@4_8,93505@4,Clinton-Clinton,f,93505@4_27-93505@4_8,70741
79423@16_23,79423@16_0,79423@16,Ahsan-Bushra Ahsan,f,79423@16_23-79423@16_0,66131
46815@15_22,46815@15_4,46815@15,Romney-Romney,f,46815@15_22-46815@15_4,61576
63108@19_13,63108@19_25,63108@19,Tsongas-Tsongas,f,63108@19_13-63108@19_25,34821
152742@14_19,152742@14_11,152742@14,Miller-Randall Miller,f,152742@14_19-152742@14_11,38107
66449@12_22,66449@12_9,66449@12,Jack-Jack,f,66449@12_22-66449@12_9,66575
134719@8_25,134719@8_21,134719@8,Zulfikar Ali Bhutto-Bhutto,f,134719@8_25-134719@8_21,74601
14949@19_25,14949@19_4,14949@19,Clinton-Clinton,f,14949@19_25-14949@19_4,26948
390@10_76,390@10_79,390@10,Max Kennedy-Douglas Kennedy,f,390@10_76-390@10_79,59238
65923@12_28,65923@12_2,65923@12,Dexter-Dexter,f,65923@12_28-65923@12_2,2737
132391@10_22,132391@10_51,132391@10,Kennedy-John F. Kennedy,f,132391@10_22-132391@10_51,53824
66449@9_13,66449@9_3,66449@9,Ben-Ben,f,66449@9_13-66449@9_3,66548
87699@21_9,87699@21_27,87699@21,Hillary Clinton-Clinton,f,87699@21_9-87699@21_27,67625
132688@21_32,132688@21_11,132688@21,Clinton-Clintons,f,132688@21_32-132688@21_11,24073
13460@10_28,13460@10_18,13460@10,Sidney-Sidney Poitier,f,13460@10_28-13460@10_18,1627
132697@40_32,132697@40_17,132697@40,Clintons-Clinton,f,132697@40_32-132697@40_17,58409
133318@31_0,133318@31_6,133318@31,McCain-McCain,f,133318@31_0-133318@31_6,72759
148159@5_0,148159@5_32,148159@5,Obama-Obama,f,148159@5_0-148159@5_32,38780
119142@6_9,119142@6_3,119142@6,Bill Clinton-Clinton,f,119142@6_9-119142@6_3,34327
27856@41_19,27856@41_8,27856@41,Corzine-Corzine,f,27856@41_19-27856@41_8,45365
118288@0_6,118288@0_13,118288@0,Reeve Lindbergh-Charles Lindbergh,f,118288@0_6-118288@0_13,39098
44768@122_4,44768@122_0,44768@122,Ding Guangen-Ding,f,44768@122_4-44768@122_0,4611
140774@48_26,140774@48_42,140774@48,Luciana Bozan-Bozan,f,140774@48_26-140774@48_42,24412
45172@25_28,45172@25_13,45172@25,Natasha Richardson-Vanessa Redgrave,f,45172@25_28-45172@25_13,32695
148089@28_27,148089@28_5,148089@28,Obama-Obama,f,148089@28_27-148089@28_5,19930
112545@13_13,112545@13_2,112545@13,Richard Nixon Library-Nixon,f,112545@13_13-112545@13_2,55573
7145@7_11,7145@7_32,7145@7,Carter-Carter,f,7145@7_11-7145@7_32,632
38725@44_19,38725@44_42,38725@44,Pete-Pete,f,38725@44_19-38725@44_42,66006
25360@55_25,25360@55_14,25360@55,Rodriguez-Robert Rodriguez,f,25360@55_25-25360@55_14,33118
135441@22_44,135441@22_41,135441@22,Ethan Coen-Joel Coen,f,135441@22_44-135441@22_41,15838
48134@117_14,48134@117_9,48134@117,Lyndon Baines Johnson Library-Johnson,f,48134@117_14-48134@117_9,6848
113832@84_38,113832@84_5,113832@84,Kim-Kim,f,113832@84_38-113832@84_5,19829
9130@59_34,9130@59_21,9130@59,Pinault-Pinault,f,9130@59_34-9130@59_21,2790
91315@2_0,91315@2_15,91315@2,Clinton-Clinton,f,91315@2_0-91315@2_15,52744
149950@10_6,149950@10_21,149950@10,Clinton-Clinton,f,149950@10_6-149950@10_21,17915
135670@1_24,135670@1_10,135670@1,Zardari-Zardari,f,135670@1_24-135670@1_10,68960
43865@15_15,43865@15_2,43865@15,Danny Pearl-Danny,f,43865@15_15-43865@15_2,6130
152494@10_50,152494@10_18,152494@10,Clinton-Clinton,f,152494@10_50-152494@10_18,24219
35077@42_17,35077@42_3,35077@42,Mitch-Mitch Miller,f,35077@42_17-35077@42_3,2019
92870@6_24,92870@6_12,92870@6,Obama-Obama,f,92870@6_24-92870@6_12,15600
134368@51_27,134368@51_17,134368@51,Bhutto-Bhutto,f,134368@51_27-134368@51_17,50910
48759@14_6,48759@14_12,48759@14,Clinton-Hillary Clinton,f,48759@14_6-48759@14_12,62220
72549@31_28,72549@31_10,72549@31,Hopkins-Anthony Hopkins,f,72549@31_28-72549@31_10,32801
38948@1_8,38948@1_11,38948@1,Elisabeth Shue-Andrew Shue,f,38948@1_8-38948@1_11,47637
71774@148_1,71774@148_30,71774@148,Moel-Moel,f,71774@148_1-71774@148_30,30454
390@17_25,390@17_1,390@17,Kennedy-Edward M. Kennedy,f,390@17_25-390@17_1,43173
32186@9_14,32186@9_5,32186@9,Raimi-Raimi,f,32186@9_14-32186@9_5,60157
126385@19_21,126385@19_47,126385@19,Crist-Charlie Crist,f,126385@19_21-126385@19_47,56079
75175@11_39,75175@11_36,75175@11,Clinton-Clinton,f,75175@11_39-75175@11_36,35620
153862@32_23,153862@32_0,153862@32,Clinton-Clinton,f,153862@32_23-153862@32_0,42880
79168@22_1,79168@22_27,79168@22,Mitt Romney-Romney,f,79168@22_1-79168@22_27,34692
150008@24_5,150008@24_54,150008@24,Clinton-Clinton,f,150008@24_5-150008@24_54,71606
66449@9_3,66449@9_13,66449@9,Ben-Ben,f,66449@9_3-66449@9_13,66541
108163@5_11,108163@5_14,108163@5,Murdoch-Murdoch,f,108163@5_11-108163@5_14,51342
34150@38_7,34150@38_22,34150@38,Parker-Parker,f,34150@38_7-34150@38_22,7685
154428@56_0,154428@56_7,154428@56,Crist-Charles Crist,f,154428@56_0-154428@56_7,75138
75175@22_3,75175@22_14,75175@22,Giuliani-Rudolph Giuliani,f,75175@22_3-75175@22_14,68101
149213@3_6,149213@3_20,149213@3,Bill Clinton-Clinton,f,149213@3_6-149213@3_20,58666
52679@29_24,52679@29_7,52679@29,Holly-Holly,f,52679@29_24-52679@29_7,63255
91267@3_15,91267@3_0,91267@3,Clinton-Clinton,f,91267@3_15-91267@3_0,52025
36745@32_24,36745@32_34,36745@32,Terry Rossio-Rossio,f,36745@32_24-36745@32_34,32070
95331@65_16,95331@65_22,95331@65,John Adams-John Quincy Adams,f,95331@65_16-95331@65_22,36342
143447@12_19,143447@12_2,143447@12,Cindy McCain-McCain,f,143447@12_19-143447@12_2,18287
92111@16_37,92111@16_18,92111@16,Obama-Obama,f,92111@16_37-92111@16_18,50970
104593@23_41,104593@23_5,104593@23,Obama-Obama,f,104593@23_41-104593@23_5,14045
45384@28_0,45384@28_16,45384@28,Michael Douglas-Douglas,f,45384@28_0-45384@28_16,33724
98134@59_31,98134@59_21,98134@59,Obama-Obama,f,98134@59_31-98134@59_21,50329
37764@46_0,37764@46_29,37764@46,Castroneves-Castroneves,f,37764@46_0-37764@46_29,49064
154624@47_24,154624@47_3,154624@47,Jarrett-Jarrett,f,154624@47_24-154624@47_3,41905
56584@14_28,56584@14_2,56584@14,Simon-Simon,f,56584@14_28-56584@14_2,3883
56113@12_19,56113@12_32,56113@12,Wolfgang Puck-Puck,f,56113@12_19-56113@12_32,63097
390@1_37,390@1_28,390@1,Robert F. Kennedy-Rory Kennedy,f,390@1_37-390@1_28,59017
32186@38_17,32186@38_31,32186@38,Ivan Raimi-Ivan Raimi,f,32186@38_17-32186@38_31,28438
94880@17_19,94880@17_9,94880@17,Tony Martin-Martin,f,94880@17_19-94880@17_9,52515
95193@11_21,95193@11_8,95193@11,Obama-Michelle Obama,f,95193@11_21-95193@11_8,35471
56584@15_46,56584@15_65,56584@15,Daniel-Daniel,f,56584@15_46-56584@15_65,3938
106857@10_6,106857@10_25,106857@10,McCain-McCain,f,106857@10_6-106857@10_25,69184
33683@6_16,33683@6_31,33683@6,Hester-Hester,f,33683@6_16-33683@6_31,64427
134273@19_13,134273@19_7,134273@19,McCain-McCain,f,134273@19_13-134273@19_7,18040
134273@15_16,134273@15_2,134273@15,McCain-McCain,f,134273@15_16-134273@15_2,40332
134574@19_13,134574@19_33,134574@19,Giroux-Katharine Lyons Giroux,f,134574@19_13-134574@19_33,19688
90491@2_22,90491@2_24,90491@2,Hillary-Hillary,f,90491@2_22-90491@2_24,68651
6854@6_34,6854@6_6,6854@6,Cheney-Liz Cheney,f,6854@6_34-6854@6_6,27245
44768@122_0,44768@122_4,44768@122,Ding-Ding Guangen,f,44768@122_0-44768@122_4,4610
154470@38_24,154470@38_1,154470@38,Obama-Obama,f,154470@38_24-154470@38_1,53911
142622@20_2,142622@20_32,142622@20,Tsvangirai-Tsvangirai,f,142622@20_2-142622@20_32,56239
93504@0_25,93504@0_47,93504@0,Bill Clinton-Clinton,f,93504@0_25-93504@0_47,66353
140236@103_17,140236@103_30,140236@103,Bob Dylan-Dylan,f,140236@103_17-140236@103_30,17200
145328@32_22,145328@32_14,145328@32,Michele Obama-Obama,f,145328@32_22-145328@32_14,41462
60823@21_2,60823@21_10,60823@21,Dan-Dan,f,60823@21_2-60823@21_10,45447
62225@8_40,62225@8_3,62225@8,Olson-Olson,f,62225@8_40-62225@8_3,10972
28498@16_15,28498@16_4,28498@16,Powhatan-Powhatan,f,28498@16_15-28498@16_4,61036
13553@25_38,13553@25_5,13553@25,Clinton-Clinton,f,13553@25_38-13553@25_5,45075
75175@16_20,75175@16_14,75175@16,Obama-Barack Obama,f,75175@16_20-75175@16_14,35640
84645@44_7,84645@44_20,84645@44,John R. Miller-Miller,f,84645@44_7-84645@44_20,66816
40454@10_22,40454@10_41,40454@10,Tony-Tony Soprano,f,40454@10_22-40454@10_41,45162
2132@48_36,2132@48_29,2132@48,Phillip Burton-Burton,f,2132@48_36-2132@48_29,63201
132430@18_15,132430@18_25,132430@18,Craig Robinson-Michelle Obama,f,132430@18_15-132430@18_25,39170
66919@19_19,66919@19_36,66919@19,George-George,f,66919@19_19-66919@19_36,64602
48462@12_5,48462@12_21,48462@12,Luci Baines Johnson-Johnson,f,48462@12_5-48462@12_21,31684
80142@49_10,80142@49_0,80142@49,Bill Clinton-Clinton,f,80142@49_10-80142@49_0,50021
95331@65_8,95331@65_16,95331@65,John Adams II-John Adams,f,95331@65_8-95331@65_16,36340
153772@21_26,153772@21_35,153772@21,Obama-Obama,f,153772@21_26-153772@21_35,23019
23618@28_21,23618@28_35,23618@28,Craig Cox-Craig Cox,f,23618@28_21-23618@28_35,4920
154624@47_3,154624@47_24,154624@47,Jarrett-Jarrett,f,154624@47_3-154624@47_24,41890
108854@8_18,108854@8_23,108854@8,Clinton-Clintons,f,108854@8_18-108854@8_23,47125
149950@47_36,149950@47_7,149950@47,Obama-Obama,f,149950@47_36-149950@47_7,18142
3468@11_11,3468@11_6,3468@11,Evans-Evans,f,3468@11_11-3468@11_6,27926
131017@23_33,131017@23_8,131017@23,Stone-Emma Stone,f,131017@23_33-131017@23_8,18459
84632@14_20,84632@14_6,84632@14,Sarkozy-Sarkozy,f,84632@14_20-84632@14_6,8784
66540@85_11,66540@85_6,66540@85,Wood-Wood,f,66540@85_11-66540@85_6,7362
114775@10_4,114775@10_26,114775@10,Johnson-Johnson,f,114775@10_4-114775@10_26,54535
9130@29_10,9130@29_20,9130@29,Marc-Marc Jacobs,f,9130@29_10-9130@29_20,29467
35870@40_0,35870@40_18,35870@40,Bill Clinton-Clinton,f,35870@40_0-35870@40_18,1603
61705@21_9,61705@21_19,61705@21,Fulks-Fulks,f,61705@21_9-61705@21_19,65179
7968@32_18,7968@32_36,7968@32,Margera-Margera,f,7968@32_18-7968@32_36,29339
154470@0_12,154470@0_27,154470@0,Martin Nesbitt-Nesbitt,f,154470@0_12-154470@0_27,70451
23987@39_45,23987@39_15,23987@39,Clinton-Bill Clinton,f,23987@39_45-23987@39_15,1718
146083@39_0,146083@39_5,146083@39,McCain-John McCain,f,146083@39_0-146083@39_5,42309
70210@0_6,70210@0_67,70210@0,Ben Affleck-Ben Affleck,f,70210@0_6-70210@0_67,48743
67377@21_19,67377@21_31,67377@21,Noah Baumbach-Baumbach,f,67377@21_19-67377@21_31,6297
157414@20_8,157414@20_28,157414@20,Truman-Truman,f,157414@20_8-157414@20_28,24127
16149@1_26,16149@1_48,16149@1,Clinton-Clinton,f,16149@1_26-16149@1_48,42
37775@33_32,37775@33_41,37775@33,Obama-Obama,f,37775@33_32-37775@33_41,63302
149566@3_35,149566@3_11,149566@3,Clinton-Clinton,f,149566@3_35-149566@3_11,71647
145465@41_31,145465@41_5,145465@41,Downey-Downey,f,145465@41_31-145465@41_5,74779
21619@20_11,21619@20_19,21619@20,Obama-Obama,f,21619@20_11-21619@20_19,59744
150907@3_0,150907@3_5,150907@3,Yarrow-Bethany Yarrow,f,150907@3_0-150907@3_5,40130
59970@49_36,59970@49_7,59970@49,Bernanke-Ben Bernanke,f,59970@49_36-59970@49_7,64661
134014@33_1,134014@33_13,134014@33,Palin-Palin,f,134014@33_1-134014@33_13,52848
58165@45_9,58165@45_28,58165@45,Giuliani-Giuliani,f,58165@45_9-58165@45_28,35451
153688@41_1,153688@41_25,153688@41,Greene-Greene,f,153688@41_1-153688@41_25,57482
68466@41_19,68466@41_14,68466@41,Romney-Romney,f,68466@41_19-68466@41_14,67891
146331@40_3,146331@40_24,146331@40,Hillary Rodham Clinton-Clinton,f,146331@40_3-146331@40_24,18476
77586@37_14,77586@37_24,77586@37,David Lee Roth-Roth,f,77586@37_14-77586@37_24,2547
133284@24_39,133284@24_18,133284@24,Obama-Obama,f,133284@24_39-133284@24_18,56873
50672@4_4,50672@4_16,50672@4,Messner-Roe Messner,f,50672@4_4-50672@4_16,65377
59970@23_1,59970@23_18,59970@23,Thompson-Thompson,f,59970@23_1-59970@23_18,46886
134273@17_0,134273@17_20,134273@17,Dorminy-Dorminy,f,134273@17_0-134273@17_20,17959
84395@9_3,84395@9_16,84395@9,Clinton-Clinton,f,84395@9_3-84395@9_16,63266
59766@15_72,59766@15_40,59766@15,Clinton-Hillary Rodham Clinton,f,59766@15_72-59766@15_40,30522
135549@8_48,135549@8_58,135549@8,John McCain-McCain,f,135549@8_48-135549@8_58,41709
147654@51_26,147654@51_5,147654@51,Clinton-Clinton,f,147654@51_26-147654@51_5,75401
119142@6_3,119142@6_9,119142@6,Clinton-Bill Clinton,f,119142@6_3-119142@6_9,34326
1882@4_19,1882@4_15,1882@4,Chelsea Clinton-Bill Clinton,f,1882@4_19-1882@4_15,44835
132384@3_22,132384@3_1,132384@3,Clinton-Hillary Rodham Clinton,f,132384@3_22-132384@3_1,51607
148326@12_1,148326@12_29,148326@12,Keil-Keil,f,148326@12_1-148326@12_29,58396
59970@80_2,59970@80_21,59970@80,McCain-McCain,f,59970@80_2-59970@80_21,67328
83579@16_22,83579@16_5,83579@16,Clinton-Clinton,f,83579@16_22-83579@16_5,50861
22257@55_22,22257@55_38,22257@55,Iacocca-Iacocca,f,22257@55_22-22257@55_38,27744
35686@1_40,35686@1_25,35686@1,Hillary Clinton-Hillary Clinton,f,35686@1_40-35686@1_25,63173
73290@60_18,73290@60_23,73290@60,Jake Kasdan-Kasdan,f,73290@60_18-73290@60_23,5790
1938@37_5,1938@37_27,1938@37,Beatrix Potter-Potter,f,1938@37_5-1938@37_27,2211
133284@10_38,133284@10_24,133284@10,McCain-McCain,f,133284@10_38-133284@10_24,18523
149566@20_5,149566@20_16,149566@20,Clintons-Clinton,f,149566@20_5-149566@20_16,17182
116398@14_13,116398@14_28,116398@14,McCain-Cindy McCain,f,116398@14_13-116398@14_28,70782
91267@3_0,91267@3_15,91267@3,Clinton-Clinton,f,91267@3_0-91267@3_15,52020
51347@4_58,51347@4_16,51347@4,Henson-Henson,f,51347@4_58-51347@4_16,31606
85736@28_19,85736@28_7,85736@28,Stevenson-Stevenson,f,85736@28_19-85736@28_7,52595
73800@45_22,73800@45_3,73800@45,Brownback-Brownback,f,73800@45_22-73800@45_3,68636
1938@37_33,1938@37_27,1938@37,Rupert Potter-Potter,f,1938@37_33-1938@37_27,2348
70292@27_45,70292@27_1,70292@27,Giuliani-Giuliani,f,70292@27_45-70292@27_1,66845
34215@40_59,34215@40_56,34215@40,Ira Gershwin-George Gershwin,f,34215@40_59-34215@40_56,25222
18963@2_7,18963@2_2,18963@2,Diane Patrick-Patrick,f,18963@2_7-18963@2_2,45525
21619@27_6,21619@27_1,21619@27,Obama-Obama,f,21619@27_6-21619@27_1,787
38897@10_58,38897@10_20,38897@10,Elisabeth Shue-Andrew Shue,f,38897@10_58-38897@10_20,31927
48759@14_12,48759@14_6,48759@14,Hillary Clinton-Clinton,f,48759@14_12-48759@14_6,62231
111256@29_16,111256@29_1,111256@29,Caleb Deschanel-Deschanel,f,111256@29_16-111256@29_1,52701
147925@46_3,147925@46_10,147925@46,Obama-Obama,f,147925@46_3-147925@46_10,55046
64529@43_8,64529@43_31,64529@43,Ang Lee-Lee,f,64529@43_8-64529@43_31,10980
122380@16_43,122380@16_9,122380@16,DiMaggio-Joe DiMaggio,f,122380@16_43-122380@16_9,75036
110564@37_25,110564@37_19,110564@37,Rupert Murdoch-Elisabeth Murdoch,f,110564@37_25-110564@37_19,35438
125840@6_18,125840@6_2,125840@6,Don-Don,f,125840@6_18-125840@6_2,38319
23932@8_35,23932@8_17,23932@8,Clinton-Bill Clinton,f,23932@8_35-23932@8_17,60608
114424@5_1,114424@5_23,114424@5,Obama-Obama,f,114424@5_1-114424@5_23,67230
81278@8_43,81278@8_27,81278@8,Coward-Coward,f,81278@8_43-81278@8_27,49356
154470@25_10,154470@25_7,154470@25,Michelle Obama-Craig Robinson,f,154470@25_10-154470@25_7,70625
149950@4_23,149950@4_0,149950@4,Obama-Obama,f,149950@4_23-149950@4_0,72477
143447@73_22,143447@73_11,143447@73,Keating-Keating,f,143447@73_22-143447@73_11,56478
135549@24_19,135549@24_22,135549@24,Michelle Obama-Obama,f,135549@24_19-135549@24_22,41873
43951@15_40,43951@15_29,43951@15,Mark-Mark,f,43951@15_40-43951@15_29,47193
50222@12_14,50222@12_4,50222@12,Edwards-Elizabeth Edwards,f,50222@12_14-50222@12_4,48443
25360@0_35,25360@0_10,25360@0,Tarantino-Quentin Tarantino,f,25360@0_35-25360@0_10,32532
133049@19_43,133049@19_50,133049@19,Biden-Biden,f,133049@19_43-133049@19_50,71584
84394@14_20,84394@14_27,84394@14,Clinton-Clinton,f,84394@14_20-84394@14_27,11544
22257@54_10,22257@54_18,22257@54,Shelby-Shelby,f,22257@54_10-22257@54_18,27738
47383@4_27,47383@4_0,47383@4,Amanda Beard-Amanda Beard,f,47383@4_27-47383@4_0,28837
40565@35_17,40565@35_8,40565@35,Jimmy LaFave-Jimmy LaFave,f,40565@35_17-40565@35_8,32551
122380@16_63,122380@16_13,122380@16,Robinson-Robinson,f,122380@16_63-122380@16_13,75051
21619@24_17,21619@24_35,21619@24,Clinton-Clinton,f,21619@24_17-21619@24_35,43842
4434@12_55,4434@12_18,4434@12,G. Srinivasan-Mani Ratnam,f,4434@12_55-4434@12_18,60237
47505@44_16,47505@44_0,47505@44,Malvina-Malvina,f,47505@44_16-47505@44_0,63399
18124@37_27,18124@37_15,18124@37,Nixon-Richard M. Nixon,f,18124@37_27-18124@37_15,59720
154431@1_126,154431@1_117,154431@1,Connie Mack IV-Connie Mack,f,154431@1_126-154431@1_117,58294
93477@2_19,93477@2_4,93477@2,Clinton-Clinton,f,93477@2_19-93477@2_4,34620
