person1_id,person2_id,sentence_id,description,is_true,relation_id,id
eng-WL-11-174595-12968471_1705_8,eng-WL-11-174595-12968471_1705_11,eng-WL-11-174595-12968471_1705,Nicole Richie-Joel Madden,t,eng-WL-11-174595-12968471_1705_8-eng-WL-11-174595-12968471_1705_11,149043
APW_ENG_20080317.1818.LDC2009T13_20_0,APW_ENG_20080317.1818.LDC2009T13_20_12,APW_ENG_20080317.1818.LDC2009T13_20,Britney Spears-Kevin Federline,t,APW_ENG_20080317.1818.LDC2009T13_20_0-APW_ENG_20080317.1818.LDC2009T13_20_12,253584
eng-WL-109-174581-12950799_2260_17,eng-WL-109-174581-12950799_2260_5,eng-WL-109-174581-12950799_2260,Jennifer Aniston-Brad Pitt,t,eng-WL-109-174581-12950799_2260_17-eng-WL-109-174581-12950799_2260_5,143098
eng-WL-11-174595-12967518_148_8,eng-WL-11-174595-12967518_148_5,eng-WL-11-174595-12967518_148,Jessica Simpson-Nick Lachey,t,eng-WL-11-174595-12967518_148_8-eng-WL-11-174595-12967518_148_5,103866
AFP_ENG_20070122.0572.LDC2009T13_367_13,AFP_ENG_20070122.0572.LDC2009T13_367_16,AFP_ENG_20070122.0572.LDC2009T13_367,Jonathan Dayton-Valerie Faris,t,AFP_ENG_20070122.0572.LDC2009T13_367_13-AFP_ENG_20070122.0572.LDC2009T13_367_16,216389
eng-WL-107-174567-12933823_9_3,eng-WL-107-174567-12933823_9_6,eng-WL-107-174567-12933823_9,Ben Affleck-Jennifer Garner,t,eng-WL-107-174567-12933823_9_3-eng-WL-107-174567-12933823_9_6,27035
eng-WL-11-174583-12937789_0_0,eng-WL-11-174583-12937789_0_3,eng-WL-11-174583-12937789_0,Brad Pitt-Angelina Jolie,t,eng-WL-11-174583-12937789_0_0-eng-WL-11-174583-12937789_0_3,261920
eng-WL-11-174643-13000313_0_3,eng-WL-11-174643-13000313_0_0,eng-WL-11-174643-13000313_0,Courtney Love-Kurt Cobain,t,eng-WL-11-174643-13000313_0_3-eng-WL-11-174643-13000313_0_0,37074
NYT_ENG_20070408.0064.LDC2009T13_920_12,NYT_ENG_20070408.0064.LDC2009T13_920_0,NYT_ENG_20070408.0064.LDC2009T13_920,Phil Jackson-Jeanie Buss,t,NYT_ENG_20070408.0064.LDC2009T13_920_12-NYT_ENG_20070408.0064.LDC2009T13_920_0,151755
eng-NG-31-138887-9817854_761_1,eng-NG-31-138887-9817854_761_4,eng-NG-31-138887-9817854_761,shane deary-keri russell,t,eng-NG-31-138887-9817854_761_1-eng-NG-31-138887-9817854_761_4,233108
APW_ENG_20070628.0535.LDC2009T13_51_20,APW_ENG_20070628.0535.LDC2009T13_51_15,APW_ENG_20070628.0535.LDC2009T13_51,Maureen Mwanawasa-Levy Mwanawasa,t,APW_ENG_20070628.0535.LDC2009T13_51_20-APW_ENG_20070628.0535.LDC2009T13_51_15,122909
eng-WL-109-174581-12950388_538_17,eng-WL-109-174581-12950388_538_14,eng-WL-109-174581-12950388_538,Peter Sarsgaard-Maggie Gyllenhaal,t,eng-WL-109-174581-12950388_538_17-eng-WL-109-174581-12950388_538_14,138359
APW_ENG_20070128.0576.LDC2009T13_398_6,APW_ENG_20070128.0576.LDC2009T13_398_9,APW_ENG_20070128.0576.LDC2009T13_398,Albena Denkova-Maxim Staviski,t,APW_ENG_20070128.0576.LDC2009T13_398_6-APW_ENG_20070128.0576.LDC2009T13_398_9,237855
NYT_ENG_20070527.0155.LDC2009T13_25_18,NYT_ENG_20070527.0155.LDC2009T13_25_27,NYT_ENG_20070527.0155.LDC2009T13_25,Bill Clinton-Hillary Rodham Clinton,t,NYT_ENG_20070527.0155.LDC2009T13_25_18-NYT_ENG_20070527.0155.LDC2009T13_25_27,128240
eng-WL-11-174595-12967381_153_0,eng-WL-11-174595-12967381_153_3,eng-WL-11-174595-12967381_153,Justin Timberlake-Cameron Diaz,t,eng-WL-11-174595-12967381_153_0-eng-WL-11-174595-12967381_153_3,142564
100527@17_38,100527@17_13,100527@17,John Gregory Dunne-Joan Didion,t,100527@17_38-100527@17_13,94892
LTW_ENG_20081003.0014.LDC2009T13_215_1,LTW_ENG_20081003.0014.LDC2009T13_215_30,LTW_ENG_20081003.0014.LDC2009T13_215,Barack Obama-Michelle Obama,t,LTW_ENG_20081003.0014.LDC2009T13_215_1-LTW_ENG_20081003.0014.LDC2009T13_215_30,241017
APW_ENG_20080130.0130.LDC2009T13_175_5,APW_ENG_20080130.0130.LDC2009T13_175_9,APW_ENG_20080130.0130.LDC2009T13_175,Anna Kashfi-Marlon Brando,t,APW_ENG_20080130.0130.LDC2009T13_175_5-APW_ENG_20080130.0130.LDC2009T13_175_9,216449
APW_ENG_20070729.0207.LDC2009T13_0_6,APW_ENG_20070729.0207.LDC2009T13_0_2,APW_ENG_20070729.0207.LDC2009T13_0,Anne Stringfield-Steve Martin,t,APW_ENG_20070729.0207.LDC2009T13_0_6-APW_ENG_20070729.0207.LDC2009T13_0_2,29525
eng-WL-11-174595-12968541_1998_18,eng-WL-11-174595-12968541_1998_21,eng-WL-11-174595-12968541_1998,Scarlett Johansson-Ryan Reynolds,t,eng-WL-11-174595-12968541_1998_18-eng-WL-11-174595-12968541_1998_21,244334
NYT_ENG_20070630.0065.LDC2009T13_1213_21,NYT_ENG_20070630.0065.LDC2009T13_1213_13,NYT_ENG_20070630.0065.LDC2009T13_1213,Elizabeth Edwards-John Edwards,t,NYT_ENG_20070630.0065.LDC2009T13_1213_21-NYT_ENG_20070630.0065.LDC2009T13_1213_13,56095
eng-WL-11-174574-12934804_101_15,eng-WL-11-174574-12934804_101_18,eng-WL-11-174574-12934804_101,Chris Brown-Rihanna,t,eng-WL-11-174574-12934804_101_15-eng-WL-11-174574-12934804_101_18,207644
AFP_ENG_20081106.0539.LDC2009T13_321_16,AFP_ENG_20081106.0539.LDC2009T13_321_9,AFP_ENG_20081106.0539.LDC2009T13_321,Portia de Rossi-Ellen DeGeneres,t,AFP_ENG_20081106.0539.LDC2009T13_321_16-AFP_ENG_20081106.0539.LDC2009T13_321_9,256212
390@10_98,390@10_84,390@10,Mark Bailey-Rory Kennedy,t,390@10_98-390@10_84,60887
13241@16_19,13241@16_0,13241@16,Mitt Romney-Ann Romney,t,13241@16_19-13241@16_0,210296
AFP_ENG_20081224.0404.LDC2009T13_470_20,AFP_ENG_20081224.0404.LDC2009T13_470_1,AFP_ENG_20081224.0404.LDC2009T13_470,Khaleda Zia-Ziaur Rahman,t,AFP_ENG_20081224.0404.LDC2009T13_470_20-AFP_ENG_20081224.0404.LDC2009T13_470_1,274284
APW_ENG_20071205.0756.LDC2009T13_302_21,APW_ENG_20071205.0756.LDC2009T13_302_24,APW_ENG_20071205.0756.LDC2009T13_302,Hu Jia-Zeng Jinyan,t,APW_ENG_20071205.0756.LDC2009T13_302_21-APW_ENG_20071205.0756.LDC2009T13_302_24,197995
groups.google.com_humanities.lit.authors.shakespeare_158100489a6e9ad8_ENG_20031004_040700.LDC2006E32_238_18,groups.google.com_humanities.lit.authors.shakespeare_158100489a6e9ad8_ENG_20031004_040700.LDC2006E32_238_21,groups.google.com_humanities.lit.authors.shakespeare_158100489a6e9ad8_ENG_20031004_040700.LDC2006E32_238,Robert Stephens-Maggie Smith,t,groups.google.com_humanities.lit.authors.shakespeare_158100489a6e9ad8_ENG_20031004_040700.LDC2006E32_238_18-groups.google.com_humanities.lit.authors.shakespeare_158100489a6e9ad8_ENG_20031004_040700.LDC2006E32_238_21,35208
AFP_ENG_20070327.0073.LDC2009T13_241_17,AFP_ENG_20070327.0073.LDC2009T13_241_23,AFP_ENG_20070327.0073.LDC2009T13_241,Elizabeth Hurley-Arun Nayar,t,AFP_ENG_20070327.0073.LDC2009T13_241_17-AFP_ENG_20070327.0073.LDC2009T13_241_23,118722
eng-WL-11-174595-12967817_608_3,eng-WL-11-174595-12967817_608_0,eng-WL-11-174595-12967817_608,Sienna Miller-Jude Law,t,eng-WL-11-174595-12967817_608_3-eng-WL-11-174595-12967817_608_0,261816
APW_ENG_20080910.1244.LDC2009T13_42_2,APW_ENG_20080910.1244.LDC2009T13_42_7,APW_ENG_20080910.1244.LDC2009T13_42,Nicolas Sarkozy-Carla Bruni,t,APW_ENG_20080910.1244.LDC2009T13_42_2-APW_ENG_20080910.1244.LDC2009T13_42_7,258640
APW_ENG_20080211.1033.LDC2009T13_12_6,APW_ENG_20080211.1033.LDC2009T13_12_9,APW_ENG_20080211.1033.LDC2009T13_12,Paul McCartney-Heather Mills,t,APW_ENG_20080211.1033.LDC2009T13_12_6-APW_ENG_20080211.1033.LDC2009T13_12_9,237870
XIN_ENG_20080815.0572.LDC2009T13_15_8,XIN_ENG_20080815.0572.LDC2009T13_15_3,XIN_ENG_20080815.0572.LDC2009T13_15,Wu Shu-chen-Chen Shui-bian,t,XIN_ENG_20080815.0572.LDC2009T13_15_8-XIN_ENG_20080815.0572.LDC2009T13_15_3,131414
APW_ENG_20080725.1039.LDC2009T13_461_13,APW_ENG_20080725.1039.LDC2009T13_461_16,APW_ENG_20080725.1039.LDC2009T13_461,Angelina Jolie-Brad Pitt,t,APW_ENG_20080725.1039.LDC2009T13_461_13-APW_ENG_20080725.1039.LDC2009T13_461_16,81434
LTW_ENG_20070915.0036.LDC2009T13_754_10,LTW_ENG_20070915.0036.LDC2009T13_754_7,LTW_ENG_20070915.0036.LDC2009T13_754,Christine Forsyth-Peters-Jon Peters,t,LTW_ENG_20070915.0036.LDC2009T13_754_10-LTW_ENG_20070915.0036.LDC2009T13_754_7,73561
APW_ENG_20070404.0517.LDC2009T13_618_10,APW_ENG_20070404.0517.LDC2009T13_618_20,APW_ENG_20070404.0517.LDC2009T13_618,Nina Wang-Teddy Wang,t,APW_ENG_20070404.0517.LDC2009T13_618_10-APW_ENG_20070404.0517.LDC2009T13_618_20,123644
NYT_ENG_20080727.0041.LDC2009T13_540_12,NYT_ENG_20080727.0041.LDC2009T13_540_9,NYT_ENG_20080727.0041.LDC2009T13_540,Jennifer Garner-Ben Affleck,t,NYT_ENG_20080727.0041.LDC2009T13_540_12-NYT_ENG_20080727.0041.LDC2009T13_540_9,223013
eng-WL-11-174595-12967826_278_3,eng-WL-11-174595-12967826_278_6,eng-WL-11-174595-12967826_278,Tom Cruise-Katie Holmes,t,eng-WL-11-174595-12967826_278_3-eng-WL-11-174595-12967826_278_6,71710
AFP_ENG_20080911.0415.LDC2009T13_152_0,AFP_ENG_20080911.0415.LDC2009T13_152_6,AFP_ENG_20080911.0415.LDC2009T13_152,Suzanne Mubarak-Hosni Mubarak,t,AFP_ENG_20080911.0415.LDC2009T13_152_0-AFP_ENG_20080911.0415.LDC2009T13_152_6,273174
APW_ENG_20071011.0374.LDC2009T13_15_4,APW_ENG_20071011.0374.LDC2009T13_15_7,APW_ENG_20071011.0374.LDC2009T13_15,Paul McCartney-Heather Mills,t,APW_ENG_20071011.0374.LDC2009T13_15_4-APW_ENG_20071011.0374.LDC2009T13_15_7,256351
48613@52_23,48613@52_20,48613@52,Katie Holmes-Tom Cruise,t,48613@52_23-48613@52_20,154912
APW_ENG_20080104.1207.LDC2009T13_0_0,APW_ENG_20080104.1207.LDC2009T13_0_4,APW_ENG_20080104.1207.LDC2009T13_0,Poppy Montgomery-Adam Kaufman,t,APW_ENG_20080104.1207.LDC2009T13_0_0-APW_ENG_20080104.1207.LDC2009T13_0_4,260355
APW_ENG_20070427.0617.LDC2009T13_15_19,APW_ENG_20070427.0617.LDC2009T13_15_1,APW_ENG_20070427.0617.LDC2009T13_15,Jemima Khan-Hugh Grant,t,APW_ENG_20070427.0617.LDC2009T13_15_19-APW_ENG_20070427.0617.LDC2009T13_15_1,123812
APW_ENG_20080816.0298.LDC2009T13_245_22,APW_ENG_20080816.0298.LDC2009T13_245_35,APW_ENG_20080816.0298.LDC2009T13_245,Asif Ali Zardari-Benazir Bhutto,t,APW_ENG_20080816.0298.LDC2009T13_245_22-APW_ENG_20080816.0298.LDC2009T13_245_35,126192
eng-WL-107-174567-12932324_40_8,eng-WL-107-174567-12932324_40_11,eng-WL-107-174567-12932324_40,Tom Cruise-Katie Holmes,t,eng-WL-107-174567-12932324_40_8-eng-WL-107-174567-12932324_40_11,83581
eng-WL-107-174567-12933346_84_19,eng-WL-107-174567-12933346_84_16,eng-WL-107-174567-12933346_84,Joel Madden-Nicole Richie,t,eng-WL-107-174567-12933346_84_19-eng-WL-107-174567-12933346_84_16,32303
NYT_ENG_20070917.0100.LDC2009T13_179_14,NYT_ENG_20070917.0100.LDC2009T13_179_32,NYT_ENG_20070917.0100.LDC2009T13_179,Niki Tsongas-Paul Tsongas,t,NYT_ENG_20070917.0100.LDC2009T13_179_14-NYT_ENG_20070917.0100.LDC2009T13_179_32,71882
eng-WL-11-174595-12968348_1407_34,eng-WL-11-174595-12968348_1407_12,eng-WL-11-174595-12968348_1407,Blake Fielder-Civil-Amy Winehouse,t,eng-WL-11-174595-12968348_1407_34-eng-WL-11-174595-12968348_1407_12,89719
AFP_ENG_20080108.0361.LDC2009T13_6_10,AFP_ENG_20080108.0361.LDC2009T13_6_2,AFP_ENG_20080108.0361.LDC2009T13_6,Carla Bruni-Nicolas Sarkozy,t,AFP_ENG_20080108.0361.LDC2009T13_6_10-AFP_ENG_20080108.0361.LDC2009T13_6_2,6465
eng-WL-11-174595-12967394_325_3,eng-WL-11-174595-12967394_325_0,eng-WL-11-174595-12967394_325,Victoria Beckham-David Beckham,t,eng-WL-11-174595-12967394_325_3-eng-WL-11-174595-12967394_325_0,125814
APW_ENG_20081130.0065.LDC2009T13_33_16,APW_ENG_20081130.0065.LDC2009T13_33_11,APW_ENG_20081130.0065.LDC2009T13_33,Sarah-Abraham,t,APW_ENG_20081130.0065.LDC2009T13_33_16-APW_ENG_20081130.0065.LDC2009T13_33_11,202805
APW_ENG_20080906.0261.LDC2009T13_142_0,APW_ENG_20080906.0261.LDC2009T13_142_13,APW_ENG_20080906.0261.LDC2009T13_142,Asif Ali Zardari-Benazir Bhutto,t,APW_ENG_20080906.0261.LDC2009T13_142_0-APW_ENG_20080906.0261.LDC2009T13_142_13,83696
NYT_ENG_20070226.0124.LDC2009T13_1007_14,NYT_ENG_20070226.0124.LDC2009T13_1007_11,NYT_ENG_20070226.0124.LDC2009T13_1007,Nicole Kidman-Tom Cruise,t,NYT_ENG_20070226.0124.LDC2009T13_1007_14-NYT_ENG_20070226.0124.LDC2009T13_1007_11,130214
APW_ENG_20070905.0297.LDC2009T13_57_7,APW_ENG_20070905.0297.LDC2009T13_57_0,APW_ENG_20070905.0297.LDC2009T13_57,Paul Tsongas-Niki Tsongas,t,APW_ENG_20070905.0297.LDC2009T13_57_7-APW_ENG_20070905.0297.LDC2009T13_57_0,177821
eng-NG-31-147907-10554453_286_15,eng-NG-31-147907-10554453_286_10,eng-NG-31-147907-10554453_286,Tracey Edmonds-Eddie Murphy,t,eng-NG-31-147907-10554453_286_15-eng-NG-31-147907-10554453_286_10,119937
eng-WL-11-174643-12999903_146_4,eng-WL-11-174643-12999903_146_23,eng-WL-11-174643-12999903_146,Michael Jackson-Debbie Rowe,t,eng-WL-11-174643-12999903_146_4-eng-WL-11-174643-12999903_146_23,156566
eng-WL-11-174583-12937191_198_0,eng-WL-11-174583-12937191_198_3,eng-WL-11-174583-12937191_198,Victoria Beckham-David Beckham,t,eng-WL-11-174583-12937191_198_0-eng-WL-11-174583-12937191_198_3,28954
APW_ENG_20070504.0174.LDC2009T13_337_16,APW_ENG_20070504.0174.LDC2009T13_337_13,APW_ENG_20070504.0174.LDC2009T13_337,Craig Hatkoff-Jane Rosenthal,t,APW_ENG_20070504.0174.LDC2009T13_337_16-APW_ENG_20070504.0174.LDC2009T13_337_13,123414
eng-WL-11-174595-12968074_218_0,eng-WL-11-174595-12968074_218_3,eng-WL-11-174595-12968074_218,Reese Witherspoon-Ryan Phillippe,t,eng-WL-11-174595-12968074_218_0-eng-WL-11-174595-12968074_218_3,244563
LTW_ENG_20081119.0011.LDC2009T13_224_19,LTW_ENG_20081119.0011.LDC2009T13_224_12,LTW_ENG_20081119.0011.LDC2009T13_224,Bill Gates-Melinda Gates,t,LTW_ENG_20081119.0011.LDC2009T13_224_19-LTW_ENG_20081119.0011.LDC2009T13_224_12,43651
eng-WL-110-174612-12993788_53_15,eng-WL-110-174612-12993788_53_6,eng-WL-110-174612-12993788_53,Nas-Kelis,t,eng-WL-110-174612-12993788_53_15-eng-WL-110-174612-12993788_53_6,54176
NYT_ENG_20081025.0042.LDC2009T13_1041_10,NYT_ENG_20081025.0042.LDC2009T13_1041_4,NYT_ENG_20081025.0042.LDC2009T13_1041,Hosni Mubarak-Suzanne Mubarak,t,NYT_ENG_20081025.0042.LDC2009T13_1041_10-NYT_ENG_20081025.0042.LDC2009T13_1041_4,93577
eng-WL-11-174595-12967397_267_8,eng-WL-11-174595-12967397_267_11,eng-WL-11-174595-12967397_267,Ben Affleck-Jennifer Garner,t,eng-WL-11-174595-12967397_267_8-eng-WL-11-174595-12967397_267_11,276929
NYT_ENG_20070815.0014.LDC2009T13_745_8,NYT_ENG_20070815.0014.LDC2009T13_745_11,NYT_ENG_20070815.0014.LDC2009T13_745,Elena Firsova-Dmitri Smirnov,t,NYT_ENG_20070815.0014.LDC2009T13_745_8-NYT_ENG_20070815.0014.LDC2009T13_745_11,34019
APW_ENG_20070119.0170.LDC2009T13_1289_19,APW_ENG_20070119.0170.LDC2009T13_1289_4,APW_ENG_20070119.0170.LDC2009T13_1289,Daniel Pearl-Mariane Pearl,t,APW_ENG_20070119.0170.LDC2009T13_1289_19-APW_ENG_20070119.0170.LDC2009T13_1289_4,178158
LTW_ENG_20071220.0069.LDC2009T13_1117_17,LTW_ENG_20071220.0069.LDC2009T13_1117_9,LTW_ENG_20071220.0069.LDC2009T13_1117,James Carville-Mary Matalin,t,LTW_ENG_20071220.0069.LDC2009T13_1117_17-LTW_ENG_20071220.0069.LDC2009T13_1117_9,145344
AFP_ENG_20070606.0012.LDC2009T13_22_8,AFP_ENG_20070606.0012.LDC2009T13_22_0,AFP_ENG_20070606.0012.LDC2009T13_22,Jeanne Abdullah-Abdullah Ahmad Badawi,t,AFP_ENG_20070606.0012.LDC2009T13_22_8-AFP_ENG_20070606.0012.LDC2009T13_22_0,46509
APW_ENG_20080821.0207.LDC2009T13_126_34,APW_ENG_20080821.0207.LDC2009T13_126_41,APW_ENG_20080821.0207.LDC2009T13_126,Cindy McCain-John McCain,t,APW_ENG_20080821.0207.LDC2009T13_126_34-APW_ENG_20080821.0207.LDC2009T13_126_41,213747
eng-WL-11-174595-12968462_957_45,eng-WL-11-174595-12968462_957_50,eng-WL-11-174595-12968462_957,Alyson Hannigan-Alexis Denisof,t,eng-WL-11-174595-12968462_957_45-eng-WL-11-174595-12968462_957_50,84763
APW_ENG_20080919.1187.LDC2009T13_214_0,APW_ENG_20080919.1187.LDC2009T13_214_6,APW_ENG_20080919.1187.LDC2009T13_214,Madonna-Guy Ritchie,t,APW_ENG_20080919.1187.LDC2009T13_214_0-APW_ENG_20080919.1187.LDC2009T13_214_6,199437
NYT_ENG_20080219.0109.LDC2009T13_138_19,NYT_ENG_20080219.0109.LDC2009T13_138_16,NYT_ENG_20080219.0109.LDC2009T13_138,Susan Sarandon-Tim Robbins,t,NYT_ENG_20080219.0109.LDC2009T13_138_19-NYT_ENG_20080219.0109.LDC2009T13_138_16,110585
APW_ENG_20070914.0064.LDC2009T13_206_7,APW_ENG_20070914.0064.LDC2009T13_206_3,APW_ENG_20070914.0064.LDC2009T13_206,Tammy Lynn Michaels-Melissa Etheridge,t,APW_ENG_20070914.0064.LDC2009T13_206_7-APW_ENG_20070914.0064.LDC2009T13_206_3,9219
eng-WL-11-174595-12967647_8_28,eng-WL-11-174595-12967647_8_22,eng-WL-11-174595-12967647_8,Chad Lowe-Hilary Swank,t,eng-WL-11-174595-12967647_8_28-eng-WL-11-174595-12967647_8_22,261478
eng-WL-11-174595-12967392_244_6,eng-WL-11-174595-12967392_244_10,eng-WL-11-174595-12967392_244,Avril Lavigne-Deryck Whibley,t,eng-WL-11-174595-12967392_244_6-eng-WL-11-174595-12967392_244_10,204982
eng-WL-11-174595-12967994_856_25,eng-WL-11-174595-12967994_856_22,eng-WL-11-174595-12967994_856,Katie Holmes-Tom Cruise,t,eng-WL-11-174595-12967994_856_25-eng-WL-11-174595-12967994_856_22,239688
eng-WL-11-174594-12963455_219_0,eng-WL-11-174594-12963455_219_3,eng-WL-11-174594-12963455_219,Kate Hudson-Chris Robinson,t,eng-WL-11-174594-12963455_219_0-eng-WL-11-174594-12963455_219_3,52201
eng-WL-11-174595-12967989_908_0,eng-WL-11-174595-12967989_908_4,eng-WL-11-174595-12967989_908,Ryan Phillippe-Reese Witherspoon,t,eng-WL-11-174595-12967989_908_0-eng-WL-11-174595-12967989_908_4,69855
eng-WL-107-174567-12931810_7_0,eng-WL-107-174567-12931810_7_35,eng-WL-107-174567-12931810_7,Chris Brown-Rihanna,t,eng-WL-107-174567-12931810_7_0-eng-WL-107-174567-12931810_7_35,223047
eng-WL-11-174595-12967414_78_7,eng-WL-11-174595-12967414_78_10,eng-WL-11-174595-12967414_78,Sandra Bullock-Jesse James,t,eng-WL-11-174595-12967414_78_7-eng-WL-11-174595-12967414_78_10,128206
eng-WL-11-174611-12980078_23_26,eng-WL-11-174611-12980078_23_23,eng-WL-11-174611-12980078_23,Phyllis Lyon-Del Martin,t,eng-WL-11-174611-12980078_23_26-eng-WL-11-174611-12980078_23_23,188258
eng-WL-11-174595-12967331_732_3,eng-WL-11-174595-12967331_732_0,eng-WL-11-174595-12967331_732,Katie Holmes-Tom Cruise,t,eng-WL-11-174595-12967331_732_3-eng-WL-11-174595-12967331_732_0,242826
LTW_ENG_20080104.0072.LDC2009T13_630_24,LTW_ENG_20080104.0072.LDC2009T13_630_1,LTW_ENG_20080104.0072.LDC2009T13_630,Bill Clinton-Hillary Rodham Clinton,t,LTW_ENG_20080104.0072.LDC2009T13_630_24-LTW_ENG_20080104.0072.LDC2009T13_630_1,190058
eng-WL-11-174587-12963110_42_26,eng-WL-11-174587-12963110_42_29,eng-WL-11-174587-12963110_42,Heidi Montag-Spencer Pratt,t,eng-WL-11-174587-12963110_42_26-eng-WL-11-174587-12963110_42_29,185928
NYT_ENG_20071223.0048.LDC2009T13_272_41,NYT_ENG_20071223.0048.LDC2009T13_272_10,NYT_ENG_20071223.0048.LDC2009T13_272,Hillary Rodham Clinton-Bill Clinton,t,NYT_ENG_20071223.0048.LDC2009T13_272_41-NYT_ENG_20071223.0048.LDC2009T13_272_10,86990
NYT_ENG_20070918.0123.LDC2009T13_72_15,NYT_ENG_20070918.0123.LDC2009T13_72_12,NYT_ENG_20070918.0123.LDC2009T13_72,Gracie Allen-George Burns,t,NYT_ENG_20070918.0123.LDC2009T13_72_15-NYT_ENG_20070918.0123.LDC2009T13_72_12,186665
NYT_ENG_20080727.0002.LDC2009T13_1045_7,NYT_ENG_20080727.0002.LDC2009T13_1045_4,NYT_ENG_20080727.0002.LDC2009T13_1045,Spencer Tracy-Katharine Hepburn,t,NYT_ENG_20080727.0002.LDC2009T13_1045_7-NYT_ENG_20080727.0002.LDC2009T13_1045_4,204709
50222@15_8,50222@15_20,50222@15,Barbara Richardson-Bill Richardson,t,50222@15_8-50222@15_20,97262
APW_ENG_20080808.0363.LDC2009T13_1558_4,APW_ENG_20080808.0363.LDC2009T13_1558_9,APW_ENG_20080808.0363.LDC2009T13_1558,Lin Dan-Xie Xingfang,t,APW_ENG_20080808.0363.LDC2009T13_1558_4-APW_ENG_20080808.0363.LDC2009T13_1558_9,70006
eng-WL-11-174594-12963385_12_12,eng-WL-11-174594-12963385_12_7,eng-WL-11-174594-12963385_12,Mark Wilkerson-Melissa Joan Hart,t,eng-WL-11-174594-12963385_12_12-eng-WL-11-174594-12963385_12_7,126114
APW_ENG_20070418.1834.LDC2009T13_136_6,APW_ENG_20070418.1834.LDC2009T13_136_12,APW_ENG_20070418.1834.LDC2009T13_136,Robert F. Kennedy-Ethel Kennedy,t,APW_ENG_20070418.1834.LDC2009T13_136_6-APW_ENG_20070418.1834.LDC2009T13_136_12,82184
50714@17_13,50714@17_10,50714@17,Elizabeth Taylor-Richard Burton,t,50714@17_13-50714@17_10,251663
LTW_ENG_20080909.0088.LDC2009T13_260_18,LTW_ENG_20080909.0088.LDC2009T13_260_12,LTW_ENG_20080909.0088.LDC2009T13_260,Linda Bloodworth-Thomason-Harry Thomason,t,LTW_ENG_20080909.0088.LDC2009T13_260_18-LTW_ENG_20080909.0088.LDC2009T13_260_12,243093
eng-WL-11-174595-12970756_692_10,eng-WL-11-174595-12970756_692_7,eng-WL-11-174595-12970756_692,Katie Holmes-Tom Cruise,t,eng-WL-11-174595-12970756_692_10-eng-WL-11-174595-12970756_692_7,89474
eng-WL-11-174583-12935167_0_3,eng-WL-11-174583-12935167_0_0,eng-WL-11-174583-12935167_0,Angelina Jolie-Brad Pitt,t,eng-WL-11-174583-12935167_0_3-eng-WL-11-174583-12935167_0_0,178991
NYT_ENG_20081228.0017.LDC2009T13_678_21,NYT_ENG_20081228.0017.LDC2009T13_678_34,NYT_ENG_20081228.0017.LDC2009T13_678,Guy Ritchie-Madonna,t,NYT_ENG_20081228.0017.LDC2009T13_678_21-NYT_ENG_20081228.0017.LDC2009T13_678_34,149194
APW_ENG_20070220.1406.LDC2009T13_12_5,APW_ENG_20070220.1406.LDC2009T13_12_1,APW_ENG_20070220.1406.LDC2009T13_12,Dave Navarro-Carmen Electra,t,APW_ENG_20070220.1406.LDC2009T13_12_5-APW_ENG_20070220.1406.LDC2009T13_12_1,270184
LTW_ENG_20080706.0006.LDC2009T13_972_16,LTW_ENG_20080706.0006.LDC2009T13_972_6,LTW_ENG_20080706.0006.LDC2009T13_972,Elaine Chao-Mitch McConnell,t,LTW_ENG_20080706.0006.LDC2009T13_972_16-LTW_ENG_20080706.0006.LDC2009T13_972_6,104448
LTW_ENG_20080509.0064.LDC2009T13_104_16,LTW_ENG_20080509.0064.LDC2009T13_104_22,LTW_ENG_20080509.0064.LDC2009T13_104,Zeng Jinyan-Hu Jia,t,LTW_ENG_20080509.0064.LDC2009T13_104_16-LTW_ENG_20080509.0064.LDC2009T13_104_22,55215
eng-WL-11-174595-12968058_1074_10,eng-WL-11-174595-12968058_1074_8,eng-WL-11-174595-12968058_1074,Nas-Kelis,t,eng-WL-11-174595-12968058_1074_10-eng-WL-11-174595-12968058_1074_8,12421
eng-NG-31-106331-11979040_1738_17,eng-NG-31-106331-11979040_1738_20,eng-NG-31-106331-11979040_1738,James Joyce-Nora Barnacle,t,eng-NG-31-106331-11979040_1738_17-eng-NG-31-106331-11979040_1738_20,36864
eng-WL-107-174567-12933431_45_6,eng-WL-107-174567-12933431_45_13,eng-WL-107-174567-12933431_45,Madonna-Guy Ritchie,t,eng-WL-107-174567-12933431_45_6-eng-WL-107-174567-12933431_45_13,13065
NYT_ENG_20070806.0175.LDC2009T13_769_39,NYT_ENG_20070806.0175.LDC2009T13_769_28,NYT_ENG_20070806.0175.LDC2009T13_769,John Edwards-Elizabeth Edwards,t,NYT_ENG_20070806.0175.LDC2009T13_769_39-NYT_ENG_20070806.0175.LDC2009T13_769_28,108416
APW_ENG_20070531.1501.LDC2009T13_379_13,APW_ENG_20070531.1501.LDC2009T13_379_16,APW_ENG_20070531.1501.LDC2009T13_379,Ryan Gosling-Rachel McAdams,t,APW_ENG_20070531.1501.LDC2009T13_379_13-APW_ENG_20070531.1501.LDC2009T13_379_16,237495
