person1_id,person2_id,sentence_id,description,is_true,relation_id,id
eng-NG-31-100696-11560232_235_0,eng-NG-31-100696-11560232_235_6,eng-NG-31-100696-11560232_235,Ralph-Ralph,f,eng-NG-31-100696-11560232_235_0-eng-NG-31-100696-11560232_235_6,505562
APW_ENG_20070924.0676.LDC2009T13_343_13,APW_ENG_20070924.0676.LDC2009T13_343_9,APW_ENG_20070924.0676.LDC2009T13_343,Garry Tallent-Nils Lofgren,f,APW_ENG_20070924.0676.LDC2009T13_343_13-APW_ENG_20070924.0676.LDC2009T13_343_9,518189
AFP_ENG_20070611.0276.LDC2009T13_418_27,AFP_ENG_20070611.0276.LDC2009T13_418_21,AFP_ENG_20070611.0276.LDC2009T13_418,Ravi Shastri-Sunil Gavaskar,f,AFP_ENG_20070611.0276.LDC2009T13_418_27-AFP_ENG_20070611.0276.LDC2009T13_418_21,155660
LTW_ENG_20071213.0076.LDC2009T13_1043_25,LTW_ENG_20071213.0076.LDC2009T13_1043_10,LTW_ENG_20071213.0076.LDC2009T13_1043,Pascal Lamorisse-Albert Lamorisse,f,LTW_ENG_20071213.0076.LDC2009T13_1043_25-LTW_ENG_20071213.0076.LDC2009T13_1043_10,486306
APW_ENG_20070424.1673.LDC2009T13_123_7,APW_ENG_20070424.1673.LDC2009T13_123_10,APW_ENG_20070424.1673.LDC2009T13_123,Lasith Malinga-Muttiah Muralitharan,f,APW_ENG_20070424.1673.LDC2009T13_123_7-APW_ENG_20070424.1673.LDC2009T13_123_10,405939
66919@19_7,66919@19_36,66919@19,Uta Hagen-George,f,66919@19_7-66919@19_36,213857
XIN_ENG_20070113.0087.LDC2009T13_17_1,XIN_ENG_20070113.0087.LDC2009T13_17_7,XIN_ENG_20070113.0087.LDC2009T13_17,Andy Roddick-Roger Federer,f,XIN_ENG_20070113.0087.LDC2009T13_17_1-XIN_ENG_20070113.0087.LDC2009T13_17_7,393472
NYT_ENG_20070313.0049.LDC2009T13_1059_20,NYT_ENG_20070313.0049.LDC2009T13_1059_32,NYT_ENG_20070313.0049.LDC2009T13_1059,Rod Stewart-Madonna,f,NYT_ENG_20070313.0049.LDC2009T13_1059_20-NYT_ENG_20070313.0049.LDC2009T13_1059_32,467237
LTW_ENG_20071016.0106.LDC2009T13_297_31,LTW_ENG_20071016.0106.LDC2009T13_297_0,LTW_ENG_20071016.0106.LDC2009T13_297,Daniel Pearl-Michael Winterbottom,f,LTW_ENG_20071016.0106.LDC2009T13_297_31-LTW_ENG_20071016.0106.LDC2009T13_297_0,11300
APW_ENG_20071009.1236.LDC2009T13_76_11,APW_ENG_20071009.1236.LDC2009T13_76_4,APW_ENG_20071009.1236.LDC2009T13_76,Alberto Gilardino-Alessandro Del Piero,f,APW_ENG_20071009.1236.LDC2009T13_76_11-APW_ENG_20071009.1236.LDC2009T13_76_4,402756
NYT_ENG_20071223.0205.LDC2009T13_289_11,NYT_ENG_20071223.0205.LDC2009T13_289_14,NYT_ENG_20071223.0205.LDC2009T13_289,Malik Rose-Jared Jeffries,f,NYT_ENG_20071223.0205.LDC2009T13_289_11-NYT_ENG_20071223.0205.LDC2009T13_289_14,136731
APW_ENG_20080131.0462.LDC2009T13_20_13,APW_ENG_20080131.0462.LDC2009T13_20_0,APW_ENG_20080131.0462.LDC2009T13_20,Mitt Romney-John McCain,f,APW_ENG_20080131.0462.LDC2009T13_20_13-APW_ENG_20080131.0462.LDC2009T13_20_0,230840
AFP_ENG_20070522.0074.LDC2009T13_176_22,AFP_ENG_20070522.0074.LDC2009T13_176_17,AFP_ENG_20070522.0074.LDC2009T13_176,Levy Mwanawasa-Paul Kagame,f,AFP_ENG_20070522.0074.LDC2009T13_176_22-AFP_ENG_20070522.0074.LDC2009T13_176_17,417713
40427@30_17,40427@30_11,40427@30,Kevin Federline-Bobby Brown,f,40427@30_17-40427@30_11,393456
eng-WL-110-174612-12990520_31_36,eng-WL-110-174612-12990520_31_33,eng-WL-110-174612-12990520_31,Janet Jackson-Lionel Richie,f,eng-WL-110-174612-12990520_31_36-eng-WL-110-174612-12990520_31_33,153778
APW_ENG_20080320.1235.LDC2009T13_196_0,APW_ENG_20080320.1235.LDC2009T13_196_10,APW_ENG_20080320.1235.LDC2009T13_196,Libby-Dick Cheney,f,APW_ENG_20080320.1235.LDC2009T13_196_0-APW_ENG_20080320.1235.LDC2009T13_196_10,62013
APW_ENG_20080421.0449.LDC2009T13_484_4,APW_ENG_20080421.0449.LDC2009T13_484_0,APW_ENG_20080421.0449.LDC2009T13_484,Steven Gerrard-Grant,f,APW_ENG_20080421.0449.LDC2009T13_484_4-APW_ENG_20080421.0449.LDC2009T13_484_0,443256
NYT_ENG_20080321.0065.LDC2009T13_757_16,NYT_ENG_20080321.0065.LDC2009T13_757_0,NYT_ENG_20080321.0065.LDC2009T13_757,George-George,f,NYT_ENG_20080321.0065.LDC2009T13_757_16-NYT_ENG_20080321.0065.LDC2009T13_757_0,110757
NYT_ENG_20070914.0258.LDC2009T13_37_34,NYT_ENG_20070914.0258.LDC2009T13_37_32,NYT_ENG_20070914.0258.LDC2009T13_37,David-Moses,f,NYT_ENG_20070914.0258.LDC2009T13_37_34-NYT_ENG_20070914.0258.LDC2009T13_37_32,339494
APW_ENG_20081218.0438.LDC2009T13_792_6,APW_ENG_20081218.0438.LDC2009T13_792_25,APW_ENG_20081218.0438.LDC2009T13_792,Alberto Gilardino-Gilardino,f,APW_ENG_20081218.0438.LDC2009T13_792_6-APW_ENG_20081218.0438.LDC2009T13_792_25,381072
APW_ENG_20080814.1281.LDC2009T13_325_5,APW_ENG_20080814.1281.LDC2009T13_325_8,APW_ENG_20080814.1281.LDC2009T13_325,Henrik Stenson-Carl Pettersson,f,APW_ENG_20080814.1281.LDC2009T13_325_5-APW_ENG_20080814.1281.LDC2009T13_325_8,54420
APW_ENG_20080808.0244.LDC2009T13_645_14,APW_ENG_20080808.0244.LDC2009T13_645_11,APW_ENG_20080808.0244.LDC2009T13_645,Lance Berkman-Miguel Tejada,f,APW_ENG_20080808.0244.LDC2009T13_645_14-APW_ENG_20080808.0244.LDC2009T13_645_11,157162
APW_ENG_20070410.0240.LDC2009T13_905_3,APW_ENG_20070410.0240.LDC2009T13_905_6,APW_ENG_20070410.0240.LDC2009T13_905,Tracy McGrady-Yao Ming,f,APW_ENG_20070410.0240.LDC2009T13_905_3-APW_ENG_20070410.0240.LDC2009T13_905_6,294999
XIN_ENG_20070607.0053.LDC2009T13_18_35,XIN_ENG_20070607.0053.LDC2009T13_18_40,XIN_ENG_20070607.0053.LDC2009T13_18,Khaleda Zia-Tarique Rahman,f,XIN_ENG_20070607.0053.LDC2009T13_18_35-XIN_ENG_20070607.0053.LDC2009T13_18_40,107108
LTW_ENG_20070813.0042.LDC2009T13_40_22,LTW_ENG_20070813.0042.LDC2009T13_40_28,LTW_ENG_20070813.0042.LDC2009T13_40,Fred Thompson-John McCain,f,LTW_ENG_20070813.0042.LDC2009T13_40_22-LTW_ENG_20070813.0042.LDC2009T13_40_28,378920
LTW_ENG_20070824.0057.LDC2009T13_82_48,LTW_ENG_20070824.0057.LDC2009T13_82_41,LTW_ENG_20070824.0057.LDC2009T13_82,Maria Schneider-Jean-Luc Godard,f,LTW_ENG_20070824.0057.LDC2009T13_82_48-LTW_ENG_20070824.0057.LDC2009T13_82_41,6715
XIN_ENG_20081105.0279.LDC2009T13_13_8,XIN_ENG_20081105.0279.LDC2009T13_13_2,XIN_ENG_20081105.0279.LDC2009T13_13,Barack Obama-Bamir Topi,f,XIN_ENG_20081105.0279.LDC2009T13_13_8-XIN_ENG_20081105.0279.LDC2009T13_13_2,464801
APW_ENG_20070625.0116.LDC2009T13_281_3,APW_ENG_20070625.0116.LDC2009T13_281_13,APW_ENG_20070625.0116.LDC2009T13_281,Jeff Gordon-Greg Biffle,f,APW_ENG_20070625.0116.LDC2009T13_281_3-APW_ENG_20070625.0116.LDC2009T13_281_13,63169
eng-WL-109-174581-12949825_86_24,eng-WL-109-174581-12949825_86_27,eng-WL-109-174581-12949825_86,Oliver Platt-Hank Azaria,f,eng-WL-109-174581-12949825_86_24-eng-WL-109-174581-12949825_86_27,462390
eng-WL-11-174643-12999905_154_23,eng-WL-11-174643-12999905_154_0,eng-WL-11-174643-12999905_154,Kris Jenner-Kourtney Kardashian,f,eng-WL-11-174643-12999905_154_23-eng-WL-11-174643-12999905_154_0,517746
NYT_ENG_20070926.0065.LDC2009T13_1720_50,NYT_ENG_20070926.0065.LDC2009T13_1720_69,NYT_ENG_20070926.0065.LDC2009T13_1720,Madhur Jaffrey-Anna Thomas,f,NYT_ENG_20070926.0065.LDC2009T13_1720_50-NYT_ENG_20070926.0065.LDC2009T13_1720_69,506489
XIN_ENG_20070525.0323.LDC2009T13_422_17,XIN_ENG_20070525.0323.LDC2009T13_422_6,XIN_ENG_20070525.0323.LDC2009T13_422,Thabo Mbeki-Nelson Mandela,f,XIN_ENG_20070525.0323.LDC2009T13_422_17-XIN_ENG_20070525.0323.LDC2009T13_422_6,125531
LTW_ENG_20080118.0058.LDC2009T13_128_22,LTW_ENG_20080118.0058.LDC2009T13_128_11,LTW_ENG_20080118.0058.LDC2009T13_128,Paul Simon-Mary J. Blige,f,LTW_ENG_20080118.0058.LDC2009T13_128_22-LTW_ENG_20080118.0058.LDC2009T13_128_11,78269
AFP_ENG_20080203.0048.LDC2009T13_187_4,AFP_ENG_20080203.0048.LDC2009T13_187_7,AFP_ENG_20080203.0048.LDC2009T13_187,Ronaldo-Filippo,f,AFP_ENG_20080203.0048.LDC2009T13_187_4-AFP_ENG_20080203.0048.LDC2009T13_187_7,522748
APW_ENG_20070729.0026.LDC2009T13_430_17,APW_ENG_20070729.0026.LDC2009T13_430_14,APW_ENG_20070729.0026.LDC2009T13_430,Greg Maddux-Roy Oswalt,f,APW_ENG_20070729.0026.LDC2009T13_430_17-APW_ENG_20070729.0026.LDC2009T13_430_14,260322
NYT_ENG_20071104.0001.LDC2009T13_788_30,NYT_ENG_20071104.0001.LDC2009T13_788_0,NYT_ENG_20071104.0001.LDC2009T13_788,Bill-Robert Wright,f,NYT_ENG_20071104.0001.LDC2009T13_788_30-NYT_ENG_20071104.0001.LDC2009T13_788_0,131338
AFP_ENG_20080511.0507.LDC2009T13_78_42,AFP_ENG_20080511.0507.LDC2009T13_78_26,AFP_ENG_20080511.0507.LDC2009T13_78,Roman Polanski-Carlos Saura,f,AFP_ENG_20080511.0507.LDC2009T13_78_42-AFP_ENG_20080511.0507.LDC2009T13_78_26,89605
APW_ENG_20081202.0134.LDC2009T13_47_19,APW_ENG_20081202.0134.LDC2009T13_47_0,APW_ENG_20081202.0134.LDC2009T13_47,Fernando Torres-Ronaldo,f,APW_ENG_20081202.0134.LDC2009T13_47_19-APW_ENG_20081202.0134.LDC2009T13_47_0,453858
APW_ENG_20080710.0752.LDC2009T13_465_51,APW_ENG_20080710.0752.LDC2009T13_465_25,APW_ENG_20080710.0752.LDC2009T13_465,Caroline Kennedy-Eric Holder,f,APW_ENG_20080710.0752.LDC2009T13_465_51-APW_ENG_20080710.0752.LDC2009T13_465_25,290330
APW_ENG_20081220.0206.LDC2009T13_168_13,APW_ENG_20081220.0206.LDC2009T13_168_28,APW_ENG_20081220.0206.LDC2009T13_168,Andrew Flintoff-Paul Collingwood,f,APW_ENG_20081220.0206.LDC2009T13_168_13-APW_ENG_20081220.0206.LDC2009T13_168_28,437901
APW_ENG_20081229.0028.LDC2009T13_300_34,APW_ENG_20081229.0028.LDC2009T13_300_25,APW_ENG_20081229.0028.LDC2009T13_300,Ricky Davis-Chris Kaman,f,APW_ENG_20081229.0028.LDC2009T13_300_34-APW_ENG_20081229.0028.LDC2009T13_300_25,136832
LTW_ENG_20081230.0077.LDC2009T13_192_23,LTW_ENG_20081230.0077.LDC2009T13_192_46,LTW_ENG_20081230.0077.LDC2009T13_192,Cheri-Michael,f,LTW_ENG_20081230.0077.LDC2009T13_192_23-LTW_ENG_20081230.0077.LDC2009T13_192_46,439479
NYT_ENG_20070827.0190.LDC2009T13_897_18,NYT_ENG_20070827.0190.LDC2009T13_897_31,NYT_ENG_20070827.0190.LDC2009T13_897,Jeff Gordon-Juan Pablo Montoya,f,NYT_ENG_20070827.0190.LDC2009T13_897_18-NYT_ENG_20070827.0190.LDC2009T13_897_31,68994
XIN_ENG_20070503.0370.LDC2009T13_142_2,XIN_ENG_20070503.0370.LDC2009T13_142_16,XIN_ENG_20070503.0370.LDC2009T13_142,Harry Reid-Mitch McConnell,f,XIN_ENG_20070503.0370.LDC2009T13_142_2-XIN_ENG_20070503.0370.LDC2009T13_142_16,447596
AFP_ENG_20081020.0642.LDC2009T13_232_8,AFP_ENG_20081020.0642.LDC2009T13_232_3,AFP_ENG_20081020.0642.LDC2009T13_232,Dan Wheeler-Joe Maddon,f,AFP_ENG_20081020.0642.LDC2009T13_232_8-AFP_ENG_20081020.0642.LDC2009T13_232_3,314348
APW_ENG_20080512.1225.LDC2009T13_523_20,APW_ENG_20080512.1225.LDC2009T13_523_30,APW_ENG_20080512.1225.LDC2009T13_523,Evan Handler-Jason Lewis,f,APW_ENG_20080512.1225.LDC2009T13_523_20-APW_ENG_20080512.1225.LDC2009T13_523_30,118791
APW_ENG_20070324.0822.LDC2009T13_37_10,APW_ENG_20070324.0822.LDC2009T13_37_6,APW_ENG_20070324.0822.LDC2009T13_37,Thierry Henry-Patrick Vieira,f,APW_ENG_20070324.0822.LDC2009T13_37_10-APW_ENG_20070324.0822.LDC2009T13_37_6,366095
LTW_ENG_20081209.0045.LDC2009T13_505_8,LTW_ENG_20081209.0045.LDC2009T13_505_33,LTW_ENG_20081209.0045.LDC2009T13_505,Dawn-Pranab Mukherjee,f,LTW_ENG_20081209.0045.LDC2009T13_505_8-LTW_ENG_20081209.0045.LDC2009T13_505_33,303506
APW_ENG_20070110.0145.LDC2009T13_401_13,APW_ENG_20070110.0145.LDC2009T13_401_16,APW_ENG_20070110.0145.LDC2009T13_401,Lionel Richie-Prince,f,APW_ENG_20070110.0145.LDC2009T13_401_13-APW_ENG_20070110.0145.LDC2009T13_401_16,261401
NYT_ENG_20080717.0126.LDC2009T13_615_24,NYT_ENG_20080717.0126.LDC2009T13_615_30,NYT_ENG_20080717.0126.LDC2009T13_615,Jeff Daniels-Kristin Chenoweth,f,NYT_ENG_20080717.0126.LDC2009T13_615_24-NYT_ENG_20080717.0126.LDC2009T13_615_30,32607
NYT_ENG_20071207.0105.LDC2009T13_913_14,NYT_ENG_20071207.0105.LDC2009T13_913_26,NYT_ENG_20071207.0105.LDC2009T13_913,Seth Green-Jean Smart,f,NYT_ENG_20071207.0105.LDC2009T13_913_14-NYT_ENG_20071207.0105.LDC2009T13_913_26,249016
APW_ENG_20080120.0783.LDC2009T13_373_0,APW_ENG_20080120.0783.LDC2009T13_373_16,APW_ENG_20080120.0783.LDC2009T13_373,Ronaldo-Ronaldo,f,APW_ENG_20080120.0783.LDC2009T13_373_0-APW_ENG_20080120.0783.LDC2009T13_373_16,24996
APW_ENG_20080909.0060.LDC2009T13_1017_59,APW_ENG_20080909.0060.LDC2009T13_1017_56,APW_ENG_20080909.0060.LDC2009T13_1017,Cate Blanchett-Brad Pitt,f,APW_ENG_20080909.0060.LDC2009T13_1017_59-APW_ENG_20080909.0060.LDC2009T13_1017_56,358723
NYT_ENG_20070201.0163.LDC2009T13_8_7,NYT_ENG_20070201.0163.LDC2009T13_8_10,NYT_ENG_20070201.0163.LDC2009T13_8,Terry Bradshaw-Joe Montana,f,NYT_ENG_20070201.0163.LDC2009T13_8_7-NYT_ENG_20070201.0163.LDC2009T13_8_10,474811
NYT_ENG_20070906.0002.LDC2009T13_322_14,NYT_ENG_20070906.0002.LDC2009T13_322_5,NYT_ENG_20070906.0002.LDC2009T13_322,Peter-David,f,NYT_ENG_20070906.0002.LDC2009T13_322_14-NYT_ENG_20070906.0002.LDC2009T13_322_5,148402
103377@4_18,103377@4_6,103377@4,Spitzer-Spitzer,f,103377@4_18-103377@4_6,56953
eng-WL-11-174595-12967987_671_26,eng-WL-11-174595-12967987_671_11,eng-WL-11-174595-12967987_671,Tom Cruise-David Beckham,f,eng-WL-11-174595-12967987_671_26-eng-WL-11-174595-12967987_671_11,118073
eng-WL-107-174567-12931818_27_16,eng-WL-107-174567-12931818_27_1,eng-WL-107-174567-12931818_27,Michael Jackson-Jennifer,f,eng-WL-107-174567-12931818_27_16-eng-WL-107-174567-12931818_27_1,220001
APW_ENG_20070608.0188.LDC2009T13_209_29,APW_ENG_20070608.0188.LDC2009T13_209_32,APW_ENG_20070608.0188.LDC2009T13_209,Jimmie Johnson-Dale Jarrett,f,APW_ENG_20070608.0188.LDC2009T13_209_29-APW_ENG_20070608.0188.LDC2009T13_209_32,499573
eng-NG-31-141960-9984368_171_0,eng-NG-31-141960-9984368_171_22,eng-NG-31-141960-9984368_171,Tracey-Cameron Diaz,f,eng-NG-31-141960-9984368_171_0-eng-NG-31-141960-9984368_171_22,280048
eng-WL-11-174595-12967802_933_4,eng-WL-11-174595-12967802_933_28,eng-WL-11-174595-12967802_933,David-David,f,eng-WL-11-174595-12967802_933_4-eng-WL-11-174595-12967802_933_28,442042
APW_ENG_20081014.1290.LDC2009T13_165_22,APW_ENG_20081014.1290.LDC2009T13_165_19,APW_ENG_20081014.1290.LDC2009T13_165,Rihanna-Alicia Keys,f,APW_ENG_20081014.1290.LDC2009T13_165_22-APW_ENG_20081014.1290.LDC2009T13_165_19,289133
eng-WL-110-174612-12992805_61_18,eng-WL-110-174612-12992805_61_15,eng-WL-110-174612-12992805_61,Angie Stone-Toni Braxton,f,eng-WL-110-174612-12992805_61_18-eng-WL-110-174612-12992805_61_15,499480
NYT_ENG_20071019.0015.LDC2009T13_568_32,NYT_ENG_20071019.0015.LDC2009T13_568_15,NYT_ENG_20071019.0015.LDC2009T13_568,Jim Ornstein-Kelly Ripa,f,NYT_ENG_20071019.0015.LDC2009T13_568_32-NYT_ENG_20071019.0015.LDC2009T13_568_15,71067
AFP_ENG_20070929.0122.LDC2009T13_140_29,AFP_ENG_20070929.0122.LDC2009T13_140_0,AFP_ENG_20070929.0122.LDC2009T13_140,Nick Dougherty-Seve Ballesteros,f,AFP_ENG_20070929.0122.LDC2009T13_140_29-AFP_ENG_20070929.0122.LDC2009T13_140_0,419315
LTW_ENG_20081001.0069.LDC2009T13_374_8,LTW_ENG_20081001.0069.LDC2009T13_374_5,LTW_ENG_20081001.0069.LDC2009T13_374,Ronald Reagan-Barry Goldwater,f,LTW_ENG_20081001.0069.LDC2009T13_374_8-LTW_ENG_20081001.0069.LDC2009T13_374_5,90476
APW_ENG_19971215.0190.LDC2007T07_21_8,APW_ENG_19971215.0190.LDC2007T07_21_0,APW_ENG_19971215.0190.LDC2007T07_21,Nelson Mandela-Thabo Mbeki,f,APW_ENG_19971215.0190.LDC2007T07_21_8-APW_ENG_19971215.0190.LDC2007T07_21_0,241512
110645@24_8,110645@24_17,110645@24,Patrick-Patrick,f,110645@24_8-110645@24_17,326254
AFP_ENG_20080123.5007.LDC2009T13_603_24,AFP_ENG_20080123.5007.LDC2009T13_603_27,AFP_ENG_20080123.5007.LDC2009T13_603,Retief Goosen-Ian Poulter,f,AFP_ENG_20080123.5007.LDC2009T13_603_24-AFP_ENG_20080123.5007.LDC2009T13_603_27,92545
AFP_ENG_20070719.0207.LDC2009T13_237_56,AFP_ENG_20070719.0207.LDC2009T13_237_8,AFP_ENG_20070719.0207.LDC2009T13_237,Sandy Lyle-Adam Scott,f,AFP_ENG_20070719.0207.LDC2009T13_237_56-AFP_ENG_20070719.0207.LDC2009T13_237_8,493825
NYT_ENG_20070921.0133.LDC2009T13_1389_11,NYT_ENG_20070921.0133.LDC2009T13_1389_18,NYT_ENG_20070921.0133.LDC2009T13_1389,Jayon Anthony-Leon G. Thomas III,f,NYT_ENG_20070921.0133.LDC2009T13_1389_11-NYT_ENG_20070921.0133.LDC2009T13_1389_18,117011
APW_ENG_20080703.0858.LDC2009T13_149_14,APW_ENG_20080703.0858.LDC2009T13_149_5,APW_ENG_20080703.0858.LDC2009T13_149,Jeb Bush-George W. Bush,f,APW_ENG_20080703.0858.LDC2009T13_149_14-APW_ENG_20080703.0858.LDC2009T13_149_5,391783
AFP_ENG_20070104.0582.LDC2009T13_202_29,AFP_ENG_20070104.0582.LDC2009T13_202_8,AFP_ENG_20070104.0582.LDC2009T13_202,Matthew Hayden-Shane Watson,f,AFP_ENG_20070104.0582.LDC2009T13_202_29-AFP_ENG_20070104.0582.LDC2009T13_202_8,309853
134653@13_23,134653@13_61,134653@13,Benicio Del Toro-Charlie Kaufman,f,134653@13_23-134653@13_61,116187
AFP_ENG_20081223.0550.LDC2009T13_166_6,AFP_ENG_20081223.0550.LDC2009T13_166_8,AFP_ENG_20081223.0550.LDC2009T13_166,Hirohito-Akihito,f,AFP_ENG_20081223.0550.LDC2009T13_166_6-AFP_ENG_20081223.0550.LDC2009T13_166_8,324446
NYT_ENG_20070518.0095.LDC2009T13_80_5,NYT_ENG_20070518.0095.LDC2009T13_80_32,NYT_ENG_20070518.0095.LDC2009T13_80,Jesse Carmichael-Carmichael,f,NYT_ENG_20070518.0095.LDC2009T13_80_5-NYT_ENG_20070518.0095.LDC2009T13_80_32,55388
LTW_ENG_20080331.0020.LDC2009T13_293_5,LTW_ENG_20080331.0020.LDC2009T13_293_11,LTW_ENG_20080331.0020.LDC2009T13_293,Ryan Phillippe-Channing Tatum,f,LTW_ENG_20080331.0020.LDC2009T13_293_5-LTW_ENG_20080331.0020.LDC2009T13_293_11,255087
148954@22_31,148954@22_18,148954@22,Wilder-Wilder,f,148954@22_31-148954@22_18,245785
NYT_ENG_20080803.0076.LDC2009T13_281_26,NYT_ENG_20080803.0076.LDC2009T13_281_33,NYT_ENG_20080803.0076.LDC2009T13_281,Shani Baraka-Amiri Baraka,f,NYT_ENG_20080803.0076.LDC2009T13_281_26-NYT_ENG_20080803.0076.LDC2009T13_281_33,466384
eng-WL-110-174612-12991363_91_20,eng-WL-110-174612-12991363_91_17,eng-WL-110-174612-12991363_91,Toni Braxton-Jennifer Hudson,f,eng-WL-110-174612-12991363_91_20-eng-WL-110-174612-12991363_91_17,446954
APW_ENG_20070922.0480.LDC2009T13_16_3,APW_ENG_20070922.0480.LDC2009T13_16_9,APW_ENG_20070922.0480.LDC2009T13_16,Abby Wambach-Kristine Lilly,f,APW_ENG_20070922.0480.LDC2009T13_16_3-APW_ENG_20070922.0480.LDC2009T13_16_9,60297
NYT_ENG_20070425.0212.LDC2009T13_727_27,NYT_ENG_20070425.0212.LDC2009T13_727_6,NYT_ENG_20070425.0212.LDC2009T13_727,Al Pacino-Don Cheadle,f,NYT_ENG_20070425.0212.LDC2009T13_727_27-NYT_ENG_20070425.0212.LDC2009T13_727_6,407204
NYT_ENG_20070222.0105.LDC2009T13_2033_22,NYT_ENG_20070222.0105.LDC2009T13_2033_3,NYT_ENG_20070222.0105.LDC2009T13_2033,Justin Theroux-Laura Dern,f,NYT_ENG_20070222.0105.LDC2009T13_2033_22-NYT_ENG_20070222.0105.LDC2009T13_2033_3,513387
eng-WL-11-174588-12938251_4311_8,eng-WL-11-174588-12938251_4311_5,eng-WL-11-174588-12938251_4311,Reese Witherspoon-Jack Nicholson,f,eng-WL-11-174588-12938251_4311_8-eng-WL-11-174588-12938251_4311_5,203465
LTW_ENG_20081119.0148.LDC2009T13_28_6,LTW_ENG_20081119.0148.LDC2009T13_28_21,LTW_ENG_20081119.0148.LDC2009T13_28,Michelle Obama-Susan Rice,f,LTW_ENG_20081119.0148.LDC2009T13_28_6-LTW_ENG_20081119.0148.LDC2009T13_28_21,131236
NYT_ENG_20070313.0280.LDC2009T13_386_31,NYT_ENG_20070313.0280.LDC2009T13_386_10,NYT_ENG_20070313.0280.LDC2009T13_386,Tommy John-Jason Repko,f,NYT_ENG_20070313.0280.LDC2009T13_386_31-NYT_ENG_20070313.0280.LDC2009T13_386_10,312233
NYT_ENG_20070211.0196.LDC2009T13_209_19,NYT_ENG_20070211.0196.LDC2009T13_209_28,NYT_ENG_20070211.0196.LDC2009T13_209,Miguel Cotto-Antonio Margarito,f,NYT_ENG_20070211.0196.LDC2009T13_209_19-NYT_ENG_20070211.0196.LDC2009T13_209_28,336888
NYT_ENG_20080503.0020.LDC2009T13_59_1,NYT_ENG_20080503.0020.LDC2009T13_59_5,NYT_ENG_20080503.0020.LDC2009T13_59,Barack Obama-Hillary Rodham Clinton,f,NYT_ENG_20080503.0020.LDC2009T13_59_1-NYT_ENG_20080503.0020.LDC2009T13_59_5,383660
NYT_ENG_20080228.0142.LDC2009T13_290_3,NYT_ENG_20080228.0142.LDC2009T13_290_19,NYT_ENG_20080228.0142.LDC2009T13_290,Anne Boleyn-Robert Aldrich,f,NYT_ENG_20080228.0142.LDC2009T13_290_3-NYT_ENG_20080228.0142.LDC2009T13_290_19,455687
eng-WL-11-174595-12968291_1332_5,eng-WL-11-174595-12968291_1332_10,eng-WL-11-174595-12968291_1332,Mick Fleetwood-Al Molinaro,f,eng-WL-11-174595-12968291_1332_5-eng-WL-11-174595-12968291_1332_10,273704
APW_ENG_20070701.0457.LDC2009T13_52_31,APW_ENG_20070701.0457.LDC2009T13_52_34,APW_ENG_20070701.0457.LDC2009T13_52,Mick Jagger-Elton John,f,APW_ENG_20070701.0457.LDC2009T13_52_31-APW_ENG_20070701.0457.LDC2009T13_52_34,31098
AFP_ENG_20080320.0206.LDC2009T13_879_21,AFP_ENG_20080320.0206.LDC2009T13_879_2,AFP_ENG_20080320.0206.LDC2009T13_879,Wayne Rooney-Theo Walcott,f,AFP_ENG_20080320.0206.LDC2009T13_879_21-AFP_ENG_20080320.0206.LDC2009T13_879_2,193829
APW_ENG_20070418.1485.LDC2009T13_180_4,APW_ENG_20070418.1485.LDC2009T13_180_1,APW_ENG_20070418.1485.LDC2009T13_180,Antonin Scalia-Clarence Thomas,f,APW_ENG_20070418.1485.LDC2009T13_180_4-APW_ENG_20070418.1485.LDC2009T13_180_1,477742
145338@32_5,145338@32_22,145338@32,Obama-Michelle Obama,f,145338@32_5-145338@32_22,17048
AFP_ENG_20080430.0307.LDC2009T13_9_3,AFP_ENG_20080430.0307.LDC2009T13_9_26,AFP_ENG_20080430.0307.LDC2009T13_9,Josef Fritzl-Fritzl,f,AFP_ENG_20080430.0307.LDC2009T13_9_3-AFP_ENG_20080430.0307.LDC2009T13_9_26,169936
AFP_ENG_20081202.0453.LDC2009T13_173_27,AFP_ENG_20081202.0453.LDC2009T13_173_1,AFP_ENG_20081202.0453.LDC2009T13_173,Lote Tuqiri-Stephen Moore,f,AFP_ENG_20081202.0453.LDC2009T13_173_27-AFP_ENG_20081202.0453.LDC2009T13_173_1,55813
73149@65_10,73149@65_3,73149@65,Al Sharpton-Barack Obama,f,73149@65_10-73149@65_3,6688
NYT_ENG_20081110.0122.LDC2009T13_12_1,NYT_ENG_20081110.0122.LDC2009T13_12_19,NYT_ENG_20081110.0122.LDC2009T13_12,Mahmoud Ahmadinejad-Barack Obama,f,NYT_ENG_20081110.0122.LDC2009T13_12_1-NYT_ENG_20081110.0122.LDC2009T13_12_19,133215
AFP_ENG_20070812.0080.LDC2009T13_621_24,AFP_ENG_20070812.0080.LDC2009T13_621_29,AFP_ENG_20070812.0080.LDC2009T13_621,Patrice Evra-Steve Coppell,f,AFP_ENG_20070812.0080.LDC2009T13_621_24-AFP_ENG_20070812.0080.LDC2009T13_621_29,312617
eng-WL-11-174611-12981674_113_1,eng-WL-11-174611-12981674_113_5,eng-WL-11-174611-12981674_113,Jenifer Lewis-Darlene Love,f,eng-WL-11-174611-12981674_113_1-eng-WL-11-174611-12981674_113_5,336186
