person1_id,person2_id,sentence_id,description,is_true,relation_id,id
eng-WL-11-174594-12963331_12_16,eng-WL-11-174594-12963331_12_7,eng-WL-11-174594-12963331_12,Kevin Federline-Britney Spears,t,eng-WL-11-174594-12963331_12_16-eng-WL-11-174594-12963331_12_7,56063
APW_ENG_20070221.0715.LDC2009T13_269_10,APW_ENG_20070221.0715.LDC2009T13_269_1,APW_ENG_20070221.0715.LDC2009T13_269,Bhumibol Adulyadej-Sirikit,t,APW_ENG_20070221.0715.LDC2009T13_269_10-APW_ENG_20070221.0715.LDC2009T13_269_1,394695
eng-WL-11-174595-12967481_1501_4,eng-WL-11-174595-12967481_1501_0,eng-WL-11-174595-12967481_1501,Ellen DeGeneres-Portia de Rossi,t,eng-WL-11-174595-12967481_1501_4-eng-WL-11-174595-12967481_1501_0,430927
eng-WL-11-174588-12938738_2269_27,eng-WL-11-174588-12938738_2269_32,eng-WL-11-174588-12938738_2269,Ben Harper-Laura Dern,t,eng-WL-11-174588-12938738_2269_27-eng-WL-11-174588-12938738_2269_32,328136
eng-WL-11-174579-12936135_11_3,eng-WL-11-174579-12936135_11_0,eng-WL-11-174579-12936135_11,Brad Pitt-Jennifer Aniston,t,eng-WL-11-174579-12936135_11_3-eng-WL-11-174579-12936135_11_0,286754
NYT_ENG_20080216.0088.LDC2009T13_610_32,NYT_ENG_20080216.0088.LDC2009T13_610_1,NYT_ENG_20080216.0088.LDC2009T13_610,Tim Kaine-Anne Holton,t,NYT_ENG_20080216.0088.LDC2009T13_610_32-NYT_ENG_20080216.0088.LDC2009T13_610_1,184625
42225@8_23,42225@8_0,42225@8,Billy Graham-Ruth Graham,t,42225@8_23-42225@8_0,220502
eng-WL-11-174595-12968489_1422_8,eng-WL-11-174595-12968489_1422_41,eng-WL-11-174595-12968489_1422,Tom Cruise-Katie Holmes,t,eng-WL-11-174595-12968489_1422_8-eng-WL-11-174595-12968489_1422_41,184886
APW_ENG_20080708.0887.LDC2009T13_489_19,APW_ENG_20080708.0887.LDC2009T13_489_29,APW_ENG_20080708.0887.LDC2009T13_489,Asif Ali Zardari-Benazir Bhutto,t,APW_ENG_20080708.0887.LDC2009T13_489_19-APW_ENG_20080708.0887.LDC2009T13_489_29,468590
APW_ENG_20080512.0424.LDC2009T13_13_15,APW_ENG_20080512.0424.LDC2009T13_13_12,APW_ENG_20080512.0424.LDC2009T13_13,Heather Mills-Paul McCartney,t,APW_ENG_20080512.0424.LDC2009T13_13_15-APW_ENG_20080512.0424.LDC2009T13_13_12,493352
NYT_ENG_20070326.0177.LDC2009T13_8_5,NYT_ENG_20070326.0177.LDC2009T13_8_16,NYT_ENG_20070326.0177.LDC2009T13_8,Bill Clinton-Hillary Rodham Clinton,t,NYT_ENG_20070326.0177.LDC2009T13_8_5-NYT_ENG_20070326.0177.LDC2009T13_8_16,148326
eng-WL-11-174583-12936865_83_9,eng-WL-11-174583-12936865_83_6,eng-WL-11-174583-12936865_83,Ali Hewson-Bono,t,eng-WL-11-174583-12936865_83_9-eng-WL-11-174583-12936865_83_6,468659
eng-WL-11-174595-12970936_14_27,eng-WL-11-174595-12970936_14_0,eng-WL-11-174595-12970936_14,Joel Madden-Nicole Richie,t,eng-WL-11-174595-12970936_14_27-eng-WL-11-174595-12970936_14_0,358929
eng-WL-107-174567-12932466_266_7,eng-WL-107-174567-12932466_266_4,eng-WL-107-174567-12932466_266,Justin Timberlake-Jessica Biel,t,eng-WL-107-174567-12932466_266_7-eng-WL-107-174567-12932466_266_4,493895
APW_ENG_20080318.0070.LDC2009T13_77_1,APW_ENG_20080318.0070.LDC2009T13_77_4,APW_ENG_20080318.0070.LDC2009T13_77,Steven Spielberg-Amy Irving,t,APW_ENG_20080318.0070.LDC2009T13_77_1-APW_ENG_20080318.0070.LDC2009T13_77_4,360212
eng-WL-109-174581-12950593_299_48,eng-WL-109-174581-12950593_299_45,eng-WL-109-174581-12950593_299,Peter Sarsgaard-Maggie Gyllenhaal,t,eng-WL-109-174581-12950593_299_48-eng-WL-109-174581-12950593_299_45,222764
eng-WL-11-174595-12967955_9_4,eng-WL-11-174595-12967955_9_31,eng-WL-11-174595-12967955_9,Britney Spears-Kevin Federline,t,eng-WL-11-174595-12967955_9_4-eng-WL-11-174595-12967955_9_31,219683
LTW_ENG_20080121.0035.LDC2009T13_309_23,LTW_ENG_20080121.0035.LDC2009T13_309_5,LTW_ENG_20080121.0035.LDC2009T13_309,Laura Bush-George W. Bush,t,LTW_ENG_20080121.0035.LDC2009T13_309_23-LTW_ENG_20080121.0035.LDC2009T13_309_5,250051
APW_ENG_20080926.0106.LDC2009T13_594_8,APW_ENG_20080926.0106.LDC2009T13_594_1,APW_ENG_20080926.0106.LDC2009T13_594,Choi Eun-hee-Shin Sang-ok,t,APW_ENG_20080926.0106.LDC2009T13_594_8-APW_ENG_20080926.0106.LDC2009T13_594_1,298216
NYT_ENG_20080508.0247.LDC2009T13_11_7,NYT_ENG_20080508.0247.LDC2009T13_11_0,NYT_ENG_20080508.0247.LDC2009T13_11,John McCain-Cindy McCain,t,NYT_ENG_20080508.0247.LDC2009T13_11_7-NYT_ENG_20080508.0247.LDC2009T13_11_0,319198
eng-WL-11-174595-12968293_1378_0,eng-WL-11-174595-12968293_1378_14,eng-WL-11-174595-12968293_1378,Madonna-Carlos Leon,t,eng-WL-11-174595-12968293_1378_0-eng-WL-11-174595-12968293_1378_14,322089
eng-WL-11-174594-12963807_27_36,eng-WL-11-174594-12963807_27_0,eng-WL-11-174594-12963807_27,Marc Anthony-Jennifer Lopez,t,eng-WL-11-174594-12963807_27_36-eng-WL-11-174594-12963807_27_0,463354
APW_ENG_20080826.0572.LDC2009T13_127_38,APW_ENG_20080826.0572.LDC2009T13_127_29,APW_ENG_20080826.0572.LDC2009T13_127,Benazir Bhutto-Asif Ali Zardari,t,APW_ENG_20080826.0572.LDC2009T13_127_38-APW_ENG_20080826.0572.LDC2009T13_127_29,149356
APW_ENG_20081111.0247.LDC2009T13_899_44,APW_ENG_20081111.0247.LDC2009T13_899_26,APW_ENG_20081111.0247.LDC2009T13_899,George H. W. Bush-Barbara Bush,t,APW_ENG_20081111.0247.LDC2009T13_899_44-APW_ENG_20081111.0247.LDC2009T13_899_26,361403
APW_ENG_20070212.0026.LDC2009T13_1226_14,APW_ENG_20070212.0026.LDC2009T13_1226_11,APW_ENG_20070212.0026.LDC2009T13_1226,Ruby Dee-Ossie Davis,t,APW_ENG_20070212.0026.LDC2009T13_1226_14-APW_ENG_20070212.0026.LDC2009T13_1226_11,328845
AFP_ENG_20080210.0372.LDC2009T13_567_10,AFP_ENG_20080210.0372.LDC2009T13_567_18,AFP_ENG_20080210.0372.LDC2009T13_567,Aung San Suu Kyi-Michael Aris,t,AFP_ENG_20080210.0372.LDC2009T13_567_10-AFP_ENG_20080210.0372.LDC2009T13_567_18,498542
APW_ENG_20070323.0274.LDC2009T13_88_14,APW_ENG_20070323.0274.LDC2009T13_88_11,APW_ENG_20070323.0274.LDC2009T13_88,Maxim Staviski-Albena Denkova,t,APW_ENG_20070323.0274.LDC2009T13_88_14-APW_ENG_20070323.0274.LDC2009T13_88_11,74311
eng-WL-107-174567-12931789_19_21,eng-WL-107-174567-12931789_19_0,eng-WL-107-174567-12931789_19,Justin Timberlake-Jessica Biel,t,eng-WL-107-174567-12931789_19_21-eng-WL-107-174567-12931789_19_0,357762
AFP_ENG_20080321.0015.LDC2009T13_11_6,AFP_ENG_20080321.0015.LDC2009T13_11_3,AFP_ENG_20080321.0015.LDC2009T13_11,Brad Pitt-Angelina Jolie,t,AFP_ENG_20080321.0015.LDC2009T13_11_6-AFP_ENG_20080321.0015.LDC2009T13_11_3,39908
eng-WL-11-174611-12975030_212_3,eng-WL-11-174611-12975030_212_29,eng-WL-11-174611-12975030_212,Joe Biden-Jill Biden,t,eng-WL-11-174611-12975030_212_3-eng-WL-11-174611-12975030_212_29,12769
NYT_ENG_20070809.0128.LDC2009T13_196_22,NYT_ENG_20070809.0128.LDC2009T13_196_25,NYT_ENG_20070809.0128.LDC2009T13_196,Marie Pillet-Albert Delpy,t,NYT_ENG_20070809.0128.LDC2009T13_196_22-NYT_ENG_20070809.0128.LDC2009T13_196_25,391713
NYT_ENG_20070317.0203.LDC2009T13_1596_25,NYT_ENG_20070317.0203.LDC2009T13_1596_31,NYT_ENG_20070317.0203.LDC2009T13_1596,Jeffrey Garten-Ina Garten,t,NYT_ENG_20070317.0203.LDC2009T13_1596_25-NYT_ENG_20070317.0203.LDC2009T13_1596_31,128594
eng-WL-110-174612-12994054_83_7,eng-WL-110-174612-12994054_83_10,eng-WL-110-174612-12994054_83,Jermaine Dupri-Janet Jackson,t,eng-WL-110-174612-12994054_83_7-eng-WL-110-174612-12994054_83_10,40204
APW_ENG_20080512.0981.LDC2009T13_696_14,APW_ENG_20080512.0981.LDC2009T13_696_11,APW_ENG_20080512.0981.LDC2009T13_696,Heather Mills-Paul McCartney,t,APW_ENG_20080512.0981.LDC2009T13_696_14-APW_ENG_20080512.0981.LDC2009T13_696_11,75836
eng-WL-11-174595-12967901_353_6,eng-WL-11-174595-12967901_353_0,eng-WL-11-174595-12967901_353,Peter Sarsgaard-Maggie Gyllenhaal,t,eng-WL-11-174595-12967901_353_6-eng-WL-11-174595-12967901_353_0,393159
eng-WL-11-174598-12965090_1688_58,eng-WL-11-174598-12965090_1688_17,eng-WL-11-174598-12965090_1688,Phil Spector-Ronnie Spector,t,eng-WL-11-174598-12965090_1688_58-eng-WL-11-174598-12965090_1688_17,177416
eng-WL-11-174595-12968344_5_4,eng-WL-11-174595-12968344_5_13,eng-WL-11-174595-12968344_5,Kevin Federline-Britney Spears,t,eng-WL-11-174595-12968344_5_4-eng-WL-11-174595-12968344_5_13,221556
APW_ENG_20070328.1793.LDC2009T13_172_6,APW_ENG_20070328.1793.LDC2009T13_172_26,APW_ENG_20070328.1793.LDC2009T13_172,Hillary Rodham Clinton-Bill Clinton,t,APW_ENG_20070328.1793.LDC2009T13_172_6-APW_ENG_20070328.1793.LDC2009T13_172_26,37522
eng-WL-11-174595-12964388_19_9,eng-WL-11-174595-12964388_19_5,eng-WL-11-174595-12964388_19,Marc Anthony-Jennifer Lopez,t,eng-WL-11-174595-12964388_19_9-eng-WL-11-174595-12964388_19_5,495139
eng-WL-11-174643-12999685_0_11,eng-WL-11-174643-12999685_0_8,eng-WL-11-174643-12999685_0,Richard Burton-Elizabeth Taylor,t,eng-WL-11-174643-12999685_0_11-eng-WL-11-174643-12999685_0_8,188283
eng-NG-31-147907-10553407_9_12,eng-NG-31-147907-10553407_9_17,eng-NG-31-147907-10553407_9,Colin Powell-Alma Powell,t,eng-NG-31-147907-10553407_9_12-eng-NG-31-147907-10553407_9_17,458211
NYT_ENG_20081209.0102.LDC2009T13_1156_11,NYT_ENG_20081209.0102.LDC2009T13_1156_1,NYT_ENG_20081209.0102.LDC2009T13_1156,John McDermott-Craig Lucas,t,NYT_ENG_20081209.0102.LDC2009T13_1156_11-NYT_ENG_20081209.0102.LDC2009T13_1156_1,425015
APW_ENG_20080411.0081.LDC2009T13_227_3,APW_ENG_20080411.0081.LDC2009T13_227_8,APW_ENG_20080411.0081.LDC2009T13_227,Brooke Shields-Andre Agassi,t,APW_ENG_20080411.0081.LDC2009T13_227_3-APW_ENG_20080411.0081.LDC2009T13_227_8,352036
103028@33_8,103028@33_17,103028@33,Bill Clinton-Hillary Rodham Clinton,t,103028@33_8-103028@33_17,458659
AFP_ENG_20071026.0102.LDC2009T13_233_15,AFP_ENG_20071026.0102.LDC2009T13_233_27,AFP_ENG_20071026.0102.LDC2009T13_233,David Mills-Tessa Jowell,t,AFP_ENG_20071026.0102.LDC2009T13_233_15-AFP_ENG_20071026.0102.LDC2009T13_233_27,355470
APW_ENG_20070205.1316.LDC2009T13_94_19,APW_ENG_20070205.1316.LDC2009T13_94_11,APW_ENG_20070205.1316.LDC2009T13_94,Hillary Rodham Clinton-Bill Clinton,t,APW_ENG_20070205.1316.LDC2009T13_94_19-APW_ENG_20070205.1316.LDC2009T13_94_11,960
APW_ENG_20081003.0048.LDC2009T13_0_0,APW_ENG_20081003.0048.LDC2009T13_0_2,APW_ENG_20081003.0048.LDC2009T13_0,Christo-Jeanne-Claude,t,APW_ENG_20081003.0048.LDC2009T13_0_0-APW_ENG_20081003.0048.LDC2009T13_0_2,248512
NYT_ENG_20071116.0112.LDC2009T13_1195_0,NYT_ENG_20071116.0112.LDC2009T13_1195_9,NYT_ENG_20071116.0112.LDC2009T13_1195,Janet Huckabee-Mike Huckabee,t,NYT_ENG_20071116.0112.LDC2009T13_1195_0-NYT_ENG_20071116.0112.LDC2009T13_1195_9,217017
LTW_ENG_20070328.0085.LDC2009T13_159_28,LTW_ENG_20070328.0085.LDC2009T13_159_12,LTW_ENG_20070328.0085.LDC2009T13_159,John Edwards-Elizabeth Edwards,t,LTW_ENG_20070328.0085.LDC2009T13_159_28-LTW_ENG_20070328.0085.LDC2009T13_159_12,254065
NYT_ENG_20080911.0075.LDC2009T13_517_7,NYT_ENG_20080911.0075.LDC2009T13_517_15,NYT_ENG_20080911.0075.LDC2009T13_517,Richard Burton-Sybil Williams,t,NYT_ENG_20080911.0075.LDC2009T13_517_7-NYT_ENG_20080911.0075.LDC2009T13_517_15,282925
LTW_ENG_20070814.0129.LDC2009T13_175_13,LTW_ENG_20070814.0129.LDC2009T13_175_4,LTW_ENG_20070814.0129.LDC2009T13_175,Oscar de la Renta-Annette de la Renta,t,LTW_ENG_20070814.0129.LDC2009T13_175_13-LTW_ENG_20070814.0129.LDC2009T13_175_4,113990
AFP_ENG_20080822.0282.LDC2009T13_8_17,AFP_ENG_20080822.0282.LDC2009T13_8_8,AFP_ENG_20080822.0282.LDC2009T13_8,Asif Ali Zardari-Benazir Bhutto,t,AFP_ENG_20080822.0282.LDC2009T13_8_17-AFP_ENG_20080822.0282.LDC2009T13_8_8,148007
eng-WL-11-174595-12968553_637_26,eng-WL-11-174595-12968553_637_5,eng-WL-11-174595-12968553_637,Heath Ledger-Michelle Williams,t,eng-WL-11-174595-12968553_637_26-eng-WL-11-174595-12968553_637_5,216522
LTW_ENG_20080705.0041.LDC2009T13_738_17,LTW_ENG_20080705.0041.LDC2009T13_738_8,LTW_ENG_20080705.0041.LDC2009T13_738,Jay Faires-Debbie Matenopoulos,t,LTW_ENG_20080705.0041.LDC2009T13_738_17-LTW_ENG_20080705.0041.LDC2009T13_738_8,113561
AFP_ENG_20080825.0064.LDC2009T13_13_0,AFP_ENG_20080825.0064.LDC2009T13_13_55,AFP_ENG_20080825.0064.LDC2009T13_13,Michelle Obama-Barack Obama,t,AFP_ENG_20080825.0064.LDC2009T13_13_0-AFP_ENG_20080825.0064.LDC2009T13_13_55,287551
eng-WL-110-174612-12993997_49_5,eng-WL-110-174612-12993997_49_11,eng-WL-110-174612-12993997_49,Jermaine Dupri-Janet Jackson,t,eng-WL-110-174612-12993997_49_5-eng-WL-110-174612-12993997_49_11,501778
eng-NG-31-142653-10067053_954_6,eng-NG-31-142653-10067053_954_2,eng-NG-31-142653-10067053_954,Jemima Khan-Imran Khan,t,eng-NG-31-142653-10067053_954_6-eng-NG-31-142653-10067053_954_2,394875
62159@34_13,62159@34_19,62159@34,Spike Jonze-Sofia Coppola,t,62159@34_13-62159@34_19,352636
APW_ENG_20070610.0554.LDC2009T13_108_34,APW_ENG_20070610.0554.LDC2009T13_108_26,APW_ENG_20070610.0554.LDC2009T13_108,Joanna Duda-Gwiazda-Andrzej Gwiazda,t,APW_ENG_20070610.0554.LDC2009T13_108_34-APW_ENG_20070610.0554.LDC2009T13_108_26,364291
eng-WL-11-174595-12968918_10_5,eng-WL-11-174595-12968918_10_0,eng-WL-11-174595-12968918_10,Marc Anthony-Jennifer Lopez,t,eng-WL-11-174595-12968918_10_5-eng-WL-11-174595-12968918_10_0,499730
74568@37_24,74568@37_2,74568@37,Hillary Rodham Clinton-Bill Clinton,t,74568@37_24-74568@37_2,319527
eng-WL-109-174581-12950854_1761_4,eng-WL-109-174581-12950854_1761_14,eng-WL-109-174581-12950854_1761,Jennifer Aniston-Brad Pitt,t,eng-WL-109-174581-12950854_1761_4-eng-WL-109-174581-12950854_1761_14,6276
77920@19_42,77920@19_36,77920@19,Anne Meara-Jerry Stiller,t,77920@19_42-77920@19_36,462484
XIN_ENG_20080317.0108.LDC2009T13_105_5,XIN_ENG_20080317.0108.LDC2009T13_105_34,XIN_ENG_20080317.0108.LDC2009T13_105,Asif Ali Zardari-Benazir Bhutto,t,XIN_ENG_20080317.0108.LDC2009T13_105_5-XIN_ENG_20080317.0108.LDC2009T13_105_34,218126
APW_ENG_20080318.0078.LDC2009T13_0_2,APW_ENG_20080318.0078.LDC2009T13_0_10,APW_ENG_20080318.0078.LDC2009T13_0,Heather Mills-Paul McCartney,t,APW_ENG_20080318.0078.LDC2009T13_0_2-APW_ENG_20080318.0078.LDC2009T13_0_10,446940
eng-WL-110-174612-12994111_130_24,eng-WL-110-174612-12994111_130_17,eng-WL-110-174612-12994111_130,Jermaine Dupri-Janet Jackson,t,eng-WL-110-174612-12994111_130_24-eng-WL-110-174612-12994111_130_17,255372
APW_ENG_20071128.0070.LDC2009T13_688_4,APW_ENG_20071128.0070.LDC2009T13_688_13,APW_ENG_20071128.0070.LDC2009T13_688,Annette de la Renta-Oscar de la Renta,t,APW_ENG_20071128.0070.LDC2009T13_688_4-APW_ENG_20071128.0070.LDC2009T13_688_13,459929
eng-WL-11-174587-12962450_10_23,eng-WL-11-174587-12962450_10_16,eng-WL-11-174587-12962450_10,Abbey Wilson-Joe Francis,t,eng-WL-11-174587-12962450_10_23-eng-WL-11-174587-12962450_10_16,145821
blogspot.com_aggressivevoicedaily_20050704170400_ENG_20050704_170400.LDC2006E32_53_11,blogspot.com_aggressivevoicedaily_20050704170400_ENG_20050704_170400.LDC2006E32_53_0,blogspot.com_aggressivevoicedaily_20050704170400_ENG_20050704_170400.LDC2006E32_53,Paul Bernardo-Karla Homolka,t,blogspot.com_aggressivevoicedaily_20050704170400_ENG_20050704_170400.LDC2006E32_53_11-blogspot.com_aggressivevoicedaily_20050704170400_ENG_20050704_170400.LDC2006E32_53_0,497905
APW_ENG_20071130.0074.LDC2009T13_11_13,APW_ENG_20071130.0074.LDC2009T13_11_1,APW_ENG_20071130.0074.LDC2009T13_11,Ronald Perelman-Ellen Barkin,t,APW_ENG_20071130.0074.LDC2009T13_11_13-APW_ENG_20071130.0074.LDC2009T13_11_1,493488
89488@63_6,89488@63_13,89488@63,Tracy Pollan-Michael J. Fox,t,89488@63_6-89488@63_13,106812
108437@2_12,108437@2_22,108437@2,Hillary Rodham Clinton-Bill Clinton,t,108437@2_12-108437@2_22,81264
eng-WL-11-174595-12968074_42_3,eng-WL-11-174595-12968074_42_0,eng-WL-11-174595-12968074_42,Chad Lowe-Hilary Swank,t,eng-WL-11-174595-12968074_42_3-eng-WL-11-174595-12968074_42_0,230222
eng-WL-11-174595-12967640_396_0,eng-WL-11-174595-12967640_396_3,eng-WL-11-174595-12967640_396,Justin Timberlake-Cameron Diaz,t,eng-WL-11-174595-12967640_396_0-eng-WL-11-174595-12967640_396_3,463163
AFP_ENG_20081107.0037.LDC2009T13_490_9,AFP_ENG_20081107.0037.LDC2009T13_490_33,AFP_ENG_20081107.0037.LDC2009T13_490,Nancy Reagan-Ronald Reagan,t,AFP_ENG_20081107.0037.LDC2009T13_490_9-AFP_ENG_20081107.0037.LDC2009T13_490_33,408250
NYT_ENG_20070708.0044.LDC2009T13_680_44,NYT_ENG_20070708.0044.LDC2009T13_680_40,NYT_ENG_20070708.0044.LDC2009T13_680,Felicity Huffman-William H. Macy,t,NYT_ENG_20070708.0044.LDC2009T13_680_44-NYT_ENG_20070708.0044.LDC2009T13_680_40,147144
APW_ENG_20070822.1401.LDC2009T13_0_2,APW_ENG_20070822.1401.LDC2009T13_0_6,APW_ENG_20070822.1401.LDC2009T13_0,Tom Brady-Bridget Moynahan,t,APW_ENG_20070822.1401.LDC2009T13_0_2-APW_ENG_20070822.1401.LDC2009T13_0_6,205145
eng-WL-11-174595-12968431_174_3,eng-WL-11-174595-12968431_174_6,eng-WL-11-174595-12968431_174,Britney Spears-Kevin Federline,t,eng-WL-11-174595-12968431_174_3-eng-WL-11-174595-12968431_174_6,396281
eng-WL-11-174595-12968665_363_15,eng-WL-11-174595-12968665_363_12,eng-WL-11-174595-12968665_363,Jenny McCarthy-Jim Carrey,t,eng-WL-11-174595-12968665_363_15-eng-WL-11-174595-12968665_363_12,80700
APW_ENG_20070929.0311.LDC2009T13_289_8,APW_ENG_20070929.0311.LDC2009T13_289_0,APW_ENG_20070929.0311.LDC2009T13_289,George W. Bush-Laura Bush,t,APW_ENG_20070929.0311.LDC2009T13_289_8-APW_ENG_20070929.0311.LDC2009T13_289_0,41058
NYT_ENG_20070127.0121.LDC2009T13_178_5,NYT_ENG_20070127.0121.LDC2009T13_178_8,NYT_ENG_20070127.0121.LDC2009T13_178,Susan Sarandon-Tim Robbins,t,NYT_ENG_20070127.0121.LDC2009T13_178_5-NYT_ENG_20070127.0121.LDC2009T13_178_8,344282
NYT_ENG_20071228.0004.LDC2009T13_925_19,NYT_ENG_20071228.0004.LDC2009T13_925_7,NYT_ENG_20071228.0004.LDC2009T13_925,J. Howard Marshall-Anna Nicole Smith,t,NYT_ENG_20071228.0004.LDC2009T13_925_19-NYT_ENG_20071228.0004.LDC2009T13_925_7,27166
NYT_ENG_20070711.0113.LDC2009T13_44_42,NYT_ENG_20070711.0113.LDC2009T13_44_52,NYT_ENG_20070711.0113.LDC2009T13_44,Vita Sackville-West-Harold Nicolson,t,NYT_ENG_20070711.0113.LDC2009T13_44_42-NYT_ENG_20070711.0113.LDC2009T13_44_52,114952
eng-WL-109-174581-12950723_87_5,eng-WL-109-174581-12950723_87_16,eng-WL-109-174581-12950723_87,Peter Sarsgaard-Maggie Gyllenhaal,t,eng-WL-109-174581-12950723_87_5-eng-WL-109-174581-12950723_87_16,9635
eng-WL-11-174594-12963543_12_8,eng-WL-11-174594-12963543_12_27,eng-WL-11-174594-12963543_12,Jennifer Lopez-Marc Anthony,t,eng-WL-11-174594-12963543_12_8-eng-WL-11-174594-12963543_12_27,75787
eng-WL-11-174595-12967758_494_12,eng-WL-11-174595-12967758_494_0,eng-WL-11-174595-12967758_494,Fergie-Josh Duhamel,t,eng-WL-11-174595-12967758_494_12-eng-WL-11-174595-12967758_494_0,218737
NYT_ENG_20071019.0073.LDC2009T13_193_17,NYT_ENG_20071019.0073.LDC2009T13_193_12,NYT_ENG_20071019.0073.LDC2009T13_193,George Harrison-Pattie Boyd,t,NYT_ENG_20071019.0073.LDC2009T13_193_17-NYT_ENG_20071019.0073.LDC2009T13_193_12,67333
LTW_ENG_20071225.0005.LDC2009T13_89_73,LTW_ENG_20071225.0005.LDC2009T13_89_57,LTW_ENG_20071225.0005.LDC2009T13_89,Allen Ludden-Betty White,t,LTW_ENG_20071225.0005.LDC2009T13_89_73-LTW_ENG_20071225.0005.LDC2009T13_89_57,430740
eng-WL-11-174588-12938356_4134_3,eng-WL-11-174588-12938356_4134_0,eng-WL-11-174588-12938356_4134,Abbie Cornish-Ryan Phillippe,t,eng-WL-11-174588-12938356_4134_3-eng-WL-11-174588-12938356_4134_0,499856
XIN_ENG_20080819.0183.LDC2009T13_14_2,XIN_ENG_20080819.0183.LDC2009T13_14_10,XIN_ENG_20080819.0183.LDC2009T13_14,George W. Bush-Laura Bush,t,XIN_ENG_20080819.0183.LDC2009T13_14_2-XIN_ENG_20080819.0183.LDC2009T13_14_10,12692
eng-WL-11-174595-12968453_494_10,eng-WL-11-174595-12968453_494_3,eng-WL-11-174595-12968453_494,David Burtka-Neil Patrick Harris,t,eng-WL-11-174595-12968453_494_10-eng-WL-11-174595-12968453_494_3,109910
eng-WL-11-174595-12968166_1070_15,eng-WL-11-174595-12968166_1070_18,eng-WL-11-174595-12968166_1070,Tom Cruise-Katie Holmes,t,eng-WL-11-174595-12968166_1070_15-eng-WL-11-174595-12968166_1070_18,220605
LTW_ENG_20080411.0008.LDC2009T13_1116_14,LTW_ENG_20080411.0008.LDC2009T13_1116_17,LTW_ENG_20080411.0008.LDC2009T13_1116,Sean Fine-Andrea Nix,t,LTW_ENG_20080411.0008.LDC2009T13_1116_14-LTW_ENG_20080411.0008.LDC2009T13_1116_17,363314
eng-WL-11-174595-12970239_9_15,eng-WL-11-174595-12970239_9_12,eng-WL-11-174595-12970239_9,Nick Cannon-Mariah Carey,t,eng-WL-11-174595-12970239_9_15-eng-WL-11-174595-12970239_9_12,176581
APW_ENG_20080924.1461.LDC2009T13_126_9,APW_ENG_20080924.1461.LDC2009T13_126_12,APW_ENG_20080924.1461.LDC2009T13_126,Nell Benjamin-Laurence O'Keefe,t,APW_ENG_20080924.1461.LDC2009T13_126_9-APW_ENG_20080924.1461.LDC2009T13_126_12,328672
LTW_ENG_20070131.0019.LDC2009T13_275_5,LTW_ENG_20070131.0019.LDC2009T13_275_9,LTW_ENG_20070131.0019.LDC2009T13_275,Goldie Hawn-Bill Hudson,t,LTW_ENG_20070131.0019.LDC2009T13_275_5-LTW_ENG_20070131.0019.LDC2009T13_275_9,76227
eng-WL-11-174594-12963281_15_14,eng-WL-11-174594-12963281_15_9,eng-WL-11-174594-12963281_15,Jesse James-Sandra Bullock,t,eng-WL-11-174594-12963281_15_14-eng-WL-11-174594-12963281_15_9,460135
LTW_ENG_20070330.0095.LDC2009T13_46_31,LTW_ENG_20070330.0095.LDC2009T13_46_16,LTW_ENG_20070330.0095.LDC2009T13_46,Courtney Love-Kurt Cobain,t,LTW_ENG_20070330.0095.LDC2009T13_46_31-LTW_ENG_20070330.0095.LDC2009T13_46_16,389971
APW_ENG_20070112.0895.LDC2009T13_293_44,APW_ENG_20070112.0895.LDC2009T13_293_41,APW_ENG_20070112.0895.LDC2009T13_293,Katie Holmes-Tom Cruise,t,APW_ENG_20070112.0895.LDC2009T13_293_44-APW_ENG_20070112.0895.LDC2009T13_293_41,462215
NYT_ENG_20080208.0052.LDC2009T13_969_9,NYT_ENG_20080208.0052.LDC2009T13_969_18,NYT_ENG_20080208.0052.LDC2009T13_969,Suha Arafat-Yasser Arafat,t,NYT_ENG_20080208.0052.LDC2009T13_969_9-NYT_ENG_20080208.0052.LDC2009T13_969_18,479601
eng-WL-11-174597-12965162_8_9,eng-WL-11-174597-12965162_8_0,eng-WL-11-174597-12965162_8,Travis Barker-Shanna Moakler,t,eng-WL-11-174597-12965162_8_9-eng-WL-11-174597-12965162_8_0,464666
APW_ENG_20070707.0706.LDC2009T13_225_5,APW_ENG_20070707.0706.LDC2009T13_225_2,APW_ENG_20070707.0706.LDC2009T13_225,Trisha Yearwood-Garth Brooks,t,APW_ENG_20070707.0706.LDC2009T13_225_5-APW_ENG_20070707.0706.LDC2009T13_225_2,437573
eng-NG-31-142159-10034705_952_4,eng-NG-31-142159-10034705_952_33,eng-NG-31-142159-10034705_952,Aung San Suu Kyi-Michael Aris,t,eng-NG-31-142159-10034705_952_4-eng-NG-31-142159-10034705_952_33,44843
eng-WL-11-174595-12967943_551_13,eng-WL-11-174595-12967943_551_16,eng-WL-11-174595-12967943_551,Tom Cruise-Katie Holmes,t,eng-WL-11-174595-12967943_551_13-eng-WL-11-174595-12967943_551_16,464626
eng-WL-11-174595-12968188_158_7,eng-WL-11-174595-12968188_158_4,eng-WL-11-174595-12968188_158,Kevin Federline-Britney Spears,t,eng-WL-11-174595-12968188_158_7-eng-WL-11-174595-12968188_158_4,158614
